fx,time(s)
-419.73,2949.1
-419.73,2949.2
-419.73,2949.5
-419.73,2950.2
-419.73,2950.4
-419.73,2952.6
-419.73,2953
-419.73,2958.9
-419.73,2959.3
-419.73,2959.5
-419.73,2962.1
-419.73,2966.5
-419.77,2970.7
-419.77,2972.3
-419.77,2973
-419.77,2973.3
-419.77,2973.4
-419.77,2973.4
-419.77,2973.6
-419.77,2973.7
-419.77,2973.9
-419.77,2974.3
-419.77,2974.4
-419.77,2974.6
-419.77,2975.8
-419.78,2976.8
-419.78,2977.6
-419.78,2979.6
-419.84,2982.9
-419.84,2984.1
-419.84,2985.4
-419.84,2985.9
-419.84,2986
-419.84,2986.4
-419.84,2988.8
-419.84,2991.3
-419.84,2992.5
-419.84,2993.1
-419.84,2994.9
-419.84,2995
-419.93,2995
-419.93,2996.1
-419.93,2997.3
-419.93,2997.5
-419.93,2998.1
-419.93,2998.2
-419.93,2998.2
-419.93,3000.9
-419.93,3001.3
-419.93,3004.9
-419.93,3006.5
-419.93,3007.2
-419.93,3009.6
-420.04,3013.2
-420.04,3013.3
-420.04,3013.9
-420.04,3014.4
-420.04,3015.7
-420.04,3015.8
-420.04,3015.8
-420.04,3015.9
-420.04,3018.7
-420.04,3018.7
-420.04,3018.8
-420.04,3019.8
-420.04,3022.7
-420.04,3026.6
-420.04,3030.1
-420.04,3034.8
-420.12,3037.6
-420.12,3038.2
-420.12,3038.2
-420.12,3039.8
-420.12,3039.9
-420.12,3040.3
-420.12,3041.6
-420.12,3042
-420.12,3043
-420.12,3043.3
-420.17,3043.7
-420.17,3043.7
-420.17,3044.1
-420.17,3044.4
-420.17,3045.7
-420.17,3045.8
-420.17,3046
-420.17,3046.3
-420.17,3046.4
-420.17,3047.8
-420.17,3048.2
-420.17,3048.6
-420.17,3049.2
-420.17,3050.7
-420.17,3051.1
-420.17,3051.1
-420.17,3051.3
-420.17,3055.8
-420.17,3059.2
-420.21,3061.9
-420.21,3062.4
-420.21,3062.7
-420.21,3063.3
-420.21,3063.7
-420.21,3063.8
-420.21,3064.2
-420.21,3064.9
-420.21,3065.3
-420.21,3065.3
-420.21,3065.7
-420.21,3067
-420.22,3068.1
-420.22,3068.4
-420.22,3068.4
-420.22,3069.6
-420.22,3069.7
-420.22,3069.8
-420.22,3070.3
-420.22,3070.3
-420.22,3071.1
-420.22,3071.2
-420.22,3071.3
-420.22,3071.5
-420.22,3072.4
-420.22,3072.8
-420.22,3073.9
-420.29,3074.2
-420.29,3074.4
-420.29,3075.8
-420.29,3076
-420.29,3076.3
-420.29,3077.1
-420.29,3077.2
-420.29,3077.4
-420.29,3077.7
-420.29,3078.7
-420.29,3078.8
-420.29,3079.6
-420.29,3079.6
-420.29,3082
-420.29,3083.3
-420.3,3086.8
-420.3,3088.5
-420.3,3092.2
-420.36,3093
-420.36,3093.9
-420.36,3094.5
-420.36,3094.5
-420.36,3094.8
-420.36,3094.9
-420.36,3095.5
-420.36,3096
-420.36,3096
-420.36,3096.4
-420.36,3096.7
-420.36,3096.9
-420.36,3099.1
-420.36,3103.9
-420.4,3105.4
-420.4,3106.1
-420.4,3106.1
-420.4,3106.4
-420.4,3106.9
-420.4,3107.4
-420.4,3107.5
-420.4,3108.1
-420.4,3108.3
-420.4,3108.6
-420.4,3110.4
-420.4,3110.6
-420.4,3111.2
-420.4,3111.5
-420.42,3111.9
-420.42,3111.9
-420.42,3112.2
-420.42,3112.2
-420.42,3113.1
-420.42,3113.1
-420.42,3113.2
-420.42,3113.7
-420.42,3114.1
-420.42,3114.5
-420.42,3117.3
-420.46,3118.2
-420.46,3118.3
-420.46,3118.7
-420.46,3119.5
-420.46,3119.9
-420.46,3120.2
-420.46,3120.5
-420.46,3123.4
-420.46,3123.4
-420.46,3124
-420.51,3124.6
-420.51,3125.9
-420.51,3126.2
-420.51,3126.4
-420.51,3126.5
-420.51,3127.6
-420.51,3128
-420.51,3129.1
-420.51,3129.9
-420.51,3130.1
-420.51,3130.4
-420.51,3130.4
-420.61,3131
-420.61,3132.2
-420.61,3132.3
-420.61,3132.5
-420.61,3135
-420.61,3135.5
-420.61,3135.9
-420.61,3136.1
-420.61,3136.2
-420.61,3136.5
-420.61,3136.9
-420.64,3137.3
-420.64,3138.3
-420.64,3138.4
-420.64,3138.4
-420.64,3141.2
-420.64,3141.3
-420.64,3141.9
-420.64,3142.2
-420.64,3142.6
-420.64,3143.5
-420.64,3143.6
-420.64,3143.6
-420.65,3143.6
-420.65,3144.4
-420.65,3144.6
-420.65,3146.8
-420.65,3146.8
-420.65,3147.1
-420.8,3148.2
-420.8,3148.8
-420.8,3149.1
-420.8,3149.3
-420.8,3150.1
-420.8,3150.1
-420.8,3150.1
-420.8,3150.5
-420.8,3150.9
-420.8,3152.4
-420.8,3152.5
-420.8,3153.1
-420.8,3156.9
-420.8,3162.7
-420.91,3162.8
-420.91,3163.2
-420.91,3163.3
-420.91,3164
-420.91,3164.3
-420.91,3164.9
-420.91,3165.5
-420.91,3165.6
-420.91,3166.4
-420.91,3167.4
-420.91,3170.2
-420.91,3170.7
-420.91,3172.3
-420.91,3175.1
-420.91,3176
-420.91,3176.4
-420.92,3181.5
-420.92,3185.5
-420.99,3187.7
-420.99,3187.9
-420.99,3188.8
-420.99,3189.7
-420.99,3189.9
-420.99,3190.6
-420.99,3190.6
-420.99,3191.5
-420.99,3192.3
-420.99,3192.9
-420.99,3193.7
-420.99,3194.9
-420.99,3195.8
-421.01,3200.1
-421.01,3201.8
-421.01,3201.9
-421.01,3202.4
-421.01,3202.7
-421.01,3202.8
-421.01,3203.1
-421.01,3204.3
-421.01,3204.4
-421.01,3204.8
-421.01,3204.9
-421.01,3205.2
-421.01,3205.9
-421.08,3206.4
-421.08,3206.8
-421.08,3208.8
-421.08,3208.8
-421.08,3209.6
-421.08,3210
-421.08,3211
-421.08,3212.8
-421.08,3213.3
-421.08,3214.8
-421.08,3215.1
-421.1,3225.1
-421.1,3225.5
-421.1,3226.6
-421.1,3226.6
-421.1,3227.2
-421.1,3227.2
-421.1,3227.3
-421.1,3228.2
-421.1,3228.5
-421.1,3229.2
-421.1,3229.9
-421.1,3229.9
-421.1,3233.4
-421.1,3235.3
-421.16,3237.6
-421.16,3238.4
-421.16,3238.5
-421.16,3238.8
-421.16,3239.4
-421.16,3240.1
-421.16,3242.3
-421.16,3242.4
-421.16,3243.7
-421.16,3246.9
-421.16,3248.3
-421.16,3249.8
-421.22,3251.6
-421.22,3253.9
-421.22,3255.2
-421.22,3255.3
-421.22,3255.4
-421.22,3255.6
-421.22,3256.1
-421.22,3256.1
-421.22,3256.2
-421.22,3256.4
-421.22,3256.6
-421.22,3261.7
-421.23,3262.5
-421.23,3263
-421.23,3265.2
-421.23,3265.7
-421.23,3266.1
-421.29,3268.7
-421.29,3268.7
-421.29,3269.1
-421.29,3270.2
-421.29,3270.2
-421.29,3271.5
-421.29,3273.8
-421.29,3274.4
-421.29,3274.5
-421.29,3274.6
-421.29,3277.9
-421.31,3280.9
-421.31,3282.3
-421.31,3282.5
-421.31,3282.6
-421.31,3283.3
-421.31,3286.5
-421.36,3287.2
-421.36,3287.3
-421.36,3288.6
-421.36,3288.6
-421.36,3288.6
-421.36,3288.7
-421.36,3288.7
-421.36,3291.3
-421.36,3292
-421.36,3292.5
-421.36,3293.3
-421.36,3294
-421.36,3295.1
-421.36,3296.7
-421.36,3297.7
-421.36,3303.7
-421.36,3309.7
-421.36,3311.1
-421.38,3311.8
-421.38,3312.9
-421.38,3312.9
-421.38,3313
-421.38,3313.2
-421.38,3315
-421.38,3315.2
-421.38,3316
-421.38,3316.2
-421.38,3316.4
-421.39,3318.1
-421.39,3318.2
-421.39,3319
-421.39,3319.4
-421.39,3319.5
-421.39,3320.8
-421.39,3320.9
-421.39,3321
-421.39,3322.3
-421.39,3322.3
-421.39,3323
-421.41,3324.4
-421.41,3325.2
-421.41,3325.5
-421.41,3326
-421.41,3326.3
-421.41,3326.8
-421.41,3328.3
-421.41,3328.4
-421.41,3329.9
-421.41,3330.5
-421.41,3330.6
-421.44,3330.7
-421.44,3331.3
-421.44,3331.6
-421.44,3331.7
-421.44,3332.5
-421.44,3332.6
-421.44,3334.5
-421.44,3336.5
-421.47,3337
-421.47,3337
-421.47,3337
-421.47,3337.5
-421.47,3337.8
-421.47,3337.9
-421.47,3338.4
-421.47,3339.1
-421.47,3339.5
-421.47,3339.7
-421.47,3340.6
-421.47,3341
-421.47,3342.4
-421.47,3342.7
-421.51,3343.1
-421.51,3343.6
-421.51,3343.6
-421.51,3343.9
-421.51,3344.2
-421.51,3344.8
-421.51,3345.5
-421.51,3346.7
-421.51,3348.1
-421.61,3349.5
-421.61,3349.7
-421.61,3350
-421.61,3350.1
-421.61,3352
-421.61,3352.8
-421.61,3353
-421.61,3353.5
-421.61,3353.7
-421.61,3354
-421.63,3356.3
-421.63,3356.5
-421.63,3358.1
-421.63,3358.6
-421.63,3358.8
-421.63,3359.1
-421.63,3360
-421.63,3361.6
-421.63,3361.8
-421.63,3361.8
-421.63,3362
-421.63,3362.1
-421.63,3366
-421.63,3366.3
-421.63,3366.4
-421.74,3368
-421.74,3368.1
-421.74,3368.6
-421.74,3370.9
-421.74,3371
-421.74,3371.1
-421.74,3371.6
-421.74,3371.8
-421.74,3372.6
-421.74,3373.1
-421.74,3373.8
-421.74,3375.1
-421.74,3376.2
-421.74,3379.1
-421.74,3379.7
-421.74,3379.7
-421.75,3386.8
-421.75,3387.2
-421.75,3387.2
-421.98,3392.7
-421.98,3393
-421.98,3393
-421.98,3393
-421.98,3393.1
-421.98,3393.3
-421.98,3394.6
-421.98,3394.6
-421.98,3394.9
-421.98,3395.3
-421.98,3395.7
-421.98,3396.3
-421.98,3397.7
-421.98,3397.7
-421.98,3397.7
-422.2,3399.4
-422.2,3399.7
-422.2,3399.8
-422.2,3400.8
-422.2,3401.5
-422.2,3401.6
-422.2,3402.1
-422.2,3404.1
-422.2,3404.2
-422.2,3404.7
-422.2,3405.3
-422.2,3406
-422.2,3408.9
-422.21,3411.8
-422.21,3411.9
-422.21,3412.8
-422.21,3413.5
-422.21,3414.9
-422.21,3415.2
-422.21,3416.6
-422.21,3416.7
-422.21,3417.3
-422.21,3417.8
-422.21,3419.3
-422.21,3420.5
-422.21,3422.1
-422.21,3423
-422.21,3423.9
-422.21,3426.4
-422.21,3427
-422.21,3435.6
-422.21,3442.1
-422.24,3448.7
-422.24,3449.3
-422.24,3449.6
-422.24,3451.5
-422.24,3452
-422.24,3452.3
-422.24,3452.6
-422.24,3454.3
-422.24,3454.8
-422.24,3454.8
-422.24,3454.9
-422.24,3457
-422.24,3459.3
-422.24,3461.3
-422.24,3470
-422.24,3470.3
-422.24,3475.7
-422.24,3491.7
-422.24,3491.8
-422.24,3493.1
-422.34,3497.8
-422.34,3497.8
-422.34,3498.2
-422.34,3498.3
-422.34,3498.5
-422.34,3498.7
-422.34,3499.1
-422.34,3499.1
-422.34,3499.5
-422.34,3501.3
-422.34,3502
-422.34,3502.7
-422.34,3502.8
-422.34,3503.1
-422.34,3504
-422.34,3509.9
-422.34,3513.3
-422.34,3527.9
-422.34,3534.5
-422.4,3534.6
-422.4,3534.8
-422.4,3535.8
-422.4,3536
-422.4,3536.3
-422.4,3536.5
-422.4,3537.9
-422.4,3538.4
-422.4,3539.9
-422.4,3539.9
-422.4,3540.3
-422.4,3540.5
-422.44,3540.7
-422.44,3541.1
-422.49,3542.1
-422.49,3542.5
-422.49,3543.7
-422.49,3544.3
-422.49,3544.8
-422.49,3544.9
-422.49,3545.6
-422.49,3546
-422.49,3546.4
-422.49,3546.5
-422.49,3546.8
-422.49,3546.8
-422.49,3546.9
-422.49,3548
-422.49,3553.8
-422.49,3554.3
-422.49,3568
-422.49,3572.4
-422.49,3586.9
-422.49,3589.9
-422.49,3592.2
-422.49,3598.3
-422.49,3613.7
-422.53,3620.4
-422.53,3621.2
-422.53,3621.6
-422.53,3621.8
-422.53,3622.6
-422.53,3623.2
-422.53,3623.4
-422.53,3624.1
-422.53,3624.2
-422.53,3625.2
-422.53,3625.3
-422.53,3625.5
-422.53,3625.7
-422.53,3626.5
-422.53,3626.7
-422.53,3627.5
-422.53,3633.2
-422.53,3635.1
-422.55,3636
-422.55,3636.1
-422.55,3636.2
-422.55,3637
-422.55,3637.5
-422.55,3637.6
-422.55,3638
-422.55,3638.4
-422.55,3638.8
-422.55,3638.8
-422.55,3639
-422.55,3639
-422.55,3639.4
-422.55,3640.3
-422.58,3642.3
-422.58,3642.3
-422.58,3643.5
-422.58,3643.5
-422.58,3643.6
-422.58,3643.6
-422.58,3644
-422.58,3644.2
-422.58,3644.9
-422.6,3645.2
-422.6,3645.3
-422.6,3645.4
-422.6,3646.2
-422.6,3646.4
-422.6,3647.1
-422.6,3648.3
-422.6,3648.6
-422.6,3649.3
-422.6,3649.5
-422.6,3649.7
-422.6,3649.8
-422.6,3649.9
-422.6,3651
-422.6,3652.4
-422.6,3652.5
-422.6,3653.5
-422.6,3654.3
-422.6,3657.7
-422.6,3660.6
-422.63,3664
-422.63,3665
-422.63,3665.4
-422.63,3665.6
-422.63,3666.3
-422.63,3666.7
-422.63,3666.8
-422.63,3667.4
-422.63,3667.5
-422.63,3668.1
-422.63,3668.6
-422.63,3669
-422.63,3669.2
-422.63,3669.2
-422.63,3669.5
-422.63,3669.6
-422.63,3669.8
-422.67,3670.3
-422.67,3671.2
-422.67,3671.6
-422.67,3672.7
-422.67,3672.8
-422.67,3673.5
-422.67,3673.9
-422.67,3673.9
-422.67,3674.3
-422.67,3674.7
-422.67,3675.1
-422.67,3675.3
-422.67,3675.5
-422.67,3675.7
-422.67,3677.2
-422.67,3681.7
-422.7,3682.9
-422.7,3683.4
-422.7,3684.5
-422.7,3684.8
-422.7,3685
-422.7,3685.3
-422.7,3685.4
-422.7,3685.8
-422.7,3686.5
-422.7,3686.6
-422.7,3687
-422.7,3687.3
-422.7,3687.3
-422.7,3688
-422.7,3688.6
-422.7,3691.8
-422.7,3693.6
-422.7,3694.1
-422.7,3697.6
-422.72,3702
-422.72,3702.3
-422.72,3702.6
-422.72,3703.1
-422.72,3703.2
-422.72,3704.5
-422.72,3704.6
-422.72,3704.8
-422.72,3704.9
-422.72,3705.4
-422.72,3706
-422.72,3706.2
-422.72,3706.4
-422.72,3706.8
-422.72,3707.7
-422.72,3710.4
-422.72,3713.5
-422.72,3713.6
-422.79,3724.5
-422.79,3725.2
-422.79,3725.3
-422.79,3725.9
-422.87,3726.2
-422.87,3726.3
-422.87,3726.9
-422.87,3727.3
-422.87,3728.6
-422.87,3729.5
-422.87,3729.6
-422.87,3729.8
-422.87,3730.4
-422.87,3730.8
-423.02,3730.9
-423.02,3731.3
-423.02,3731.6
-423.02,3732.2
-423.02,3732.5
-423.02,3733.4
-423.02,3733.8
-423.02,3735.1
-423.02,3735.1
-423.02,3735.3
-423.02,3735.5
-423.02,3736.5
-423.02,3736.9
-423.02,3736.9
-423.03,3737.3
-423.03,3738.1
-423.03,3744.9
-423.04,3745.1
-423.04,3745.7
-423.04,3746
-423.04,3747.3
-423.04,3747.6
-423.04,3748.5
-423.04,3750
-423.04,3750
-423.04,3750.1
-423.04,3750.1
-423.04,3751.5
-423.04,3754.4
-423.04,3758
-423.04,3759.3
-423.04,3762.6
-423.1,3762.7
-423.1,3763.1
-423.1,3763.8
-423.1,3765.1
-423.1,3766.2
-423.1,3766.7
-423.1,3767.8
-423.1,3767.9
-423.1,3767.9
-423.1,3768.5
-423.1,3768.6
-423.12,3769
-423.12,3769.5
-423.12,3769.7
-423.12,3769.8
-423.12,3771
-423.12,3773.8
-423.12,3775.2
-423.12,3775.4
-423.12,3776.3
-423.12,3777.9
-423.12,3778.3
-423.12,3780.6
-423.13,3781.4
-423.15,3782.1
-423.15,3782.4
-423.15,3782.8
-423.15,3783.7
-423.15,3784.5
-423.15,3784.8
-423.15,3786.8
-423.15,3787.5
-423.15,3787.6
-423.15,3787.9
-423.15,3788.7
-423.15,3789.2
-423.15,3794.1
-423.15,3795.3
-423.15,3796.5
-423.15,3805.3
-423.15,3805.5
-423.16,3806.7
-423.16,3807.6
-423.16,3808.4
-423.16,3808.4
-423.16,3809.2
-423.16,3809.3
-423.16,3812.2
-423.16,3812.4
-423.16,3812.5
-423.16,3813.9
-423.16,3816.5
-423.16,3817.6
-423.16,3818.8
-423.18,3818.9
-423.18,3821.5
-423.18,3822.7
-423.18,3824.6
-423.18,3824.6
-423.22,3824.6
-423.22,3825
-423.22,3825
-423.22,3826
-423.22,3827.9
-423.22,3828.3
-423.22,3829.4
-423.22,3830.8
-423.22,3830.8
-423.22,3830.8
-423.28,3831.2
-423.28,3831.6
-423.28,3833.7
-423.28,3834.3
-423.28,3834.4
-423.28,3836.2
-423.28,3836.9
-423.28,3836.9
-423.28,3836.9
-423.28,3838.9
-423.28,3841
-423.28,3842.1
-423.28,3842.8
-423.28,3842.9
-423.28,3844.1
-423.28,3849.1
-423.37,3849.1
-423.37,3849.4
-423.37,3849.7
-423.37,3849.7
-423.37,3849.8
-423.37,3850.7
-423.37,3852.1
-423.37,3852.3
-423.37,3853.9
-423.37,3854
-423.37,3854.6
-423.37,3855.5
-423.37,3855.9
-423.37,3859.6
-423.37,3860.3
-423.37,3865.5
-423.37,3868.4
-423.37,3869.9
-423.37,3872.6
-423.37,3874.5
-423.39,3874.5
-423.43,3874.7
-423.43,3875.4
-423.43,3876.2
-423.43,3878.7
-423.43,3879.7
-423.43,3880.3
-423.43,3880.6
-423.43,3880.6
-423.43,3880.7
-423.47,3881
-423.47,3881.4
-423.47,3881.5
-423.47,3881.8
-423.47,3882.2
-423.47,3882.3
-423.47,3883.4
-423.47,3885.6
-423.47,3885.9
-423.47,3886
-423.47,3886.7
-423.47,3887
-423.47,3887.6
-423.47,3890.8
-423.47,3891.9
-423.47,3897.1
-423.47,3901.3
-423.47,3907.5
-423.48,3912.1
-423.49,3918.4
-423.49,3918.5
-423.49,3918.7
-423.49,3918.8
-423.49,3918.8
-423.49,3919.3
-423.49,3919.5
-423.49,3920.1
-423.49,3920.3
-423.49,3921
-423.49,3922.7
-423.49,3922.8
-423.49,3923.4
-423.49,3924.4
-423.52,3925.2
-423.52,3925.2
-423.52,3925.7
-423.52,3926.4
-423.52,3928
-423.52,3928.9
-423.52,3929.3
-423.52,3929.5
-423.52,3930.1
-423.52,3930.4
-423.52,3930.4
-423.52,3930.4
-423.52,3930.9
-423.52,3931.9
-423.52,3934.1
-423.52,3936.9
-423.52,3938.8
-423.52,3948.9
-423.52,3950.2
-423.52,3951.8
-423.53,3955.8
-423.53,3960.6
-423.53,3966.5
-423.54,3968
-423.54,3969
-423.54,3969.5
-423.54,3970.7
-423.54,3971
-423.54,3971.1
-423.54,3971.1
-423.54,3971.6
-423.54,3971.6
-423.54,3972.3
-423.54,3972.5
-423.54,3972.8
-423.54,3974
-423.54,3980.8
-423.55,3986.5
-423.55,3987.1
-423.55,3988.2
-423.55,3988.4
-423.55,3991.8
-423.55,3992.6
-423.57,3993.9
-423.57,3995.1
-423.57,3995.4
-423.57,3996.3
-423.57,3996.5
-423.57,3997.4
-423.58,3998.8
-423.58,3999.4
-423.58,3999.5
-423.58,3999.6
-423.58,4001.2
-423.58,4005
-423.58,4005.3
-423.58,4005.3
-423.58,4005.8
-423.58,4006
-423.6,4006.3
-423.6,4006.4
-423.6,4007.2
-423.6,4008.2
-423.6,4009.4
-423.6,4009.8
-423.6,4011
-423.6,4011.1
-423.6,4011.2
-423.6,4011.2
-423.6,4012.2
-423.6,4012.6
-423.6,4017.3
-423.61,4017.3
-423.61,4018.2
-423.61,4020.6
-423.61,4022.9
-423.61,4023.5
-423.61,4023.7
-423.61,4037.3
-423.61,4041
-423.62,4042
-423.62,4042.2
-423.62,4042.5
-423.62,4043.1
-423.62,4043.1
-423.62,4043.4
-423.62,4044.1
-423.62,4044.4
-423.62,4044.5
-423.62,4044.5
-423.62,4045.7
-423.62,4045.9
-423.62,4046.5
-423.62,4047.5
-423.63,4048.2
-423.63,4048.4
-423.63,4049.5
-423.63,4049.6
-423.63,4054.3
-423.63,4055
-423.66,4056
-423.66,4056.5
-423.66,4056.9
-423.66,4057.4
-423.66,4057.5
-423.66,4058.8
-423.66,4058.8
-423.66,4059.2
-423.66,4060
-423.66,4060.3
-423.66,4060.5
-423.66,4060.5
-423.66,4061
-423.66,4061.4
-423.66,4062.8
-423.67,4066.6
-423.67,4066.9
-423.67,4067.7
-423.67,4067.8
-423.67,4068.5
-423.67,4068.6
-423.67,4068.6
-423.67,4069.1
-423.67,4069.1
-423.67,4069.8
-423.67,4070.7
-423.67,4071
-423.67,4071.2
-423.67,4072.3
-423.67,4072.6
-423.67,4075.8
-423.67,4076
-423.67,4076.5
-423.67,4076.8
-423.67,4084.7
-423.67,4091.1
-423.69,4091.8
-423.73,4098.1
-423.73,4098.6
-423.73,4098.8
-423.73,4099.9
-423.73,4100.1
-423.73,4100.7
-423.73,4101.5
-423.73,4102.4
-423.73,4102.4
-423.73,4103.8
-423.73,4103.9
-423.73,4104.4
-423.73,4105.1
-423.77,4106.1
-423.77,4106.6
-423.77,4106.7
-423.77,4106.9
-423.77,4107.9
-423.77,4107.9
-423.77,4108.1
-423.77,4108.3
-423.77,4109.1
-423.77,4109.5
-423.77,4109.8
-423.77,4110.2
-423.77,4110.4
-423.77,4110.4
-423.77,4110.7
-423.77,4111.4
-423.79,4116.7
-423.79,4116.9
-423.79,4118.6
-423.79,4118.7
-423.79,4119.5
-423.79,4119.7
-423.79,4120.4
-423.79,4120.7
-423.79,4121
-423.79,4121.3
-423.79,4121.5
-423.79,4123.5
-423.79,4124.2
-423.79,4127.1
-423.79,4128.8
-423.79,4133.1
-423.79,4134.5
-423.79,4134.9
-423.79,4136.7
-423.81,4153.8
-423.81,4154.1
-423.81,4154.3
-423.81,4154.8
-423.81,4155.6
-423.81,4155.6
-423.81,4155.8
-423.81,4156.1
-423.81,4156.8
-423.81,4158
-423.81,4158.5
-423.83,4160
-423.83,4160.1
-423.83,4160.9
-423.83,4161.3
-423.83,4161.4
-423.83,4161.5
-423.83,4161.7
-423.83,4161.9
-423.9,4162.1
-423.9,4163.6
-423.9,4163.8
-423.9,4164.5
-423.9,4164.5
-423.9,4165
-423.9,4165.8
-423.9,4166
-423.9,4166.3
-423.9,4166.3
-423.9,4167
-423.9,4167
-423.9,4167.3
-423.9,4169.6
-423.9,4171.1
-423.9,4171.4
-423.93,4172.6
-423.93,4172.9
-423.93,4173.1
-423.93,4173.1
-423.93,4173.2
-423.93,4173.6
-423.93,4174.5
-423.93,4176.2
-423.93,4177.1
-423.93,4177.4
-423.93,4177.5
-423.93,4177.7
-423.93,4178.3
-423.93,4180.7
-423.96,4185.1
-423.96,4186.9
-423.96,4187.2
-423.96,4188.2
-423.96,4188.3
-423.96,4189.2
-423.96,4189.2
-423.96,4189.6
-423.96,4189.7
-423.96,4190.6
-423.96,4190.9
-423.96,4190.9
-423.99,4191.4
-423.99,4191.5
-423.99,4192.7
-423.99,4193
-423.99,4193.2
-423.99,4193.6
-423.99,4193.7
-423.99,4194.1
-423.99,4195.1
-423.99,4195.1
-423.99,4195.4
-423.99,4195.9
-423.99,4196.5
-423.99,4196.9
-423.99,4197.4
-423.99,4198
-423.99,4207.5
-423.99,4212.2
-423.99,4229.8
-423.99,4246.7
-423.99,4257.4
-423.99,4282.3
-423.99,4285
-424,4296.8
-424.01,4309.2
-424.01,4310.1
-424.01,4311.3
-424.01,4311.4
-424.01,4311.6
-424.01,4312.3
-424.01,4312.6
-424.01,4312.8
-424.01,4313.5
-424.01,4313.8
-424.01,4314
-424.01,4314.5
-424.01,4315.5
-424.01,4317.2
-424.01,4318.8
-424.02,4327.2
-424.02,4328.4
-424.02,4328.6
-424.02,4328.7
-424.02,4329.2
-424.02,4329.2
-424.02,4329.9
-424.02,4330.4
-424.02,4330.5
-424.02,4331
-424.02,4331.1
-424.02,4331.2
-424.02,4332.6
-424.02,4333.4
-424.07,4333.4
-424.07,4334.4
-424.07,4334.5
-424.07,4335.1
-424.07,4336.1
-424.07,4336.4
-424.07,4337
-424.08,4337.5
-424.08,4337.5
-424.08,4337.6
-424.08,4338
-424.08,4338.8
-424.08,4339.5
-424.08,4339.9
-424.08,4340.3
-424.08,4341.1
-424.08,4345.7
-424.08,4347.8
-424.08,4351.4
-424.08,4352.7
-424.08,4353.7
-424.09,4364.3
-424.09,4364.8
-424.09,4365.6
-424.09,4366
-424.09,4366.1
-424.09,4366.3
-424.09,4368.8
-424.09,4369
-424.09,4369.5
-424.09,4369.7
-424.12,4369.8
-424.12,4370.2
-424.12,4370.4
-424.12,4370.4
-424.12,4370.9
-424.12,4372.1
-424.12,4372.1
-424.12,4372.5
-424.12,4372.8
-424.12,4375.1
-424.12,4375.2
-424.12,4375.3
-424.12,4375.7
-424.12,4378
-424.12,4379.4
-424.12,4379.7
-424.13,4382.6
-424.13,4383.4
-424.13,4387.2
-424.17,4401.1
-424.17,4401.5
-424.17,4401.7
-424.17,4402.3
-424.17,4403.3
-424.17,4404.3
-424.17,4404.9
-424.17,4405
-424.17,4405
-424.17,4405.6
-424.17,4405.9
-424.17,4406.3
-424.17,4406.5
-424.17,4418
-424.2,4419.6
-424.2,4421
-424.2,4421.8
-424.2,4422.4
-424.2,4423.5
-424.2,4423.9
-424.2,4424.6
-424.2,4424.6
-424.2,4425.3
-424.2,4425.6
-424.2,4425.6
-424.2,4426.8
-424.2,4427.9
-424.2,4428.9
-424.2,4431.8
-424.2,4432
-424.2,4432.1
-424.24,4443.9
-424.24,4444.3
-424.24,4444.7
-424.24,4447.5
-424.24,4447.6
-424.24,4447.6
-424.24,4447.7
-424.24,4448.4
-424.24,4449.2
-424.24,4449.9
-424.24,4450.3
-424.24,4450.4
-424.24,4451.8
-424.24,4453.3
-424.25,4456
-424.25,4456.4
-424.25,4457.4
-424.25,4461.5
-424.25,4462.9
-424.25,4463.1
-424.25,4465.6
-424.25,4465.7
-424.25,4465.8
-424.25,4466.4
-424.25,4466.9
-424.25,4467.3
-424.25,4467.5
-424.25,4468
-424.3,4468.1
-424.3,4469.1
-424.3,4469.4
-424.3,4469.6
-424.3,4471.2
-424.3,4471.4
-424.3,4471.6
-424.3,4471.8
-424.3,4473.3
-424.3,4473.5
-424.3,4473.5
-424.31,4474.1
-424.31,4474.1
-424.31,4474.2
-424.32,4475.3
-424.32,4475.7
-424.32,4477.8
-424.32,4477.8
-424.32,4479
-424.32,4479.5
-424.32,4480.1
-424.32,4480.1
-424.32,4480.2
-424.32,4480.9
-424.32,4485.9
-424.32,4486.5
-424.32,4487.6
-424.32,4494.5
-424.32,4494.8
-424.53,4497.8
-424.53,4498.1
-424.53,4500
-424.53,4501.2
-424.53,4501.3
-424.53,4501.8
-424.53,4502.2
-424.53,4502.5
-424.53,4505.6
-424.53,4508.5
-424.53,4509.5
-424.53,4509.9
-424.53,4510.2
-424.53,4513.4
-424.53,4516.2
-424.53,4518.3
-424.53,4522.4
-424.53,4522.7
-424.53,4531.5
-424.53,4533.1
-424.53,4551.5
-424.53,4564
-424.53,4595.4
-424.54,4659.8
-424.54,4660
-424.54,4660.3
-424.54,4660.3
-424.54,4660.8
-424.54,4661.3
-424.54,4663.1
-424.54,4663.1
-424.54,4664.2
-424.54,4664.8
-424.54,4670.3
-424.54,4671.6
-424.54,4671.7
-424.54,4671.8
-424.54,4673
-424.54,4677.1
-424.54,4679.8
-424.54,4682.3
-424.54,4688.8
-424.55,4696.3
-424.55,4696.9
-424.55,4697.7
-424.55,4698
-424.55,4698.2
-424.55,4698.6
-424.55,4698.9
-424.55,4699.6
-424.55,4699.8
-424.55,4701.8
-424.55,4702.9
-424.55,4705
