observableId	simulationConditionId	measurement	time	noiseParameter
obs_cycA__nuc_median	wt	0.3712190351174911	6281.006335	0.958156574
obs_cycA__nuc_median	wt	0.3732058312661608	6456.438108	0.957050307
obs_cycA__nuc_median	wt	0.37511014916192176	6632.182332	0.955945318
obs_cycA__nuc_median	wt	0.37693658262076946	6808.240102	0.954841604
obs_cycA__nuc_median	wt	0.3786900680283899	6984.612511	0.953739165
obs_cycA__nuc_median	wt	0.38037534980324095	7161.300724	0.952637998
obs_cycA__nuc_median	wt	0.38199667380778	7338.305833	0.951538103
obs_cycA__nuc_median	wt	0.3835576944746863	7515.629071	0.950439478
obs_cycA__nuc_median	wt	0.3850615131417042	7693.271464	0.949342121
obs_cycA__nuc_median	wt	0.38651078630958124	7871.234242	0.948246031
obs_cycA__nuc_median	wt	0.3879078410644751	8049.518568	0.947151207
obs_cycA__nuc_median	wt	0.38925478061478214	8228.125606	0.946057647
obs_cycA__nuc_median	wt	0.39055356632597454	8407.056449	0.944965349
obs_cycA__nuc_median	wt	0.3918060790913424	8586.312329	0.943874313
obs_cycA__nuc_median	wt	0.39301415839701365	8765.894408	0.942784536
obs_cycA__nuc_median	wt	0.39417962968684095	8945.803987	0.941696017
obs_cycA__nuc_median	wt	0.3953043169915311	9126.042091	0.940608756
obs_cycA__nuc_median	wt	0.3963900545534145	9306.61002	0.939522749
obs_cycA__nuc_median	wt	0.3974386873786451	9487.508936	0.938437997
obs_cycA__nuc_median	wt	0.39845207262577625	9668.740072	0.937354497
obs_cycA__nuc_median	wt	0.39943207763781463	9850.304725	0.936272247
obs_cycA__nuc_median	wt	0.40038057554951845	10032.20399	0.935191248
obs_cycA__nuc_median	wt	0.4012994442302609	10214.43924	0.934111496
obs_cycA__nuc_median	wt	0.40219055949083904	10397.01156	0.933032992
obs_cycA__nuc_median	wt	0.4030557944277019	10579.9224	0.931955732
obs_cycA__nuc_median	wt	0.40389701203356687	10763.17284	0.930879716
obs_cycA__nuc_median	wt	0.40471606473063115	10946.76425	0.929804943
obs_cycA__nuc_median	wt	0.40551478873683977	11130.6978	0.92873141
obs_cycA__nuc_median	wt	0.4062950027849552	11314.97486	0.927659117
obs_cycA__nuc_median	wt	0.40705850412495737	11499.59672	0.926588062
obs_cycA__nuc_median	wt	0.40780706621749574	11684.56461	0.925518243
obs_cycA__nuc_median	wt	0.4085424372063797	11869.87984	0.92444966
obs_cycA__nuc_median	wt	0.4092663380377817	12055.54378	0.923382311
obs_cycA__nuc_median	wt	0.4099804599911239	12241.55764	0.922316194
obs_cycA__nuc_median	wt	0.41068646541535375	12427.92282	0.921251307
obs_cycA__nuc_median	wt	0.4113859855833768	12614.64066	0.920187651
obs_cycA__nuc_median	wt	0.4120806199200114	12801.71247	0.919125222
obs_cycA__nuc_median	wt	0.41277193626308445	12989.13955	0.91806402
obs_cycA__nuc_median	wt	0.41346147136860845	13176.92334	0.917004043
obs_cycA__nuc_median	wt	0.41415072998196917	13365.06513	0.91594529
obs_cycA__nuc_median	wt	0.41484118619213883	13553.56629	0.91488776
obs_cycA__nuc_median	wt	0.41553428409773596	13742.42827	0.91383145
obs_cycA__nuc_median	wt	0.4162314378487093	13931.65236	0.91277636
obs_cycA__nuc_median	wt	0.4169340337972401	14121.23999	0.911722489
obs_cycA__nuc_median	wt	0.41764343118339775	14311.1926	0.910669834
obs_cycA__nuc_median	wt	0.41836096350959856	14501.51157	0.909618394
obs_cycA__nuc_median	wt	0.4190879399132691	14692.19825	0.908568168
obs_cycA__nuc_median	wt	0.41982564784153287	14883.25415	0.907519155
obs_cycA__nuc_median	wt	0.4205753535603368	15074.68065	0.906471353
obs_cycA__nuc_median	wt	0.42133830514183473	15266.47924	0.905424761
obs_cycA__nuc_median	wt	0.42211573385408535	15458.65137	0.904379378
obs_cycA__nuc_median	wt	0.42290885612735823	15651.1984	0.903335201
obs_cycA__nuc_median	wt	0.4237188772225554	15844.12196	0.90229223
obs_cycA__nuc_median	wt	0.4245469913329694	16037.42337	0.901250463
obs_cycA__nuc_median	wt	0.42539438586575695	16231.10413	0.900209898
obs_cycA__nuc_median	wt	0.4262622441060635	16425.16587	0.899170536
obs_cycA__nuc_median	wt	0.42715174528788263	16619.60991	0.898132373
obs_cycA__nuc_median	wt	0.4280640710640199	16814.43793	0.897095409
obs_cycA__nuc_median	wt	0.42900040484762325	17009.65133	0.896059642
obs_cycA__nuc_median	wt	0.42996193724570897	17205.25166	0.895025071
obs_cycA__nuc_median	wt	0.4309498683858407	17401.24051	0.893991694
obs_cycA__nuc_median	wt	0.4319654104871108	17597.61937	0.892959511
obs_cycA__nuc_median	wt	0.4330097918955756	17794.38975	0.891928519
obs_cycA__nuc_median	wt	0.43408426163652275	17991.55337	0.890898718
obs_cycA__nuc_median	wt	0.4351900906563495	18189.11165	0.889870106
obs_cycA__nuc_median	wt	0.43632857868578045	18387.06625	0.888842681
obs_cycA__nuc_median	wt	0.437501057011308	18585.41879	0.887816443
obs_cycA__nuc_median	wt	0.4387088927730319	18784.17079	0.886791389
obs_cycA__nuc_median	wt	0.4399534956582575	18983.32396	0.885767519
obs_cycA__nuc_median	wt	0.44123632122345646	19182.8798	0.884744831
obs_cycA__nuc_median	wt	0.4425588791211512	19382.84001	0.883723324
obs_cycA__nuc_median	wt	0.4439227382530132	19583.20625	0.882702996
obs_cycA__nuc_median	wt	0.4453295341319117	19783.98016	0.881683847
obs_cycA__nuc_median	wt	0.4467809770887695	19985.16337	0.880665874
obs_cycA__nuc_median	wt	0.4482788624725465	20186.75766	0.879649076
obs_cycA__nuc_median	wt	0.4498250777082709	20388.76455	0.878633452
obs_cycA__nuc_median	wt	0.45142161749510734	20591.1858	0.877619001
obs_cycA__nuc_median	wt	0.45307059561570795	20794.02319	0.876605721
obs_cycA__nuc_median	wt	0.45477425843140795	20997.27831	0.875593611
obs_cycA__nuc_median	wt	0.4565350052991932	21200.95299	0.87458267
obs_cycA__nuc_median	wt	0.4583554062137662	21405.04894	0.873572896
obs_cycA__nuc_median	wt	0.4602382257815126	21609.56781	0.872564288
obs_cycA__nuc_median	wt	0.46218645408314585	21814.51152	0.871556844
obs_cycA__nuc_median	wt	0.4642033346078409	22019.8817	0.870550563
obs_cycA__nuc_median	wt	0.4662924082633366	22225.6802	0.869545445
obs_cycA__nuc_median	wt	0.468457558029868	22431.9088	0.868541486
obs_cycA__nuc_median	wt	0.4707030661016425	22638.56921	0.867538687
obs_cycA__nuc_median	wt	0.4730336876325847	22845.66341	0.866537046
obs_cycA__nuc_median	wt	0.4754547309955295	23053.19311	0.865536561
obs_cycA__nuc_median	wt	0.4779721701108212	23261.16023	0.864537231
obs_cycA__nuc_median	wt	0.4805927735802419	23469.56648	0.863539055
obs_cycA__nuc_median	wt	0.48332428016586404	23678.41384	0.862542032
obs_cycA__nuc_median	wt	0.48617561021797834	23887.70416	0.86154616
obs_cycA__nuc_median	wt	0.48915714535578664	24097.43929	0.860551437
obs_cycA__nuc_median	wt	0.492281092079598	24307.62114	0.859557863
obs_cycA__nuc_median	wt	0.4955619528982351	24518.25162	0.858565436
obs_cycA__nuc_median	wt	0.49901714599662317	24729.33265	0.857574155
obs_cycA__nuc_median	wt	0.5026678138878342	24940.86615	0.856584019
obs_cycA__nuc_median	wt	0.5065398633611421	25152.85409	0.855595026
obs_cycA__nuc_median	wt	0.510665245857204	25365.29834	0.854607174
obs_cycA__nuc_median	wt	0.5150834010390598	25578.201	0.853620463
obs_cycA__nuc_median	wt	0.5198424886031405	25791.56399	0.852634892
obs_cycA__nuc_median	wt	0.5249995224992773	26005.3893	0.851650458
obs_cycA__nuc_median	wt	0.5306176224498569	26219.67898	0.850667161
obs_cycA__nuc_median	wt	0.5367581566647811	26434.43493	0.849684999
obs_cycA__nuc_median	wt	0.5434674505649989	26649.6593	0.848703971
obs_cycA__nuc_median	wt	0.5507629879036804	26865.35411	0.847724076
obs_cycA__nuc_median	wt	0.5586279888671205	27081.52144	0.846745312
obs_cycA__nuc_median	wt	0.5670182452717446	27298.16332	0.845767679
obs_cycA__nuc_median	wt	0.5758755882471602	27515.28189	0.844791174
obs_cycA__nuc_median	wt	0.5851398297342978	27732.87918	0.843815796
obs_cycA__nuc_median	wt	0.5947556863273802	27950.9574	0.842841545
obs_cycA__nuc_median	wt	0.6046753743125494	28169.51858	0.841868418
obs_cycA__nuc_median	wt	0.6148588141672331	28388.56493	0.840896415
obs_cycA__nuc_median	wt	0.6252727910837568	28608.09863	0.839925535
obs_cycA__nuc_median	wt	0.6358898494518579	28828.12173	0.838955775
obs_cycA__nuc_median	wt	0.6466872571240468	29048.63656	0.837987135
obs_cycA__nuc_median	wt	0.6576460808914372	29269.6453	0.837019613
obs_cycA__nuc_median	wt	0.6687504545856631	29491.15009	0.836053208
obs_cycA__nuc_median	wt	0.6799869948649695	29713.15316	0.835087919
obs_cycA__nuc_median	wt	0.6913443397915819	29935.65686	0.834123745
obs_cycA__nuc_median	wt	0.7028127632548259	30158.66336	0.833160684
obs_cycA__nuc_median	wt	0.7143838999179295	30382.175	0.832198735
obs_cycA__nuc_median	wt	0.7260505007980561	30606.19403	0.831237896
obs_cycA__nuc_median	wt	0.7378062542043442	30830.72277	0.830278167
obs_cycA__nuc_median	wt	0.749645632899998	31055.76356	0.829319546
obs_cycA__nuc_median	wt	0.7615637700914031	31281.31872	0.828362031
obs_cycA__nuc_median	wt	0.7735563639882226	31507.39063	0.827405623
obs_cycA__nuc_median	wt	0.7856195911689834	31733.98164	0.826450318
obs_cycA__nuc_median	wt	0.7977500419403147	31961.09413	0.825496117
obs_cycA__nuc_median	wt	0.8099446668320842	32188.73056	0.824543017
obs_cycA__nuc_median	wt	0.8222007178265367	32416.89326	0.823591017
obs_cycA__nuc_median	wt	0.8345157260241111	32645.58476	0.822640117
obs_cycA__nuc_median	wt	0.8468874529960407	32874.80752	0.821690315
obs_cycA__nuc_median	wt	0.8593138659108178	33104.56395	0.820741609
obs_cycA__nuc_median	wt	0.871793117544048	33334.85655	0.819793998
obs_cycA__nuc_median	wt	0.8843235247577853	33565.68788	0.818847482
obs_cycA__nuc_median	wt	0.8969035404782104	33797.06039	0.817902059
obs_cycA__nuc_median	wt	0.9095317557448667	34028.97668	0.816957727
obs_cycA__nuc_median	wt	0.9222068713272487	34261.43934	0.816014485
obs_cycA__nuc_median	wt	0.934927683579908	34494.45085	0.815072332
obs_cycA__nuc_median	wt	0.9476930939883093	34728.01394	0.814131268
obs_cycA__nuc_median	wt	0.960502069893004	34962.13106	0.813191289
obs_cycA__nuc_median	wt	0.9733536727648097	35196.80503	0.812252396
obs_cycA__nuc_median	wt	0.9862470150514959	35432.03838	0.811314587
obs_cycA__nuc_median	wt	0.9991812753460219	35667.83377	0.810377861
obs_cycA__nuc_median	wt	1.0121556936841323	35904.194	0.809442217
obs_cycA__nuc_median	wt	1.0251695495912272	36141.12168	0.808507652
obs_cycA__nuc_median	wt	1.0382221778171763	36378.61962	0.807574167
obs_cycA__nuc_median	wt	1.0513129475330825	36616.69054	0.806641759
obs_cycA__nuc_median	wt	1.0644412682588542	36855.33718	0.805710428
obs_cycA__nuc_median	wt	1.077606584458216	37094.56235	0.804780172
obs_cycA__nuc_median	wt	1.0908083747653214	37334.36892	0.803850991
obs_cycA__nuc_median	wt	1.104046137991796	37574.75962	0.802922882
obs_cycA__nuc_median	wt	1.1173194105270434	37815.73741	0.801995845
obs_cycA__nuc_median	wt	1.1306277417304276	38057.30507	0.801069878
obs_cycA__nuc_median	wt	1.1439707074368117	38299.46549	0.80014498
obs_cycA__nuc_median	wt	1.1573479087869236	38542.22167	0.79922115
obs_cycA__nuc_median	wt	1.1707589610710403	38785.57656	0.798298386
obs_cycA__nuc_median	wt	1.1842034906468664	39029.53303	0.797376688
obs_cycA__nuc_median	wt	1.1976811450840037	39274.09408	0.796456055
obs_cycA__nuc_median	wt	1.2111915855280901	39519.26273	0.795536484
obs_cycA__nuc_median	wt	1.224734487775153	39765.04206	0.794617975
obs_cycA__nuc_median	wt	1.2383095332803324	40011.43507	0.793700526
obs_cycA__nuc_median	wt	1.251916413329234	40258.44477	0.792784137
obs_cycA__nuc_median	wt	1.2655548391320828	40506.07439	0.791868805
obs_cycA__nuc_median	wt	1.2792245157132203	40754.32692	0.790954531
obs_cycA__nuc_median	wt	1.292925167495437	41003.20559	0.790041312
obs_cycA__nuc_median	wt	1.3066565186688652	41252.71353	0.789129147
obs_cycA__nuc_median	wt	1.3204183039796318	41502.85398	0.788218036
obs_cycA__nuc_median	wt	1.3342102552298505	41753.63006	0.787307977
obs_cycA__nuc_median	wt	1.3480321171447591	42005.04507	0.786398968
obs_cycA__nuc_median	wt	1.3618836349683694	42257.10228	0.785491009
obs_cycA__nuc_median	wt	1.375764557379502	42509.80499	0.784584098
obs_cycA__nuc_median	wt	1.3896746323502895	42763.15647	0.783678234
obs_cycA__nuc_median	wt	1.4036136087748594	43017.16	0.782773416
obs_cycA__nuc_median	wt	1.4175812479747947	43271.81909	0.781869643
obs_cycA__nuc_median	wt	1.4315773006497616	43527.13707	0.780966913
obs_cycA__nuc_median	wt	1.4456015211056887	43783.11736	0.780065226
obs_cycA__nuc_median	wt	1.4596536628908945	44039.7634	0.77916458
obs_cycA__nuc_median	wt	1.473733478817046	44297.07866	0.778264973
obs_cycA__nuc_median	wt	1.4878407160519234	44555.06656	0.777366405
obs_cycA__nuc_median	wt	1.5019751341648693	44813.73081	0.776468875
obs_cycA__nuc_median	wt	1.5161364718867234	45073.07481	0.775572381
obs_cycA__nuc_median	wt	1.530324476611488	45333.1022	0.774676922
obs_cycA__nuc_median	wt	1.5445388891248175	45593.81659	0.773782497
obs_cycA__nuc_median	wt	1.5587794469323164	45855.22163	0.772889104
obs_cycA__nuc_median	wt	1.5730458826235039	46117.32099	0.771996743
obs_cycA__nuc_median	wt	1.5873379201128544	46380.1183	0.771105413
obs_cycA__nuc_median	wt	1.6016552876514567	46643.6174	0.770215111
obs_cycA__nuc_median	wt	1.615997693920547	46907.82191	0.769325838
obs_cycA__nuc_median	wt	1.6303648540740816	47172.73572	0.768437591
obs_cycA__nuc_median	wt	1.6447564722893788	47438.36268	0.767550369
obs_cycA__nuc_median	wt	1.659172237353568	47704.70653	0.766664172
obs_cycA__nuc_median	wt	1.6736118377310532	47971.77119	0.765778999
obs_cycA__nuc_median	wt	1.6880749527718815	48239.56061	0.764894847
obs_cycA__nuc_median	wt	1.7025612513678494	48508.07876	0.764011716
obs_cycA__nuc_median	wt	1.7170703831955443	48777.32948	0.763129604
obs_cycA__nuc_median	wt	1.7316020020151794	49047.31693	0.762248512
obs_cycA__nuc_median	wt	1.7461557341319647	49318.04502	0.761368436
obs_cycA__nuc_median	wt	1.7607312086634725	49589.51799	0.760489377
obs_cycA__nuc_median	wt	1.7753280199092365	49861.73973	0.759611332
obs_cycA__nuc_median	wt	1.7899457713251883	50134.71462	0.758734301
obs_cycA__nuc_median	wt	1.8045840260055057	50408.44663	0.757858283
obs_cycA__nuc_median	wt	1.8192423492546588	50682.94014	0.756983277
obs_cycA__nuc_median	wt	1.8339202701824389	50958.19925	0.75610928
obs_cycA__nuc_median	wt	1.8486173099587508	51234.22834	0.755236293
obs_cycA__nuc_median	wt	1.86333296448023	51511.03178	0.754364313
obs_cycA__nuc_median	wt	1.8780666933386674	51788.61376	0.753493341
obs_cycA__nuc_median	wt	1.89281794356527	52066.97878	0.752623374
obs_cycA__nuc_median	wt	1.9075861275765802	52346.13128	0.751754411
obs_cycA__nuc_median	wt	1.9223706243170675	52626.07572	0.750886452
obs_cycA__nuc_median	wt	1.9371707747494242	52906.81655	0.750019495
obs_cycA__nuc_median	wt	1.951985888120202	53188.3584	0.749153538
obs_cycA__nuc_median	wt	1.9668152200475308	53470.70574	0.748288582
obs_cycA__nuc_median	wt	1.9816579920765613	53753.86334	0.747424624
obs_cycA__nuc_median	wt	1.9965133575299812	54037.83572	0.746561664
obs_cycA__nuc_median	wt	2.0113804228041117	54322.62767	0.7456997
obs_cycA__nuc_median	wt	2.0262582226588695	54608.24391	0.744838732
obs_cycA__nuc_median	wt	2.041145719424444	54894.68922	0.743978757
obs_cycA__nuc_median	wt	2.0560417914283846	55181.9684	0.743119775
obs_cycA__nuc_median	wt	2.0709452316735097	55470.08644	0.742261785
obs_cycA__nuc_median	wt	2.085854711483268	55759.04805	0.741404786
obs_cycA__nuc_median	wt	2.1007688029876164	56048.85837	0.740548776
obs_cycA__nuc_median	wt	2.1156859298519577	56339.52233	0.739693755
obs_cycA__nuc_median	wt	2.130604364722003	56631.04497	0.73883972
obs_cycA__nuc_median	wt	2.1455222037182717	56923.43138	0.737986672
obs_cycA__nuc_median	wt	2.1604373417073868	57216.68673	0.737134609
obs_cycA__nuc_median	wt	2.175347432517035	57510.8161	0.736283529
obs_cycA__nuc_median	wt	2.1902498694332255	57805.82482	0.735433432
obs_cycA__nuc_median	wt	2.2051417221815743	58101.71809	0.734584317
obs_cycA__nuc_median	wt	2.220019701783764	58398.50132	0.733736182
obs_cycA__nuc_median	wt	2.2348800829418662	58696.17983	0.732889026
obs_cycA__nuc_median	wt	2.249718634062508	58994.75896	0.732042848
obs_cycA__nuc_median	wt	2.264530538688367	59294.24432	0.731197647
obs_cycA__nuc_median	wt	2.2793102615875434	59594.64132	0.730353422
obs_cycA__nuc_median	wt	2.2940514337895297	59895.95557	0.729510172
obs_cycA__nuc_median	wt	2.3087466762612974	60198.19266	0.728667896
obs_cycA__nuc_median	wt	2.3233874055243913	60501.35836	0.727826591
obs_cycA__nuc_median	wt	2.337963563706839	60805.45826	0.726986259
obs_cycA__nuc_median	wt	2.3524633223936244	61110.49818	0.726146896
obs_cycA__nuc_median	wt	2.3668726738152377	61416.48394	0.725308503
obs_cycA__nuc_median	wt	2.3811749322001625	61723.42149	0.724471077
obs_cycA__nuc_median	wt	2.39535007763606	62031.31677	0.723634619
obs_cycA__nuc_median	wt	2.40937391074974	62340.17567	0.722799126
obs_cycA__nuc_median	wt	2.4232169473721616	62650.00427	0.721964598
obs_cycA__nuc_median	wt	2.4368429115069543	62960.80874	0.721131033
obs_cycA__nuc_median	wt	2.4502066523293866	63272.59523	0.720298431
obs_cycA__nuc_median	wt	2.4632511968360764	63585.36996	0.71946679
obs_cycA__nuc_median	wt	2.4759033838949733	63899.13923	0.718636109
obs_cycA__nuc_median	wt	2.488067077732828	64213.90933	0.717806388
obs_cycA__nuc_median	wt	2.499611922771952	64529.68668	0.716977624
obs_cycA__nuc_median	wt	2.510352985918103	64846.47773	0.716149817
obs_cycA__nuc_median	wt	2.520009332109765	65164.28909	0.715322966
obs_cycA__nuc_median	wt	2.5281049822103046	65483.12735	0.71449707
obs_cycA__nuc_median	wt	2.5336721257634345	65802.99906	0.713672127
obs_cycA__nuc_median	wt	2.534012202279226	66123.911	0.712848137
obs_cycA__nuc_median	wt	2.516252926721282	66445.87	0.712025098
obs_cycA__nuc_median	wt	2.400501098944624	66768.88285	0.711203009
obs_cycA__nuc_median	wt	2.062847988676783	67092.95651	0.71038187
obs_cycA__nuc_median	wt	1.586528409914114	67418.09796	0.709561678
obs_cycA__nuc_median	wt	1.1489337693376032	67744.31425	0.708742434
obs_cycA__nuc_median	wt	0.829922145913918	68071.61256	0.707924135
obs_cycA__nuc_median	wt	0.62237871751575	68400.0	1.0
obs_cycA__nuc_median	wt	0.5504457696617844	68564.60446	0.998845422
obs_cycA__nuc_median	wt	0.49447430034683754	68729.48389	0.997692177
obs_cycA__nuc_median	wt	0.4511702268758562	68894.63932	0.996540263
obs_cycA__nuc_median	wt	0.4178166457925421	69060.07163	0.995389679
obs_cycA__nuc_median	wt	0.39222117717750693	69225.78171	0.994240424
obs_cycA__nuc_median	wt	0.3726398839558711	69391.77059	0.993092495
obs_cycA__nuc_median	wt	0.3576994780859168	69558.03909	0.991945892
obs_cycA__nuc_median	wt	0.3463266484473536	69724.58823	0.990800613
obs_cycA__nuc_median	wt	0.3376875939894285	69891.41891	0.989656656
obs_cycA__nuc_median	wt	0.3311378315315946	70058.53215	0.98851402
obs_cycA__nuc_median	wt	0.32618143701908386	70225.9289	0.987372704
obs_cycA__nuc_median	wt	0.32243838208438286	70393.61007	0.986232704
obs_cycA__nuc_median	wt	0.31961872152676857	70561.5766	0.985094022
obs_cycA__nuc_median	wt	0.31750246227414713	70729.82958	0.983956654
obs_cycA__nuc_median	wt	0.31592424514286305	70898.36992	0.982820599
obs_cycA__nuc_median	wt	0.31476244783967433	71067.19863	0.981685855
obs_cycA__nuc_median	wt	0.31393366704676823	71236.3166	0.980552422
obs_cycA__nuc_median	wt	0.31339934354340027	71405.725	0.979420298
obs_cycA__nuc_median	wt	0.3132351995372386	71575.42465	0.97828948
obs_cycA__nuc_median	wt	0.3141242696871532	71745.41664	0.977159968
obs_cycA__nuc_median	wt	0.3167747530605171	71915.70207	0.976031761
obs_cycA__nuc_median	wt	0.3199602210758788	72086.28175	0.974904856
obs_cycA__nuc_median	wt	0.3231137863247931	72257.15685	0.973779252
obs_cycA__nuc_median	wt	0.3261961783775753	72428.32833	0.972654947
obs_cycA__nuc_median	wt	0.32920458978659994	72599.79728	0.971531941
obs_cycA__nuc_median	wt	0.3321368746845882	72771.56466	0.970410231
obs_cycA__nuc_median	wt	0.3349911115591476	72943.63156	0.969289817
obs_cycA__nuc_median	wt	0.33776599329454815	73115.99901	0.968170696
obs_cycA__nuc_median	wt	0.3404611675215192	73288.66804	0.967052867
obs_cycA__nuc_median	wt	0.34307730974592304	73461.63974	0.965936329
obs_cycA__nuc_median	wt	0.34561593522484474	73634.9152	0.96482108
obs_cycA__nuc_median	wt	0.34807907749143696	73808.49546	0.963707118
obs_cycA__nuc_median	wt	0.3504689724206461	73982.38159	0.962594443
obs_cycA__nuc_median	wt	0.35278782742751214	74156.57464	0.961483052
obs_cycA__nuc_median	wt	0.3550376989011707	74331.0757	0.960372945
obs_cycA__nuc_median	wt	0.3572204553158073	74505.88592	0.959264119
obs_cycA__nuc_median	wt	0.35933779133010374	74681.00634	0.958156574
obs_cycA__nuc_median	wt	0.3613912712082349	74856.43811	0.957050307
obs_cycA__nuc_median	wt	0.36338237283769426	75032.18233	0.955945318
obs_cycA__nuc_median	wt	0.3653125296416184	75208.2401	0.954841604
obs_cycA__nuc_median	wt	0.36718316310177845	75384.61251	0.953739165
obs_cycA__nuc_median	wt	0.3689957071450412	75561.30072	0.952637998
obs_cycA__nuc_median	wt	0.3707516224013395	75738.30583	0.951538103
obs_cycA__nuc_median	wt	0.3724524074731797	75915.62907	0.950439478
obs_cycA__nuc_median	wt	0.37409960031365613	76093.27146	0.949342121
obs_cycA__nuc_median	wt	0.3756947837054308	76271.23424	0.948246031
obs_cycA__nuc_median	wt	0.3772395814219676	76449.51857	0.947151207
obs_cycA__nuc_median	wt	0.378735656508867	76628.12561	0.946057647
obs_cycA__nuc_median	wt	0.3801847072463538	76807.05645	0.944965349
obs_cycA__nuc_median	wt	0.3815884648313096	76986.31233	0.943874313
obs_cycA__nuc_median	wt	0.3829486870149782	77165.89441	0.942784536
obs_cycA__nuc_median	wt	0.3842671551984449	77345.80399	0.941696017
obs_cycA__nuc_median	wt	0.385545666703554	77526.04209	0.940608756
obs_cycA__nuc_median	wt	0.3867860343813714	77706.61002	0.939522749
obs_cycA__nuc_median	wt	0.38799007897548854	77887.50894	0.938437997
obs_cycA__nuc_median	wt	0.38915962636257984	78068.74007	0.937354497
obs_cycA__nuc_median	wt	0.3902965036988024	78250.30473	0.936272247
obs_cycA__nuc_median	wt	0.3914025334389928	78432.20399	0.935191248
obs_cycA__nuc_median	wt	0.39247953332654234	78614.43924	0.934111496
obs_cycA__nuc_median	wt	0.39352930930408714	78797.01156	0.933032992
obs_cycA__nuc_median	wt	0.3945536565043821	78979.9224	0.931955732
obs_cycA__nuc_median	wt	0.39555435225348945	79163.17284	0.930879716
obs_cycA__nuc_median	wt	0.3965331576413654	79346.76425	0.929804943
obs_cycA__nuc_median	wt	0.39749181215430673	79530.6978	0.92873141
obs_cycA__nuc_median	wt	0.39843203453732334	79714.97486	0.927659117
obs_cycA__nuc_median	wt	0.39935551925025065	79899.59672	0.926588062
obs_cycA__nuc_median	wt	0.4002639356849491	80084.56461	0.925518243
obs_cycA__nuc_median	wt	0.401158928345629	80269.87984	0.92444966
obs_cycA__nuc_median	wt	0.40204211404985923	80455.54378	0.923382311
obs_cycA__nuc_median	wt	0.40291508233512496	80641.55764	0.922316194
obs_cycA__nuc_median	wt	0.40377939595113876	80827.92282	0.921251307
obs_cycA__nuc_median	wt	0.4046365896544161	81014.64066	0.920187651
obs_cycA__nuc_median	wt	0.405488170101021	81201.71247	0.919125222
obs_cycA__nuc_median	wt	0.4063356166607762	81389.13955	0.91806402
obs_cycA__nuc_median	wt	0.40718038408967894	81576.92334	0.917004043
obs_cycA__nuc_median	wt	0.40802390123379	81765.06513	0.91594529
obs_cycA__nuc_median	wt	0.4088675679448639	81953.56629	0.91488776
