observableId	simulationConditionId	measurement	time	noiseParameters_off
obs_cycA__nuc_median	wt	0.7943740133598701	0.0	1.0
obs_cycA__nuc_median	wt	0.7306333187060583	164.6044632	0.998845422
obs_cycA__nuc_median	wt	0.682712259145444	329.4838944	0.997692177
obs_cycA__nuc_median	wt	0.6407095888526323	494.6393196	0.996540263
obs_cycA__nuc_median	wt	0.6035835611056253	660.071628	0.995389679
obs_cycA__nuc_median	wt	0.5707758886253559	825.7817088	0.994240424
obs_cycA__nuc_median	wt	0.5418098993016647	991.770588	0.993092495
obs_cycA__nuc_median	wt	0.5162574401646182	1158.039086	0.991945892
obs_cycA__nuc_median	wt	0.4937333021320167	1324.58823	0.990800613
obs_cycA__nuc_median	wt	0.4738920255379087	1491.418908	0.989656656
obs_cycA__nuc_median	wt	0.4564247067366648	1658.532146	0.98851402
obs_cycA__nuc_median	wt	0.4410558815590063	1825.928903	0.987372704
obs_cycA__nuc_median	wt	0.42754046074975827	1993.610066	0.986232704
obs_cycA__nuc_median	wt	0.4156607993188729	2161.576595	0.985094022
obs_cycA__nuc_median	wt	0.40522396316854586	2329.829582	0.983956654
obs_cycA__nuc_median	wt	0.3960592149185061	2498.369918	0.982820599
obs_cycA__nuc_median	wt	0.38801569219942456	2667.198629	0.981685855
obs_cycA__nuc_median	wt	0.38096033286520603	2836.316603	0.980552422
obs_cycA__nuc_median	wt	0.37477600844672593	3005.725003	0.979420298
obs_cycA__nuc_median	wt	0.3693599421174171	3175.424651	0.97828948
obs_cycA__nuc_median	wt	0.36462234747068667	3345.41664	0.977159968
obs_cycA__nuc_median	wt	0.3604854319960509	3515.702065	0.976031761
obs_cycA__nuc_median	wt	0.3568828595374789	3686.281747	0.974904856
obs_cycA__nuc_median	wt	0.3537599735953054	3857.156849	0.973779252
obs_cycA__nuc_median	wt	0.35107559559321583	4028.328328	0.972654947
obs_cycA__nuc_median	wt	0.3488074061298549	4199.797278	0.971531941
obs_cycA__nuc_median	wt	0.3469671964687796	4371.564658	0.970410231
obs_cycA__nuc_median	wt	0.34564871400855496	4543.631561	0.969289817
obs_cycA__nuc_median	wt	0.3452114863549565	4715.999014	0.968170696
obs_cycA__nuc_median	wt	0.3467668451240424	4888.668042	0.967052867
obs_cycA__nuc_median	wt	0.34939975005166646	5061.63974	0.965936329
