observableId	simulationConditionId	measurement	time	noiseParameters_off
obs_cycA__nuc_median	wt	0.9685473116274741	0.0	1.0
obs_cycA__nuc_median	wt	0.7966127164769172	164.6044632	0.998845422
obs_cycA__nuc_median	wt	0.6609374700457022	329.4838944	0.997692177
obs_cycA__nuc_median	wt	0.5649587937807357	494.6393196	0.996540263
obs_cycA__nuc_median	wt	0.49690488253318094	660.071628	0.995389679
obs_cycA__nuc_median	wt	0.4486050649698258	825.7817088	0.994240424
obs_cycA__nuc_median	wt	0.41423024867548286	991.770588	0.993092495
obs_cycA__nuc_median	wt	0.389650325723212	1158.039086	0.991945892
obs_cycA__nuc_median	wt	0.3719659212122546	1324.58823	0.990800613
obs_cycA__nuc_median	wt	0.3591537108883235	1491.418908	0.989656656
obs_cycA__nuc_median	wt	0.34980475865194227	1658.532146	0.98851402
obs_cycA__nuc_median	wt	0.3429367559258794	1825.928903	0.987372704
obs_cycA__nuc_median	wt	0.33786218144228464	1993.610066	0.986232704
obs_cycA__nuc_median	wt	0.3340972033769718	2161.576595	0.985094022
obs_cycA__nuc_median	wt	0.3312991899497315	2329.829582	0.983956654
obs_cycA__nuc_median	wt	0.3292239288966953	2498.369918	0.982820599
obs_cycA__nuc_median	wt	0.3276962202320284	2667.198629	0.981685855
obs_cycA__nuc_median	wt	0.3265895078964072	2836.316603	0.980552422
obs_cycA__nuc_median	wt	0.32581166954710233	3005.725003	0.979420298
obs_cycA__nuc_median	wt	0.3252950703323079	3175.424651	0.97828948
obs_cycA__nuc_median	wt	0.32498955263901086	3345.41664	0.977159968
obs_cycA__nuc_median	wt	0.32485746678119676	3515.702065	0.976031761
obs_cycA__nuc_median	wt	0.32487018570567594	3686.281747	0.974904856
obs_cycA__nuc_median	wt	0.3250056136808563	3857.156849	0.973779252
obs_cycA__nuc_median	wt	0.32524644048937734	4028.328328	0.972654947
obs_cycA__nuc_median	wt	0.325578895022053	4199.797278	0.971531941
obs_cycA__nuc_median	wt	0.3259918520000976	4371.564658	0.970410231
obs_cycA__nuc_median	wt	0.3264762099580799	4543.631561	0.969289817
obs_cycA__nuc_median	wt	0.3270244300564642	4715.999014	0.968170696
obs_cycA__nuc_median	wt	0.32763020372130747	4888.668042	0.967052867
obs_cycA__nuc_median	wt	0.32828820769390143	5061.63974	0.965936329
obs_cycA__nuc_median	wt	0.32899392201025385	5234.915203	0.96482108
obs_cycA__nuc_median	wt	0.3297434901213113	5408.495456	0.963707118
obs_cycA__nuc_median	wt	0.3305336089465335	5582.381594	0.962594443
obs_cycA__nuc_median	wt	0.3313614449664912	5756.574643	0.961483052
obs_cycA__nuc_median	wt	0.33222456487673974	5931.075697	0.960372945
obs_cycA__nuc_median	wt	0.3331208797659261	6105.885919	0.959264119
obs_cycA__nuc_median	wt	0.3340485968325281	6281.006335	0.958156574
obs_cycA__nuc_median	wt	0.33500618147706096	6456.438108	0.957050307
obs_cycA__nuc_median	wt	0.3359923234226796	6632.182332	0.955945318
obs_cycA__nuc_median	wt	0.3370059077341766	6808.240102	0.954841604
obs_cycA__nuc_median	wt	0.3380459911481556	6984.612511	0.953739165
obs_cycA__nuc_median	wt	0.33911178070720527	7161.300724	0.952637998
obs_cycA__nuc_median	wt	0.3402026147754795	7338.305833	0.951538103
obs_cycA__nuc_median	wt	0.34131794833745777	7515.629071	0.950439478
obs_cycA__nuc_median	wt	0.3424573371527775	7693.271464	0.949342121
obs_cycA__nuc_median	wt	0.3436204280369825	7871.234242	0.948246031
obs_cycA__nuc_median	wt	0.34480694669623996	8049.518568	0.947151207
obs_cycA__nuc_median	wt	0.3460166891849284	8228.125606	0.946057647
obs_cycA__nuc_median	wt	0.3472495133090082	8407.056449	0.944965349
obs_cycA__nuc_median	wt	0.3485053332075323	8586.312329	0.943874313
obs_cycA__nuc_median	wt	0.3497841118863009	8765.894408	0.942784536
obs_cycA__nuc_median	wt	0.3510858575228132	8945.803987	0.941696017
obs_cycA__nuc_median	wt	0.3524106159409086	9126.042091	0.940608756
obs_cycA__nuc_median	wt	0.35375847060897425	9306.61002	0.939522749
obs_cycA__nuc_median	wt	0.35512953642588413	9487.508936	0.938437997
obs_cycA__nuc_median	wt	0.35652395813391025	9668.740072	0.937354497
obs_cycA__nuc_median	wt	0.35794190786286323	9850.304725	0.936272247
obs_cycA__nuc_median	wt	0.359383580885722	10032.20399	0.935191248
obs_cycA__nuc_median	wt	0.36084919749876554	10214.43924	0.934111496
obs_cycA__nuc_median	wt	0.36233899690960114	10397.01156	0.933032992
obs_cycA__nuc_median	wt	0.36385324116888007	10579.9224	0.931955732
obs_cycA__nuc_median	wt	0.36539220800728117	10763.17284	0.930879716
obs_cycA__nuc_median	wt	0.3669561952771374	10946.76425	0.929804943
obs_cycA__nuc_median	wt	0.3685455160407808	11130.6978	0.92873141
obs_cycA__nuc_median	wt	0.37016050127409655	11314.97486	0.927659117
obs_cycA__nuc_median	wt	0.3718014969041187	11499.59672	0.926588062
obs_cycA__nuc_median	wt	0.37346886347268404	11684.56461	0.925518243
obs_cycA__nuc_median	wt	0.37516297699696255	11869.87984	0.92444966
