index	observableId	simulationConditionId	measurement	time
1044	obs_E2F1__nuc_median	wt	1.342761957879767	27081.52144
1045	obs_E2F1__nuc_median	wt	1.3374780745281856	27298.16332
1046	obs_E2F1__nuc_median	wt	1.3319775531670601	27515.28189
1047	obs_E2F1__nuc_median	wt	1.3262712323866825	27732.87918
1048	obs_E2F1__nuc_median	wt	1.320369707937102	27950.9574
1049	obs_E2F1__nuc_median	wt	1.314283401097572	28169.51858
1050	obs_E2F1__nuc_median	wt	1.3080224548056607	28388.56493
1051	obs_E2F1__nuc_median	wt	1.301596746754912	28608.09863
1052	obs_E2F1__nuc_median	wt	1.2950158705912818	28828.12173
1053	obs_E2F1__nuc_median	wt	1.288289106919531	29048.63656
1054	obs_E2F1__nuc_median	wt	1.2814254217921845	29269.6453
1055	obs_E2F1__nuc_median	wt	1.274433454909016	29491.15009
1056	obs_E2F1__nuc_median	wt	1.2673215031909995	29713.15316
1057	obs_E2F1__nuc_median	wt	1.2600975110634496	29935.65686
1058	obs_E2F1__nuc_median	wt	1.252769075197858	30158.66336
1059	obs_E2F1__nuc_median	wt	1.2453434335013995	30382.175
1060	obs_E2F1__nuc_median	wt	1.237827459328869	30606.19403
1061	obs_E2F1__nuc_median	wt	1.2302276642118952	30830.72277
1062	obs_E2F1__nuc_median	wt	1.222550196763088	31055.76356
1063	obs_E2F1__nuc_median	wt	1.2148008402325603	31281.31872
1064	obs_E2F1__nuc_median	wt	1.2069850127474648	31507.39063
1065	obs_E2F1__nuc_median	wt	1.1991077799401855	31733.98164
1066	obs_E2F1__nuc_median	wt	1.1911738352765562	31961.09413
1067	obs_E2F1__nuc_median	wt	1.183187521555389	32188.73056
1068	obs_E2F1__nuc_median	wt	1.1751528295811362	32416.89326
1069	obs_E2F1__nuc_median	wt	1.1670733905969297	32645.58476
1070	obs_E2F1__nuc_median	wt	1.158952491621126	32874.80752
1071	obs_E2F1__nuc_median	wt	1.1507930735432303	33104.56395
1072	obs_E2F1__nuc_median	wt	1.1425977286670235	33334.85655
1073	obs_E2F1__nuc_median	wt	1.134368704742261	33565.68788
1074	obs_E2F1__nuc_median	wt	1.1261079112787178	33797.06039
1075	obs_E2F1__nuc_median	wt	1.1178169056532963	34028.97668
1076	obs_E2F1__nuc_median	wt	1.1094968990673753	34261.43934
1077	obs_E2F1__nuc_median	wt	1.101148756778641	34494.45085
1078	obs_E2F1__nuc_median	wt	1.0927729794920455	34728.01394
1079	obs_E2F1__nuc_median	wt	1.0843697144171336	34962.13106
1080	obs_E2F1__nuc_median	wt	1.0759387215118277	35196.80503
1081	obs_E2F1__nuc_median	wt	1.0674793846066553	35432.03838
1082	obs_E2F1__nuc_median	wt	1.0589906787567238	35667.83377
1083	obs_E2F1__nuc_median	wt	1.0504711500084025	35904.194
1084	obs_E2F1__nuc_median	wt	1.0419189010084515	36141.12168
1085	obs_E2F1__nuc_median	wt	1.0333315468077109	36378.61962
1086	obs_E2F1__nuc_median	wt	1.0247061880455897	36616.69054
1087	obs_E2F1__nuc_median	wt	1.0160393626701356	36855.33718
1088	obs_E2F1__nuc_median	wt	1.0073269916605403	37094.56235
1089	obs_E2F1__nuc_median	wt	0.9985643173675701	37334.36892
1090	obs_E2F1__nuc_median	wt	0.989745839023467	37574.75962
1091	obs_E2F1__nuc_median	wt	0.98086521627742	37815.73741
1092	obs_E2F1__nuc_median	wt	0.9719151914115192	38057.30507
1093	obs_E2F1__nuc_median	wt	0.9628874775951152	38299.46549
1094	obs_E2F1__nuc_median	wt	0.9537726559225584	38542.22167
1095	obs_E2F1__nuc_median	wt	0.9445600914088904	38785.57656
1096	obs_E2F1__nuc_median	wt	0.9352378815701415	39029.53303
1097	obs_E2F1__nuc_median	wt	0.9257928941814652	39274.09408
1098	obs_E2F1__nuc_median	wt	0.9162110223627321	39519.26273
1099	obs_E2F1__nuc_median	wt	0.906477861112661	39765.04206
1100	obs_E2F1__nuc_median	wt	0.8965802615489041	40011.43507
1101	obs_E2F1__nuc_median	wt	0.8865096522564557	40258.44477
1102	obs_E2F1__nuc_median	wt	0.8762690150842752	40506.07439
1103	obs_E2F1__nuc_median	wt	0.8658874869398767	40754.32692
1104	obs_E2F1__nuc_median	wt	0.8554506632788642	41003.20559
1105	obs_E2F1__nuc_median	wt	0.8451622819199875	41252.71353
1106	obs_E2F1__nuc_median	wt	0.8354601744160021	41502.85398
1107	obs_E2F1__nuc_median	wt	0.8271900045952686	41753.63006
1108	obs_E2F1__nuc_median	wt	0.8217211460076026	42005.04507
1109	obs_E2F1__nuc_median	wt	0.8206917569135819	42257.10228
1110	obs_E2F1__nuc_median	wt	0.8252503999608012	42509.80499
1111	obs_E2F1__nuc_median	wt	0.8353822273788523	42763.15647
1112	obs_E2F1__nuc_median	wt	0.8499594086601137	43017.16
1113	obs_E2F1__nuc_median	wt	0.8673233870750942	43271.81909
1114	obs_E2F1__nuc_median	wt	0.8858558928407226	43527.13707
1115	obs_E2F1__nuc_median	wt	0.9042827125452619	43783.11736
1116	obs_E2F1__nuc_median	wt	0.9217398253495541	44039.7634
1117	obs_E2F1__nuc_median	wt	0.9377154271795304	44297.07866
1118	obs_E2F1__nuc_median	wt	0.9519558482057219	44555.06656
1119	obs_E2F1__nuc_median	wt	0.9643789964295871	44813.73081
1120	obs_E2F1__nuc_median	wt	0.9750087838864895	45073.07481
1121	obs_E2F1__nuc_median	wt	0.9839302420107185	45333.1022
1122	obs_E2F1__nuc_median	wt	0.9912604925839966	45593.81659
1123	obs_E2F1__nuc_median	wt	0.9971307256390448	45855.22163
1124	obs_E2F1__nuc_median	wt	1.0016753719534983	46117.32099
1125	obs_E2F1__nuc_median	wt	1.005025806638359	46380.1183
1126	obs_E2F1__nuc_median	wt	1.0073068898210744	46643.6174
1127	obs_E2F1__nuc_median	wt	1.0086352274069597	46907.82191
1128	obs_E2F1__nuc_median	wt	1.0091184814294618	47172.73572
1129	obs_E2F1__nuc_median	wt	1.0088552911091921	47438.36268
1130	obs_E2F1__nuc_median	wt	1.0079355550370377	47704.70653
1131	obs_E2F1__nuc_median	wt	1.0064409029621246	47971.77119
1132	obs_E2F1__nuc_median	wt	1.0044452600208653	48239.56061
1133	obs_E2F1__nuc_median	wt	1.002015449157277	48508.07876
1134	obs_E2F1__nuc_median	wt	0.9992117857030796	48777.32948
1135	obs_E2F1__nuc_median	wt	0.9960886451532377	49047.31693
1136	obs_E2F1__nuc_median	wt	0.9926950060275269	49318.04502
1137	obs_E2F1__nuc_median	wt	0.9890749492379055	49589.51799
1138	obs_E2F1__nuc_median	wt	0.9852681018184872	49861.73973
1139	obs_E2F1__nuc_median	wt	0.9813100637446138	50134.71462
1140	obs_E2F1__nuc_median	wt	0.9772327828904855	50408.44663
1141	obs_E2F1__nuc_median	wt	0.9730648873217214	50682.94014
1142	obs_E2F1__nuc_median	wt	0.9688320015502611	50958.19925
1143	obs_E2F1__nuc_median	wt	0.9645570135133398	51234.22834
1144	obs_E2F1__nuc_median	wt	0.9602603261836925	51511.03178
1145	obs_E2F1__nuc_median	wt	0.9559600817909483	51788.61376
1146	obs_E2F1__nuc_median	wt	0.9516723749616719	52066.97878
1147	obs_E2F1__nuc_median	wt	0.9474114004099995	52346.13128
1148	obs_E2F1__nuc_median	wt	0.9431896441932426	52626.07572
1149	obs_E2F1__nuc_median	wt	0.9390180195731204	52906.81655
1150	obs_E2F1__nuc_median	wt	0.9349060005926857	53188.3584
1151	obs_E2F1__nuc_median	wt	0.9308617535436826	53470.70574
1152	obs_E2F1__nuc_median	wt	0.9268922148175825	53753.86334
1153	obs_E2F1__nuc_median	wt	0.92300322178653	54037.83572
1154	obs_E2F1__nuc_median	wt	0.9191995784335332	54322.62767
1155	obs_E2F1__nuc_median	wt	0.9154851497434785	54608.24391
1156	obs_E2F1__nuc_median	wt	0.9118629293497322	54894.68922
1157	obs_E2F1__nuc_median	wt	0.9083351110104722	55181.9684
1158	obs_E2F1__nuc_median	wt	0.9049031451342342	55470.08644
1159	obs_E2F1__nuc_median	wt	0.9015678117127779	55759.04805
1160	obs_E2F1__nuc_median	wt	0.8983292643608188	56048.85837
1161	obs_E2F1__nuc_median	wt	0.8951870743477828	56339.52233
1162	obs_E2F1__nuc_median	wt	0.8921402931814386	56631.04497
1163	obs_E2F1__nuc_median	wt	0.8891874885643912	56923.43138
1164	obs_E2F1__nuc_median	wt	0.8863267953155392	57216.68673
1165	obs_E2F1__nuc_median	wt	0.8835559532442261	57510.8161
1166	obs_E2F1__nuc_median	wt	0.8808723516129022	57805.82482
1167	obs_E2F1__nuc_median	wt	0.8782730678358629	58101.71809
1168	obs_E2F1__nuc_median	wt	0.8757549086705215	58398.50132
1169	obs_E2F1__nuc_median	wt	0.873314450437483	58696.17983
1170	obs_E2F1__nuc_median	wt	0.8709480781003298	58994.75896
1171	obs_E2F1__nuc_median	wt	0.8686520221038238	59294.24432
1172	obs_E2F1__nuc_median	wt	0.8664224009723889	59594.64132
1173	obs_E2F1__nuc_median	wt	0.864255256176185	59895.95557
1174	obs_E2F1__nuc_median	wt	0.8621465911182422	60198.19266
1175	obs_E2F1__nuc_median	wt	0.8600924077758326	60501.35836
1176	obs_E2F1__nuc_median	wt	0.8580887446183826	60805.45826
1177	obs_E2F1__nuc_median	wt	0.8561317100011991	61110.49818
1178	obs_E2F1__nuc_median	wt	0.8542175173051701	61416.48394
1179	obs_E2F1__nuc_median	wt	0.8523425171268013	61723.42149
1180	obs_E2F1__nuc_median	wt	0.8505032299798923	62031.31677
1181	obs_E2F1__nuc_median	wt	0.8486963766320705	62340.17567
1182	obs_E2F1__nuc_median	wt	0.8469189056250883	62650.00427
1183	obs_E2F1__nuc_median	wt	0.8451680224498248	62960.80874
1184	obs_E2F1__nuc_median	wt	0.8434412161821732	63272.59523
1185	obs_E2F1__nuc_median	wt	0.8417362847410167	63585.36996
1186	obs_E2F1__nuc_median	wt	0.840051359169143	63899.13923
1187	obs_E2F1__nuc_median	wt	0.8383849273591758	64213.90933
1188	obs_E2F1__nuc_median	wt	0.8367358548554433	64529.68668
1189	obs_E2F1__nuc_median	wt	0.8351034043356724	64846.47773
1190	obs_E2F1__nuc_median	wt	0.8334872544997733	65164.28909
1191	obs_E2F1__nuc_median	wt	0.8318875157985633	65483.12735
1192	obs_E2F1__nuc_median	wt	0.8303047423405523	65802.99906
1193	obs_E2F1__nuc_median	wt	0.8287399453677556	66123.911
1194	obs_E2F1__nuc_median	wt	0.8271946009498364	66445.87
1195	obs_E2F1__nuc_median	wt	0.8256706566847841	66768.88285
1196	obs_E2F1__nuc_median	wt	0.8241705373727763	67092.95651
1197	obs_E2F1__nuc_median	wt	0.8226971493180247	67418.09796
1198	obs_E2F1__nuc_median	wt	0.8212538840058276	67744.31425
1199	obs_E2F1__nuc_median	wt	0.8198446217552456	68071.61256
1200	obs_pRB__nuc_median	wt	1.0881373481	0.0
1201	obs_pRB__nuc_median	wt	1.0214949439099723	164.6044632
1202	obs_pRB__nuc_median	wt	0.9659066545890775	329.4838944
1203	obs_pRB__nuc_median	wt	0.919881980571919	494.6393196
1204	obs_pRB__nuc_median	wt	0.8818739332342973	660.071628
1205	obs_pRB__nuc_median	wt	0.8505667218451408	825.7817088
1206	obs_pRB__nuc_median	wt	0.8248759586932587	991.770588
1207	obs_pRB__nuc_median	wt	0.8039101669285935	1158.039086
1208	obs_pRB__nuc_median	wt	0.7869323521304074	1324.58823
1209	obs_pRB__nuc_median	wt	0.773328766411295	1491.418908
1210	obs_pRB__nuc_median	wt	0.7625846620511714	1658.532146
1211	obs_pRB__nuc_median	wt	0.7542657550556502	1825.928903
1212	obs_pRB__nuc_median	wt	0.7480039271293958	1993.610066
1213	obs_pRB__nuc_median	wt	0.7434860589160501	2161.576595
1214	obs_pRB__nuc_median	wt	0.7404451877792827	2329.829582
1215	obs_pRB__nuc_median	wt	0.7386533807878338	2498.369918
1216	obs_pRB__nuc_median	wt	0.7379158919753187	2667.198629
1217	obs_pRB__nuc_median	wt	0.7380663243199015	2836.316603
1218	obs_pRB__nuc_median	wt	0.7389625626552195	3005.725003
1219	obs_pRB__nuc_median	wt	0.7404833330541207	3175.424651
1220	obs_pRB__nuc_median	wt	0.742525278373878	3345.41664
1221	obs_pRB__nuc_median	wt	0.7450004344169601	3515.702065
1222	obs_pRB__nuc_median	wt	0.7478340696939214	3686.281747
1223	obs_pRB__nuc_median	wt	0.7509628219498585	3857.156849
1224	obs_pRB__nuc_median	wt	0.7543330523772915	4028.328328
1225	obs_pRB__nuc_median	wt	0.7578995038898773	4199.797278
1226	obs_pRB__nuc_median	wt	0.7616240514841411	4371.564658
1227	obs_pRB__nuc_median	wt	0.765474681740704	4543.631561
1228	obs_pRB__nuc_median	wt	0.7694245784507131	4715.999014
1229	obs_pRB__nuc_median	wt	0.7734513551554243	4888.668042
1230	obs_pRB__nuc_median	wt	0.7775363851136109	5061.63974
1231	obs_pRB__nuc_median	wt	0.7816642317621014	5234.915203
1232	obs_pRB__nuc_median	wt	0.7858221516198466	5408.495456
1233	obs_pRB__nuc_median	wt	0.7899996671660536	5582.381594
1234	obs_pRB__nuc_median	wt	0.7941882208330853	5756.574643
1235	obs_pRB__nuc_median	wt	0.798380854991013	5931.075697
1236	obs_pRB__nuc_median	wt	0.8025719651136309	6105.885919
1237	obs_pRB__nuc_median	wt	0.8067570604767672	6281.006335
1238	obs_pRB__nuc_median	wt	0.8109325922217503	6456.438108
1239	obs_pRB__nuc_median	wt	0.8150957854825076	6632.182332
1240	obs_pRB__nuc_median	wt	0.8192445036432189	6808.240102
1241	obs_pRB__nuc_median	wt	0.8233771469243576	6984.612511
1242	obs_pRB__nuc_median	wt	0.8274925494782861	7161.300724
1243	obs_pRB__nuc_median	wt	0.831589899799079	7338.305833
1244	obs_pRB__nuc_median	wt	0.8356686785101199	7515.629071
1245	obs_pRB__nuc_median	wt	0.8397285969825089	7693.271464
1246	obs_pRB__nuc_median	wt	0.8437695590041207	7871.234242
1247	obs_pRB__nuc_median	wt	0.8477916157443267	8049.518568
1248	obs_pRB__nuc_median	wt	0.8517949354710209	8228.125606
1249	obs_pRB__nuc_median	wt	0.8557797771253597	8407.056449
1250	obs_pRB__nuc_median	wt	0.859746471196945	8586.312329
1251	obs_pRB__nuc_median	wt	0.8636953978767761	8765.894408
1252	obs_pRB__nuc_median	wt	0.8676269758208909	8945.803987
1253	obs_pRB__nuc_median	wt	0.8715416413051814	9126.042091
1254	obs_pRB__nuc_median	wt	0.8754398493914946	9306.61002
1255	obs_pRB__nuc_median	wt	0.8793220564005658	9487.508936
1256	obs_pRB__nuc_median	wt	0.8831887174260985	9668.740072
1257	obs_pRB__nuc_median	wt	0.8870402797749197	9850.304725
1258	obs_pRB__nuc_median	wt	0.8908771722998688	10032.20399
1259	obs_pRB__nuc_median	wt	0.894699811323919	10214.43924
1260	obs_pRB__nuc_median	wt	0.8985085848571661	10397.01156
1261	obs_pRB__nuc_median	wt	0.9023038635980678	10579.9224
1262	obs_pRB__nuc_median	wt	0.9060859818383341	10763.17284
1263	obs_pRB__nuc_median	wt	0.9098552494794432	10946.76425
1264	obs_pRB__nuc_median	wt	0.9136119395558644	11130.6978
1265	obs_pRB__nuc_median	wt	0.9173562940868026	11314.97486
1266	obs_pRB__nuc_median	wt	0.9210885172287421	11499.59672
1267	obs_pRB__nuc_median	wt	0.9248087731891331	11684.56461
1268	obs_pRB__nuc_median	wt	0.928517188321426	11869.87984
1269	obs_pRB__nuc_median	wt	0.9322138491399409	12055.54378
1270	obs_pRB__nuc_median	wt	0.9358987967236673	12241.55764
1271	obs_pRB__nuc_median	wt	0.9395720326671807	12427.92282
1272	obs_pRB__nuc_median	wt	0.9432335131834833	12614.64066
1273	obs_pRB__nuc_median	wt	0.9468831489867676	12801.71247
1274	obs_pRB__nuc_median	wt	0.9505208051274813	12989.13955
1275	obs_pRB__nuc_median	wt	0.9541463035057648	13176.92334
1276	obs_pRB__nuc_median	wt	0.9577594170636995	13365.06513
1277	obs_pRB__nuc_median	wt	0.9613598742791394	13553.56629
1278	obs_pRB__nuc_median	wt	0.9649473593969318	13742.42827
1279	obs_pRB__nuc_median	wt	0.9685215083881704	13931.65236
1280	obs_pRB__nuc_median	wt	0.9720819154199121	14121.23999
1281	obs_pRB__nuc_median	wt	0.9756281314663522	14311.1926
1282	obs_pRB__nuc_median	wt	0.9791596642080579	14501.51157
1283	obs_pRB__nuc_median	wt	0.9826759806830623	14692.19825
1284	obs_pRB__nuc_median	wt	0.9861765122281169	14883.25415
1285	obs_pRB__nuc_median	wt	0.989660651626481	15074.68065
1286	obs_pRB__nuc_median	wt	0.9931277602341589	15266.47924
1287	obs_pRB__nuc_median	wt	0.9965771678530636	15458.65137
1288	obs_pRB__nuc_median	wt	1.0000081750830183	15651.1984
1289	obs_pRB__nuc_median	wt	1.0034200633325012	15844.12196
1290	obs_pRB__nuc_median	wt	1.0068120880105784	16037.42337
1291	obs_pRB__nuc_median	wt	1.0101834912481789	16231.10413
1292	obs_pRB__nuc_median	wt	1.0135335049583254	16425.16587
1293	obs_pRB__nuc_median	wt	1.0168613475629436	16619.60991
1294	obs_pRB__nuc_median	wt	1.0201662390367172	16814.43793
1295	obs_pRB__nuc_median	wt	1.0234473982196506	17009.65133
1296	obs_pRB__nuc_median	wt	1.0267040486807137	17205.25166
1297	obs_pRB__nuc_median	wt	1.0299354253577104	17401.24051
1298	obs_pRB__nuc_median	wt	1.0331407755640947	17597.61937
1299	obs_pRB__nuc_median	wt	1.0363193654787486	17794.38975
1300	obs_pRB__nuc_median	wt	1.0394704869211016	17991.55337
1301	obs_pRB__nuc_median	wt	1.0425934524712974	18189.11165
1302	obs_pRB__nuc_median	wt	1.0456876104491337	18387.06625
1303	obs_pRB__nuc_median	wt	1.0487523395551284	18585.41879
1304	obs_pRB__nuc_median	wt	1.0517870534752178	18784.17079
1305	obs_pRB__nuc_median	wt	1.054791207179938	18983.32396
1306	obs_pRB__nuc_median	wt	1.0577642932421591	19182.8798
1307	obs_pRB__nuc_median	wt	1.0607058493201589	19382.84001
1308	obs_pRB__nuc_median	wt	1.0636154560211801	19583.20625
1309	obs_pRB__nuc_median	wt	1.0664927380727074	19783.98016
1310	obs_pRB__nuc_median	wt	1.0693373651922606	19985.16337
1311	obs_pRB__nuc_median	wt	1.0721490531935525	20186.75766
1312	obs_pRB__nuc_median	wt	1.0749275601647836	20388.76455
1313	obs_pRB__nuc_median	wt	1.0776726912242116	20591.1858
1314	obs_pRB__nuc_median	wt	1.0803842949865448	20794.02319
1315	obs_pRB__nuc_median	wt	1.0830622596884614	20997.27831
1316	obs_pRB__nuc_median	wt	1.0857065175462797	21200.95299
1317	obs_pRB__nuc_median	wt	1.0883170384504326	21405.04894
1318	obs_pRB__nuc_median	wt	1.0908938293414665	21609.56781
1319	obs_pRB__nuc_median	wt	1.0934369359321823	21814.51152
1320	obs_pRB__nuc_median	wt	1.0959464340077032	22019.8817
1321	obs_pRB__nuc_median	wt	1.098422433927311	22225.6802
1322	obs_pRB__nuc_median	wt	1.1008650754914762	22431.9088
1323	obs_pRB__nuc_median	wt	1.103274525250863	22638.56921
1324	obs_pRB__nuc_median	wt	1.1056509785278665	22845.66341
1325	obs_pRB__nuc_median	wt	1.1079946511431962	23053.19311
1326	obs_pRB__nuc_median	wt	1.1103057830091718	23261.16023
1327	obs_pRB__nuc_median	wt	1.1125846315613286	23469.56648
1328	obs_pRB__nuc_median	wt	1.1148314750004142	23678.41384
1329	obs_pRB__nuc_median	wt	1.1170466061679276	23887.70416
1330	obs_pRB__nuc_median	wt	1.1192303322127755	24097.43929
1331	obs_pRB__nuc_median	wt	1.1213829735502179	24307.62114
1332	obs_pRB__nuc_median	wt	1.1235048616326573	24518.25162
1333	obs_pRB__nuc_median	wt	1.1255963378354337	24729.33265
1334	obs_pRB__nuc_median	wt	1.127657750409361	24940.86615
1335	obs_pRB__nuc_median	wt	1.1296894564768363	25152.85409
1336	obs_pRB__nuc_median	wt	1.1316918168744063	25365.29834
1337	obs_pRB__nuc_median	wt	1.1336651989216695	25578.201
1338	obs_pRB__nuc_median	wt	1.1356099714039904	25791.56399
1339	obs_pRB__nuc_median	wt	1.1375265058982	26005.3893
1340	obs_pRB__nuc_median	wt	1.1394151756555937	26219.67898
1341	obs_pRB__nuc_median	wt	1.1412763528400494	26434.43493
1342	obs_pRB__nuc_median	wt	1.143110411161498	26649.6593
1343	obs_pRB__nuc_median	wt	1.1449177218520734	26865.35411
1344	obs_pRB__nuc_median	wt	1.1466986545452902	27081.52144
1345	obs_pRB__nuc_median	wt	1.148453575410243	27298.16332
1346	obs_pRB__nuc_median	wt	1.1501828482005874	27515.28189
1347	obs_pRB__nuc_median	wt	1.1518868319750428	27732.87918
1348	obs_pRB__nuc_median	wt	1.1535658814975631	27950.9574
1349	obs_pRB__nuc_median	wt	1.1552203466340485	28169.51858
1350	obs_pRB__nuc_median	wt	1.1568505719127073	28388.56493
1351	obs_pRB__nuc_median	wt	1.1584568957076824	28608.09863
1352	obs_pRB__nuc_median	wt	1.1600396489302667	28828.12173
1353	obs_pRB__nuc_median	wt	1.161599157507249	29048.63656
1354	obs_pRB__nuc_median	wt	1.163135738836268	29269.6453
1355	obs_pRB__nuc_median	wt	1.1646497022957725	29491.15009
1356	obs_pRB__nuc_median	wt	1.1661413496400874	29713.15316
1357	obs_pRB__nuc_median	wt	1.1676109747655168	29935.65686
1358	obs_pRB__nuc_median	wt	1.1690588613225625	30158.66336
1359	obs_pRB__nuc_median	wt	1.1704852847550151	30382.175
1360	obs_pRB__nuc_median	wt	1.1718905098339842	30606.19403
1361	obs_pRB__nuc_median	wt	1.1732747915540436	30830.72277
1362	obs_pRB__nuc_median	wt	1.1746383742373807	31055.76356
1363	obs_pRB__nuc_median	wt	1.1759814906512527	31281.31872
1364	obs_pRB__nuc_median	wt	1.17730436201354	31507.39063
1365	obs_pRB__nuc_median	wt	1.1786071970885819	31733.98164
1366	obs_pRB__nuc_median	wt	1.179890191193902	31961.09413
1367	obs_pRB__nuc_median	wt	1.1811535264675694	32188.73056
1368	obs_pRB__nuc_median	wt	1.1823973694273118	32416.89326
1369	obs_pRB__nuc_median	wt	1.1836218718855036	32645.58476
1370	obs_pRB__nuc_median	wt	1.1848271685370044	32874.80752
1371	obs_pRB__nuc_median	wt	1.1860133757145994	33104.56395
1372	obs_pRB__nuc_median	wt	1.1871805907513104	33334.85655
1373	obs_pRB__nuc_median	wt	1.18832889029972	33565.68788
1374	obs_pRB__nuc_median	wt	1.1894583276999706	33797.06039
1375	obs_pRB__nuc_median	wt	1.1905689318662005	34028.97668
1376	obs_pRB__nuc_median	wt	1.1916607041042868	34261.43934
1377	obs_pRB__nuc_median	wt	1.1927336148157144	34494.45085
1378	obs_pRB__nuc_median	wt	1.1937876017102114	34728.01394
1379	obs_pRB__nuc_median	wt	1.1948225633426572	34962.13106
1380	obs_pRB__nuc_median	wt	1.1958383572164488	35196.80503
1381	obs_pRB__nuc_median	wt	1.1968347912255999	35432.03838
1382	obs_pRB__nuc_median	wt	1.1978116185530299	35667.83377
1383	obs_pRB__nuc_median	wt	1.198768529479645	35904.194
1384	obs_pRB__nuc_median	wt	1.199705139823533	36141.12168
1385	obs_pRB__nuc_median	wt	1.200620980267772	36378.61962
1386	obs_pRB__nuc_median	wt	1.2015154798987717	36616.69054
1387	obs_pRB__nuc_median	wt	1.202387947627268	36855.33718
1388	obs_pRB__nuc_median	wt	1.20323754846188	37094.56235
1389	obs_pRB__nuc_median	wt	1.2040632728865213	37334.36892
1390	obs_pRB__nuc_median	wt	1.204863897118849	37574.75962
1391	obs_pRB__nuc_median	wt	1.2056379331466551	37815.73741
1392	obs_pRB__nuc_median	wt	1.2063835599762351	38057.30507
1393	obs_pRB__nuc_median	wt	1.2070985337174982	38299.46549
1394	obs_pRB__nuc_median	wt	1.207780063812494	38542.22167
1395	obs_pRB__nuc_median	wt	1.2084246401325949	38785.57656
1396	obs_pRB__nuc_median	wt	1.2090277856874865	39029.53303
1397	obs_pRB__nuc_median	wt	1.2095836975310579	39274.09408
1398	obs_pRB__nuc_median	wt	1.2100847028808883	39519.26273
1399	obs_pRB__nuc_median	wt	1.2105204123248485	39765.04206
1400	obs_pRB__nuc_median	wt	1.210876344958316	40011.43507
1401	obs_pRB__nuc_median	wt	1.211131592962883	40258.44477
1402	obs_pRB__nuc_median	wt	1.2112546370443174	40506.07439
1403	obs_pRB__nuc_median	wt	1.2111954096578639	40754.32692
1404	obs_pRB__nuc_median	wt	1.2108693953288736	41003.20559
1405	obs_pRB__nuc_median	wt	1.2101247303125824	41252.71353
1406	obs_pRB__nuc_median	wt	1.2086766817052403	41502.85398
1407	obs_pRB__nuc_median	wt	1.206003551454877	41753.63006
1408	obs_pRB__nuc_median	wt	1.2012851193903245	42005.04507
1409	obs_pRB__nuc_median	wt	1.1936088118423338	42257.10228
1410	obs_pRB__nuc_median	wt	1.1824739491222565	42509.80499
1411	obs_pRB__nuc_median	wt	1.168110317827231	42763.15647
1412	obs_pRB__nuc_median	wt	1.1513136655196459	43017.16
1413	obs_pRB__nuc_median	wt	1.1330762578469913	43271.81909
1414	obs_pRB__nuc_median	wt	1.1143075380718324	43527.13707
1415	obs_pRB__nuc_median	wt	1.0957087066319888	43783.11736
1416	obs_pRB__nuc_median	wt	1.0777557933031738	44039.7634
1417	obs_pRB__nuc_median	wt	1.0607351535286789	44297.07866
1418	obs_pRB__nuc_median	wt	1.044793580586009	44555.06656
1419	obs_pRB__nuc_median	wt	1.029984109001623	44813.73081
1420	obs_pRB__nuc_median	wt	1.0163012171004846	45073.07481
1421	obs_pRB__nuc_median	wt	1.0037052346062296	45333.1022
1422	obs_pRB__nuc_median	wt	0.992138284740381	45593.81659
1423	obs_pRB__nuc_median	wt	0.9815341946820614	45855.22163
1424	obs_pRB__nuc_median	wt	0.9718244273036672	46117.32099
1425	obs_pRB__nuc_median	wt	0.9629415133762341	46380.1183
1426	obs_pRB__nuc_median	wt	0.9548209042401941	46643.6174
1427	obs_pRB__nuc_median	wt	0.9474019154040229	46907.82191
1428	obs_pRB__nuc_median	wt	0.9406280860573539	47172.73572
1429	obs_pRB__nuc_median	wt	0.9344472440401004	47438.36268
1430	obs_pRB__nuc_median	wt	0.9288113753650336	47704.70653
1431	obs_pRB__nuc_median	wt	0.9236763930063986	47971.77119
1432	obs_pRB__nuc_median	wt	0.9190018724904037	48239.56061
1433	obs_pRB__nuc_median	wt	0.9147507628427101	48508.07876
1434	obs_pRB__nuc_median	wt	0.9108891050706485	48777.32948
1435	obs_pRB__nuc_median	wt	0.9073857528504355	49047.31693
1436	obs_pRB__nuc_median	wt	0.9042121235789251	49318.04502
1437	obs_pRB__nuc_median	wt	0.9013419477219851	49589.51799
1438	obs_pRB__nuc_median	wt	0.8987510681547738	49861.73973
1439	obs_pRB__nuc_median	wt	0.8964172205783103	50134.71462
1440	obs_pRB__nuc_median	wt	0.8943198663097651	50408.44663
1441	obs_pRB__nuc_median	wt	0.8924400186637782	50682.94014
1442	obs_pRB__nuc_median	wt	0.8907600994508156	50958.19925
1443	obs_pRB__nuc_median	wt	0.8892638008446069	51234.22834
1444	obs_pRB__nuc_median	wt	0.8879359669706756	51511.03178
1445	obs_pRB__nuc_median	wt	0.8867624865670564	51788.61376
1446	obs_pRB__nuc_median	wt	0.8857301819639561	52066.97878
1447	obs_pRB__nuc_median	wt	0.8848267433187484	52346.13128
1448	obs_pRB__nuc_median	wt	0.8840406350085181	52626.07572
1449	obs_pRB__nuc_median	wt	0.8833610310701957	52906.81655
1450	obs_pRB__nuc_median	wt	0.8827777504748602	53188.3584
1451	obs_pRB__nuc_median	wt	0.8822811989344765	53470.70574
