observableId	simulationConditionId	measurement	time
obs_cycB1__nuc_median	wt	0.681246331	11130.6978
obs_cycB1__nuc_median	wt	0.740563202	11314.97486
obs_cycB1__nuc_median	wt	0.723487074	11499.59672
obs_cycB1__nuc_median	wt	0.914020405	11684.56461
obs_cycB1__nuc_median	wt	0.841222251	11869.87984
obs_cycB1__nuc_median	wt	0.818753799	12055.54378
obs_cycB1__nuc_median	wt	0.783702862	12241.55764
obs_cycB1__nuc_median	wt	0.785500343	12427.92282
obs_cycB1__nuc_median	wt	0.918514049	12614.64066
obs_cycB1__nuc_median	wt	0.947273861	12801.71247
obs_cycB1__nuc_median	wt	1.011983293	12989.13955
obs_cycB1__nuc_median	wt	1.260035896	13176.92334
obs_cycB1__nuc_median	wt	1.116237186	13365.06513
obs_cycB1__nuc_median	wt	1.054224153	13553.56629
obs_cycB1__nuc_median	wt	1.004793251	13742.42827
obs_cycB1__nuc_median	wt	1.143199518	13931.65236
obs_cycB1__nuc_median	wt	0.853804735	14121.23999
obs_cycB1__nuc_median	wt	1.124325909	14311.1926
obs_cycB1__nuc_median	wt	0.881665631	14501.51157
obs_cycB1__nuc_median	wt	0.976033556	14692.19825
obs_cycB1__nuc_median	wt	0.943678782	14883.25415
obs_cycB1__nuc_median	wt	1.112642342	15074.68065
obs_cycB1__nuc_median	wt	0.791791467	15266.47924
obs_cycB1__nuc_median	wt	1.344517735	15458.65137
obs_cycB1__nuc_median	wt	0.713600988	15651.1984
obs_cycB1__nuc_median	wt	0.949071342	15844.12196
obs_cycB1__nuc_median	wt	0.875374507	16037.42337
obs_cycB1__nuc_median	wt	1.457759151	16231.10413
obs_cycB1__nuc_median	wt	1.537747111	16425.16587
obs_cycB1__nuc_median	wt	1.111743543	16619.60991
obs_cycB1__nuc_median	wt	1.082085166	16814.43793
obs_cycB1__nuc_median	wt	1.349910178	17009.65133
obs_cycB1__nuc_median	wt	1.243858568	17205.25166
obs_cycB1__nuc_median	wt	1.211503911	17401.24051
obs_cycB1__nuc_median	wt	1.224086277	17597.61937
obs_cycB1__nuc_median	wt	0.85919706	17794.38975
obs_cycB1__nuc_median	wt	0.69922114	17991.55337
obs_cycB1__nuc_median	wt	0.898741759	18189.11165
obs_cycB1__nuc_median	wt	1.060515278	18387.06625
obs_cycB1__nuc_median	wt	0.916716568	18585.41879
obs_cycB1__nuc_median	wt	0.841222251	18784.17079
obs_cycB1__nuc_median	wt	0.934691377	18983.32396
obs_cycB1__nuc_median	wt	0.683043694	19182.8798
obs_cycB1__nuc_median	wt	0.871779545	19382.84001
obs_cycB1__nuc_median	wt	0.821449961	19583.20625
obs_cycB1__nuc_median	wt	1.073097644	19783.98016
obs_cycB1__nuc_median	wt	0.887956873	19985.16337
obs_cycB1__nuc_median	wt	0.991312203	20186.75766
obs_cycB1__nuc_median	wt	0.843918532	20388.76455
obs_cycB1__nuc_median	wt	0.949071342	20591.1858
obs_cycB1__nuc_median	wt	0.945476381	20794.02319
obs_cycB1__nuc_median	wt	1.074895243	20997.27831
obs_cycB1__nuc_median	wt	0.629119266	21200.95299
obs_cycB1__nuc_median	wt	0.858298379	21405.04894
obs_cycB1__nuc_median	wt	1.002995888	21609.56781
obs_cycB1__nuc_median	wt	1.100059858	21814.51152
obs_cycB1__nuc_median	wt	0.769322896	22019.8817
obs_cycB1__nuc_median	wt	1.45596167	22225.6802
obs_cycB1__nuc_median	wt	0.634511709	22431.9088
obs_cycB1__nuc_median	wt	0.852007137	22638.56921
obs_cycB1__nuc_median	wt	0.869083264	22845.66341
obs_cycB1__nuc_median	wt	0.940982619	23053.19311
obs_cycB1__nuc_median	wt	1.060515278	23261.16023
obs_cycB1__nuc_median	wt	1.180946617	23469.56648
obs_cycB1__nuc_median	wt	0.842121051	23678.41384
obs_cycB1__nuc_median	wt	0.961653709	23887.70416
obs_cycB1__nuc_median	wt	0.794487747	24097.43929
obs_cycB1__nuc_median	wt	0.596764492	24307.62114
obs_cycB1__nuc_median	wt	1.062312758	24518.25162
obs_cycB1__nuc_median	wt	1.188136541	24729.33265
obs_cycB1__nuc_median	wt	1.020970579	24940.86615
obs_cycB1__nuc_median	wt	1.047932911	25152.85409
obs_cycB1__nuc_median	wt	1.290593189	25365.29834
obs_cycB1__nuc_median	wt	0.848412175	25578.201
obs_cycB1__nuc_median	wt	1.179149136	25791.56399
obs_cycB1__nuc_median	wt	1.150389442	26005.3893
obs_cycB1__nuc_median	wt	1.360694946	26219.67898
obs_cycB1__nuc_median	wt	0.932894014	26434.43493
obs_cycB1__nuc_median	wt	1.351707541	26649.6593
obs_cycB1__nuc_median	wt	1.170161732	26865.35411
obs_cycB1__nuc_median	wt	1.225883758	27081.52144
obs_cycB1__nuc_median	wt	1.318454203	27298.16332
obs_cycB1__nuc_median	wt	1.150389442	27515.28189
obs_cycB1__nuc_median	wt	1.391252239	27732.87918
obs_cycB1__nuc_median	wt	0.967046152	27950.9574
obs_cycB1__nuc_median	wt	0.941881301	28169.51858
obs_cycB1__nuc_median	wt	1.152186923	28388.56493
obs_cycB1__nuc_median	wt	1.119832266	28608.09863
obs_cycB1__nuc_median	wt	1.100059858	28828.12173
obs_cycB1__nuc_median	wt	0.878070669	29048.63656
obs_cycB1__nuc_median	wt	1.234871163	29269.6453
obs_cycB1__nuc_median	wt	1.369682468	29491.15009
obs_cycB1__nuc_median	wt	0.877171988	29713.15316
obs_cycB1__nuc_median	wt	0.910425444	29935.65686
obs_cycB1__nuc_median	wt	1.376872392	30158.66336
obs_cycB1__nuc_median	wt	0.992210885	30382.175
obs_cycB1__nuc_median	wt	1.288795709	30606.19403
obs_cycB1__nuc_median	wt	2.119232956	30830.72277
obs_cycB1__nuc_median	wt	1.216896354	31055.76356
obs_cycB1__nuc_median	wt	0.931096533	31281.31872
obs_cycB1__nuc_median	wt	1.674355897	31507.39063
obs_cycB1__nuc_median	wt	0.767525533	31733.98164
obs_cycB1__nuc_median	wt	1.214200073	31961.09413
obs_cycB1__nuc_median	wt	1.246554848	32188.73056
obs_cycB1__nuc_median	wt	1.220491316	32416.89326
obs_cycB1__nuc_median	wt	1.822648368	32645.58476
obs_cycB1__nuc_median	wt	1.130617151	32874.80752
obs_cycB1__nuc_median	wt	0.776512938	33104.56395
obs_cycB1__nuc_median	wt	1.400239644	33334.85655
obs_cycB1__nuc_median	wt	1.655482289	33565.68788
obs_cycB1__nuc_median	wt	1.579987972	33797.06039
obs_cycB1__nuc_median	wt	1.469442836	34028.97668
obs_cycB1__nuc_median	wt	0.936488858	34261.43934
obs_cycB1__nuc_median	wt	1.790293594	34494.45085
obs_cycB1__nuc_median	wt	1.808268403	34728.01394
obs_cycB1__nuc_median	wt	0.832234847	34962.13106
obs_cycB1__nuc_median	wt	1.756141338	35196.80503
obs_cycB1__nuc_median	wt	1.797483517	35432.03838
obs_cycB1__nuc_median	wt	1.653684808	35667.83377
obs_cycB1__nuc_median	wt	1.174655493	35904.194
obs_cycB1__nuc_median	wt	1.428999456	36141.12168
