	observableId	simulationConditionId	measurement	time
93	obs_cycA__nuc_median	wt	0.018886596860539055	65565
94	obs_cycA__nuc_median	wt	0.016494802529871042	66270
95	obs_cycA__nuc_median	wt	0.014790385808233799	66975
96	obs_cycA__nuc_median	wt	0.013642047850106387	67680
97	obs_cycA__nuc_median	wt	0.013026549671402904	68385
98	obs_cycA__nuc_median	wt	0.012889838365578887	69090
99	obs_cycA__nuc_median	wt	0.01312252500830816	69795
100	obs_cycA__nuc_median	wt	0.01356023572080963	70500
101	obs_cycB1__nuc_median	wt	0.018790556	0
102	obs_cycB1__nuc_median	wt	0.01963188242086016	705
103	obs_cycB1__nuc_median	wt	0.020493143472203386	1410
104	obs_cycB1__nuc_median	wt	0.021281044138958476	2115
105	obs_cycB1__nuc_median	wt	0.02207179333401449	2820
106	obs_cycB1__nuc_median	wt	0.02293789168929011	3525
107	obs_cycB1__nuc_median	wt	0.02394122891233553	4230
108	obs_cycB1__nuc_median	wt	0.02513694839856962	4935
109	obs_cycB1__nuc_median	wt	0.026573039352505174	5640
110	obs_cycB1__nuc_median	wt	0.028288180479537642	6345
111	obs_cycB1__nuc_median	wt	0.030310311494975713	7050
112	obs_cycB1__nuc_median	wt	0.03265695993614649	7755
113	obs_cycB1__nuc_median	wt	0.03533700288183834	8460
114	obs_cycB1__nuc_median	wt	0.03835314268867122	9165
115	obs_cycB1__nuc_median	wt	0.041704607164564526	9870
116	obs_cycB1__nuc_median	wt	0.04538988546471267	10575
117	obs_cycB1__nuc_median	wt	0.04940940510350948	11280
118	obs_cycB1__nuc_median	wt	0.05376809185502524	11985
119	obs_cycB1__nuc_median	wt	0.058477772405906195	12690
120	obs_cycB1__nuc_median	wt	0.06355941165504615	13395
121	obs_cycB1__nuc_median	wt	0.06904524670930395	14100
122	obs_cycB1__nuc_median	wt	0.074980920401639	14805
123	obs_cycB1__nuc_median	wt	0.08142773791609863	15510
124	obs_cycB1__nuc_median	wt	0.08846515007466121	16215
125	obs_cycB1__nuc_median	wt	0.09619345768860224	16920
