observableId	simulationConditionId	measurement	time
obs_cycA__nuc_median	wt	0.22006980640496765	0.0
obs_cycA__nuc_median	wt	0.21719183938680792	164.6044632
obs_cycA__nuc_median	wt	0.22366486615628822	329.4838944
obs_cycA__nuc_median	wt	0.23237870594923757	494.6393196
obs_cycA__nuc_median	wt	0.2413212353295401	660.071628
obs_cycA__nuc_median	wt	0.24995300207302276	825.7817088
obs_cycA__nuc_median	wt	0.25812681321381964	991.770588
obs_cycA__nuc_median	wt	0.2657488024605306	1158.039086
obs_cycA__nuc_median	wt	0.27280636734183794	1324.58823
obs_cycA__nuc_median	wt	0.2793393088202334	1491.418908
obs_cycA__nuc_median	wt	0.28540525898887714	1658.532146
obs_cycA__nuc_median	wt	0.29106407002405854	1825.928903
obs_cycA__nuc_median	wt	0.29637210709256023	1993.610066
obs_cycA__nuc_median	wt	0.30138044751447624	2161.576595
obs_cycA__nuc_median	wt	0.30613456204147343	2329.829582
obs_cycA__nuc_median	wt	0.3106745467758669	2498.369918
obs_cycA__nuc_median	wt	0.3150355777597504	2667.198629
obs_cycA__nuc_median	wt	0.3192484083823606	2836.316603
obs_cycA__nuc_median	wt	0.3233398844179804	3005.725003
obs_cycA__nuc_median	wt	0.3273334077630135	3175.424651
obs_cycA__nuc_median	wt	0.33124939097124967	3345.41664
obs_cycA__nuc_median	wt	0.3351056499452958	3515.702065
obs_cycA__nuc_median	wt	0.33891775283849945	3686.281747
obs_cycA__nuc_median	wt	0.3426993492538305	3857.156849
obs_cycA__nuc_median	wt	0.3464624344279416	4028.328328
obs_cycA__nuc_median	wt	0.35021759834907146	4199.797278
obs_cycA__nuc_median	wt	0.3539742302571454	4371.564658
obs_cycA__nuc_median	wt	0.3577407056291311	4543.631561
obs_cycA__nuc_median	wt	0.3615245423352343	4715.999014
obs_cycA__nuc_median	wt	0.36533253550362027	4888.668042
obs_cycA__nuc_median	wt	0.3691708778645828	5061.63974
obs_cycA__nuc_median	wt	0.37304525904297575	5234.915203
obs_cycA__nuc_median	wt	0.37696095268346386	5408.495456
obs_cycA__nuc_median	wt	0.38092289432316206	5582.381594
obs_cycA__nuc_median	wt	0.3849357435744136	5756.574643
obs_cycA__nuc_median	wt	0.3890039443150513	5931.075697
obs_cycA__nuc_median	wt	0.3931317739763371	6105.885919
obs_cycA__nuc_median	wt	0.39732338115904087	6281.006335
obs_cycA__nuc_median	wt	0.4015828301295979	6456.438108
obs_cycA__nuc_median	wt	0.40591412897380924	6632.182332
obs_cycA__nuc_median	wt	0.4103212606009217	6808.240102
obs_cycA__nuc_median	wt	0.4148082087688525	6984.612511
obs_cycA__nuc_median	wt	0.41937898342701024	7161.300724
obs_cycA__nuc_median	wt	0.4240376383988428	7338.305833
obs_cycA__nuc_median	wt	0.4287882963920277	7515.629071
obs_cycA__nuc_median	wt	0.4336351574916721	7693.271464
obs_cycA__nuc_median	wt	0.4385825269896766	7871.234242
obs_cycA__nuc_median	wt	0.44363482313494806	8049.518568
obs_cycA__nuc_median	wt	0.4487965941477451	8228.125606
obs_cycA__nuc_median	wt	0.4540725294090672	8407.056449
obs_cycA__nuc_median	wt	0.4594674788080511	8586.312329
obs_cycA__nuc_median	wt	0.4649864590063043	8765.894408
obs_cycA__nuc_median	wt	0.47063467122826935	8945.803987
obs_cycA__nuc_median	wt	0.4764175001790112	9126.042091
obs_cycA__nuc_median	wt	0.4823405393211571	9306.61002
obs_cycA__nuc_median	wt	0.48840958846055327	9487.508936
obs_cycA__nuc_median	wt	0.49463066723111293	9668.740072
obs_cycA__nuc_median	wt	0.5010100199935642	9850.304725
obs_cycA__nuc_median	wt	0.5075541094226128	10032.20399
obs_cycA__nuc_median	wt	0.514269632489571	10214.43924
obs_cycA__nuc_median	wt	0.5211634941635683	10397.01156
obs_cycA__nuc_median	wt	0.5282428193176465	10579.9224
obs_cycA__nuc_median	wt	0.5355149035494765	10763.17284
obs_cycA__nuc_median	wt	0.5429872049831017	10946.76425
obs_cycA__nuc_median	wt	0.5506672748819268	11130.6978
obs_cycA__nuc_median	wt	0.5585627014878054	11314.97486
obs_cycA__nuc_median	wt	0.566680996311523	11499.59672
obs_cycA__nuc_median	wt	0.5750294508334227	11684.56461
