observableId	simulationConditionId	measurement	time
obs_cycA__nuc_median	wt	0.394096759446	0.0
obs_cycA__nuc_median	wt	0.3082996238480331	164.6044632
obs_cycA__nuc_median	wt	0.3139651786664864	329.4838944
obs_cycA__nuc_median	wt	0.3203396026404951	494.6393196
obs_cycA__nuc_median	wt	0.32376576971740073	660.071628
obs_cycA__nuc_median	wt	0.32503276969847583	825.7817088
obs_cycA__nuc_median	wt	0.32490280688169315	991.770588
obs_cycA__nuc_median	wt	0.32395410003268604	1158.039086
obs_cycA__nuc_median	wt	0.32260835251991693	1324.58823
obs_cycA__nuc_median	wt	0.32116359504750286	1491.418908
obs_cycA__nuc_median	wt	0.31982318235588303	1658.532146
obs_cycA__nuc_median	wt	0.318719870288942	1825.928903
obs_cycA__nuc_median	wt	0.3179350359317345	1993.610066
obs_cycA__nuc_median	wt	0.31751358656858797	2161.576595
obs_cycA__nuc_median	wt	0.3174752107352235	2329.829582
obs_cycA__nuc_median	wt	0.3178227190432259	2498.369918
obs_cycA__nuc_median	wt	0.31854809552760743	2667.198629
obs_cycA__nuc_median	wt	0.3196367926221924	2836.316603
obs_cycA__nuc_median	wt	0.3210707362598002	3005.725003
obs_cycA__nuc_median	wt	0.3228303648101754	3175.424651
obs_cycA__nuc_median	wt	0.32489597568166856	3345.41664
obs_cycA__nuc_median	wt	0.3272485759733578	3515.702065
obs_cycA__nuc_median	wt	0.32987038374712363	3686.281747
obs_cycA__nuc_median	wt	0.3327451030922306	3857.156849
obs_cycA__nuc_median	wt	0.33585802307669715	4028.328328
obs_cycA__nuc_median	wt	0.339196026193655	4199.797278
obs_cycA__nuc_median	wt	0.342747520395604	4371.564658
obs_cycA__nuc_median	wt	0.3465023440524165	4543.631561
obs_cycA__nuc_median	wt	0.350451641222485	4715.999014
obs_cycA__nuc_median	wt	0.35458773569820123	4888.668042
obs_cycA__nuc_median	wt	0.35890400617692547	5061.63974
obs_cycA__nuc_median	wt	0.36339476302399215	5234.915203
obs_cycA__nuc_median	wt	0.368055133104919	5408.495456
obs_cycA__nuc_median	wt	0.3728809601288618	5582.381594
obs_cycA__nuc_median	wt	0.37786870609329576	5756.574643
obs_cycA__nuc_median	wt	0.3830153739608919	5931.075697
obs_cycA__nuc_median	wt	0.38831843291215995	6105.885919
obs_cycA__nuc_median	wt	0.3937757448322913	6281.006335
obs_cycA__nuc_median	wt	0.3993855176039641	6456.438108
obs_cycA__nuc_median	wt	0.40514624591715326	6632.182332
obs_cycA__nuc_median	wt	0.41105667136221224	6808.240102
obs_cycA__nuc_median	wt	0.4171157423925459	6984.612511
obs_cycA__nuc_median	wt	0.42332258289707914	7161.300724
obs_cycA__nuc_median	wt	0.4296764578427261	7338.305833
obs_cycA__nuc_median	wt	0.43617675451514415	7515.629071
obs_cycA__nuc_median	wt	0.4428229469711738	7693.271464
obs_cycA__nuc_median	wt	0.4496145909737644	7871.234242
obs_cycA__nuc_median	wt	0.456551295700463	8049.518568
obs_cycA__nuc_median	wt	0.4636327104301572	8228.125606
obs_cycA__nuc_median	wt	0.47085850716353433	8407.056449
obs_cycA__nuc_median	wt	0.47822837651523137	8586.312329
obs_cycA__nuc_median	wt	0.48574200752630703	8765.894408
obs_cycA__nuc_median	wt	0.49339908655469883	8945.803987
obs_cycA__nuc_median	wt	0.5011992695843076	9126.042091
obs_cycA__nuc_median	wt	0.5091421974443577	9306.61002
obs_cycA__nuc_median	wt	0.5172274707145952	9487.508936
obs_cycA__nuc_median	wt	0.5254546511618153	9668.740072
obs_cycA__nuc_median	wt	0.5338232557035123	9850.304725
obs_cycA__nuc_median	wt	0.542332737976783	10032.20399
obs_cycA__nuc_median	wt	0.5509825055275985	10214.43924
obs_cycA__nuc_median	wt	0.559771888383266	10397.01156
obs_cycA__nuc_median	wt	0.5687001660587045	10579.9224
obs_cycA__nuc_median	wt	0.5777665283045417	10763.17284
obs_cycA__nuc_median	wt	0.5869701039955186	10946.76425
obs_cycA__nuc_median	wt	0.5963099341460302	11130.6978
obs_cycA__nuc_median	wt	0.605784989677479	11314.97486
obs_cycA__nuc_median	wt	0.6153941556515163	11499.59672
obs_cycA__nuc_median	wt	0.6251362304295608	11684.56461
obs_cycA__nuc_median	wt	0.6350099325419157	11869.87984
obs_cycA__nuc_median	wt	0.645013899003028	12055.54378
obs_cycA__nuc_median	wt	0.6551466739116248	12241.55764
obs_cycA__nuc_median	wt	0.6654067278104953	12427.92282
obs_cycA__nuc_median	wt	0.675792444963732	12614.64066
obs_cycA__nuc_median	wt	0.6863021286195459	12801.71247
obs_cycA__nuc_median	wt	0.6969340005964815	12989.13955
obs_cycA__nuc_median	wt	0.7076862156032964	13176.92334
obs_cycA__nuc_median	wt	0.7185568470110003	13365.06513
obs_cycA__nuc_median	wt	0.7295439022529928	13553.56629
obs_cycA__nuc_median	wt	0.740645329104659	13742.42827
obs_cycA__nuc_median	wt	0.7518590050722227	13931.65236
obs_cycA__nuc_median	wt	0.7631827602218871	14121.23999
obs_cycA__nuc_median	wt	0.7746143755551763	14311.1926
obs_cycA__nuc_median	wt	0.786151583986478	14501.51157
obs_cycA__nuc_median	wt	0.797792078201508	14692.19825
obs_cycA__nuc_median	wt	0.809533529072854	14883.25415
obs_cycA__nuc_median	wt	0.8213735749430816	15074.68065
obs_cycA__nuc_median	wt	0.8333098432851743	15266.47924
obs_cycA__nuc_median	wt	0.8453399480737107	15458.65137
obs_cycA__nuc_median	wt	0.8574614950175439	15651.1984
obs_cycA__nuc_median	wt	0.8696721109154755	15844.12196
obs_cycA__nuc_median	wt	0.881969416149214	16037.42337
obs_cycA__nuc_median	wt	0.8943510619435792	16231.10413
obs_cycA__nuc_median	wt	0.9068147345715625	16425.16587
obs_cycA__nuc_median	wt	0.9193581369851604	16619.60991
obs_cycA__nuc_median	wt	0.9319790363717854	16814.43793
obs_cycA__nuc_median	wt	0.9446752318156558	17009.65133
obs_cycA__nuc_median	wt	0.9574445902434773	17205.25166
obs_cycA__nuc_median	wt	0.9702850428099352	17401.24051
obs_cycA__nuc_median	wt	0.9831945854512911	17597.61937
obs_cycA__nuc_median	wt	0.9961712912921747	17794.38975
obs_cycA__nuc_median	wt	1.0092133288354266	17991.55337
obs_cycA__nuc_median	wt	1.0223189348595456	18189.11165
obs_cycA__nuc_median	wt	1.0354864536638622	18387.06625
obs_cycA__nuc_median	wt	1.0487143235713696	18585.41879
obs_cycA__nuc_median	wt	1.062001077413249	18784.17079
obs_cycA__nuc_median	wt	1.0753453641544974	18983.32396
obs_cycA__nuc_median	wt	1.0887459263682646	19182.8798
obs_cycA__nuc_median	wt	1.1022016293546568	19382.84001
obs_cycA__nuc_median	wt	1.115711448880761	19583.20625
obs_cycA__nuc_median	wt	1.1292744683050602	19783.98016
obs_cycA__nuc_median	wt	1.1428898898563673	19985.16337
obs_cycA__nuc_median	wt	1.1565570347082605	20186.75766
obs_cycA__nuc_median	wt	1.1702753197127178	20388.76455
obs_cycA__nuc_median	wt	1.1840442960582762	20591.1858
obs_cycA__nuc_median	wt	1.1978636297231546	20794.02319
obs_cycA__nuc_median	wt	1.2117330869323835	20997.27831
obs_cycA__nuc_median	wt	1.2256525569786112	21200.95299
obs_cycA__nuc_median	wt	1.239622026393654	21405.04894
obs_cycA__nuc_median	wt	1.2536415866646597	21609.56781
obs_cycA__nuc_median	wt	1.2677114451538853	21814.51152
obs_cycA__nuc_median	wt	1.281831894552749	22019.8817
obs_cycA__nuc_median	wt	1.2960033342739947	22225.6802
