observableId	simulationConditionId	measurement	time
obs_cycA__nuc_median	wt	0.19099428467631094	0.0
obs_cycA__nuc_median	wt	0.19234667177446108	164.6044632
obs_cycA__nuc_median	wt	0.20025339151789456	329.4838944
obs_cycA__nuc_median	wt	0.20822042053824008	494.6393196
obs_cycA__nuc_median	wt	0.21571151292404406	660.071628
obs_cycA__nuc_median	wt	0.22272301616223397	825.7817088
obs_cycA__nuc_median	wt	0.229346138770922	991.770588
obs_cycA__nuc_median	wt	0.23566654726363734	1158.039086
obs_cycA__nuc_median	wt	0.2417484421315048	1324.58823
obs_cycA__nuc_median	wt	0.24763811158994928	1491.418908
obs_cycA__nuc_median	wt	0.25336966805304706	1658.532146
obs_cycA__nuc_median	wt	0.2589692983493301	1825.928903
obs_cycA__nuc_median	wt	0.26445794869800815	1993.610066
obs_cycA__nuc_median	wt	0.26985294811723803	2161.576595
obs_cycA__nuc_median	wt	0.27516899576876974	2329.829582
obs_cycA__nuc_median	wt	0.2804187747997543	2498.369918
obs_cycA__nuc_median	wt	0.28561337979977114	2667.198629
obs_cycA__nuc_median	wt	0.2907626033830976	2836.316603
obs_cycA__nuc_median	wt	0.2958751684763025	3005.725003
obs_cycA__nuc_median	wt	0.3009588803536982	3175.424651
obs_cycA__nuc_median	wt	0.3060207814687059	3345.41664
obs_cycA__nuc_median	wt	0.3110672560196156	3515.702065
obs_cycA__nuc_median	wt	0.3161041138914781	3686.281747
obs_cycA__nuc_median	wt	0.32113668896543224	3857.156849
obs_cycA__nuc_median	wt	0.3261698886340714	4028.328328
obs_cycA__nuc_median	wt	0.3312082624687918	4199.797278
obs_cycA__nuc_median	wt	0.3362560435028911	4371.564658
obs_cycA__nuc_median	wt	0.3413171995397836	4543.631561
obs_cycA__nuc_median	wt	0.3463954643042303	4715.999014
obs_cycA__nuc_median	wt	0.3514943726806525	4888.668042
obs_cycA__nuc_median	wt	0.35661729146249616	5061.63974
obs_cycA__nuc_median	wt	0.3617674429589196	5234.915203
obs_cycA__nuc_median	wt	0.36694792575601015	5408.495456
obs_cycA__nuc_median	wt	0.37216173874478625	5582.381594
obs_cycA__nuc_median	wt	0.37741179499183286	5756.574643
obs_cycA__nuc_median	wt	0.3827009419339139	5931.075697
obs_cycA__nuc_median	wt	0.3880319759786465	6105.885919
obs_cycA__nuc_median	wt	0.39340764931024025	6281.006335
obs_cycA__nuc_median	wt	0.39883069012475847	6456.438108
obs_cycA__nuc_median	wt	0.4043038070771803	6632.182332
obs_cycA__nuc_median	wt	0.4098297013280592	6808.240102
obs_cycA__nuc_median	wt	0.41541107549556	6984.612511
obs_cycA__nuc_median	wt	0.4210506443508703	7161.300724
obs_cycA__nuc_median	wt	0.42675113796779807	7338.305833
obs_cycA__nuc_median	wt	0.432515315757559	7515.629071
obs_cycA__nuc_median	wt	0.43834596180106056	7693.271464
obs_cycA__nuc_median	wt	0.444245904545348	7871.234242
obs_cycA__nuc_median	wt	0.45021801372984904	8049.518568
obs_cycA__nuc_median	wt	0.4562652081786921	8228.125606
obs_cycA__nuc_median	wt	0.4623904583561779	8407.056449
obs_cycA__nuc_median	wt	0.46859679837545387	8586.312329
obs_cycA__nuc_median	wt	0.47488732348072465	8765.894408
obs_cycA__nuc_median	wt	0.4812652014548626	8945.803987
obs_cycA__nuc_median	wt	0.48773366193867707	9126.042091
obs_cycA__nuc_median	wt	0.4942960197282558	9306.61002
obs_cycA__nuc_median	wt	0.5009556632945457	9487.508936
obs_cycA__nuc_median	wt	0.5077160653716344	9668.740072
obs_cycA__nuc_median	wt	0.5145807855367218	9850.304725
obs_cycA__nuc_median	wt	0.5215534623965085	10032.20399
obs_cycA__nuc_median	wt	0.5286378336983697	10214.43924
obs_cycA__nuc_median	wt	0.5358377159765407	10397.01156
obs_cycA__nuc_median	wt	0.5431570308705548	10579.9224
obs_cycA__nuc_median	wt	0.5505997762953507	10763.17284
obs_cycA__nuc_median	wt	0.5581700521582298	10946.76425
obs_cycA__nuc_median	wt	0.565872039138029	11130.6978
obs_cycA__nuc_median	wt	0.5737100126883862	11314.97486
obs_cycA__nuc_median	wt	0.5816883278191021	11499.59672
obs_cycA__nuc_median	wt	0.5898114145533391	11684.56461
obs_cycA__nuc_median	wt	0.598083777104473	11869.87984
obs_cycA__nuc_median	wt	0.6065099842812617	12055.54378
obs_cycA__nuc_median	wt	0.6150946481192935	12241.55764
obs_cycA__nuc_median	wt	0.6238424251177581	12427.92282
obs_cycA__nuc_median	wt	0.6327579869637464	12614.64066
obs_cycA__nuc_median	wt	0.6418459990752341	12801.71247
obs_cycA__nuc_median	wt	0.6511110937293408	12989.13955
obs_cycA__nuc_median	wt	0.6605578429459835	13176.92334
obs_cycA__nuc_median	wt	0.6701907022781601	13365.06513
obs_cycA__nuc_median	wt	0.6800139710875064	13553.56629
obs_cycA__nuc_median	wt	0.6900317316621952	13742.42827
obs_cycA__nuc_median	wt	0.700247763763716	13931.65236
obs_cycA__nuc_median	wt	0.7106654762393086	14121.23999
obs_cycA__nuc_median	wt	0.7212878052919734	14311.1926
obs_cycA__nuc_median	wt	0.7321171084590249	14501.51157
obs_cycA__nuc_median	wt	0.7431550626355757	14692.19825
obs_cycA__nuc_median	wt	0.7544025805523472	14883.25415
obs_cycA__nuc_median	wt	0.7658597225220689	15074.68065
obs_cycA__nuc_median	wt	0.7775256775493373	15266.47924
obs_cycA__nuc_median	wt	0.789398767657241	15458.65137
obs_cycA__nuc_median	wt	0.8014765197841033	15651.1984
obs_cycA__nuc_median	wt	0.8137558115526183	15844.12196
obs_cycA__nuc_median	wt	0.8262329962942033	16037.42337
