observableId	simulationConditionId	measurement	time	noiseParameter
obs_cycA__nuc_median	wt	0.760224341	0	1
obs_cycA__nuc_median	wt	0.619988707	164.6044632	0.998845422
obs_cycA__nuc_median	wt	0.634750419	329.4838944	0.997692177
obs_cycA__nuc_median	wt	0.673130618	494.6393196	0.996540263
obs_cycA__nuc_median	wt	0.556513665	660.071628	0.995389679
obs_cycA__nuc_median	wt	0.413325805	825.7817088	0.994240424
obs_cycA__nuc_median	wt	0.463515393	991.770588	0.993092495
obs_cycA__nuc_median	wt	0.321803694	1158.039086	0.991945892
obs_cycA__nuc_median	wt	1.018552993	1324.58823	0.990800613
obs_cycA__nuc_median	wt	0.618512546	1491.418908	0.989656656
obs_cycA__nuc_median	wt	0.823699383	1658.532146	0.98851402
obs_cycA__nuc_median	wt	0.535847404	1825.928903	0.987372704
obs_cycA__nuc_median	wt	0.420706612	1993.610066	0.986232704
obs_cycA__nuc_median	wt	0.487133977	2161.576595	0.985094022
obs_cycA__nuc_median	wt	0.453920295	2329.829582	0.983956654
obs_cycA__nuc_median	wt	0.46056307	2498.369918	0.982820599
obs_cycA__nuc_median	wt	0.729962885	2667.198629	0.981685855
obs_cycA__nuc_median	wt	0.439896809	2836.316603	0.980552422
obs_cycA__nuc_median	wt	0.569799119	3005.725003	0.979420298
obs_cycA__nuc_median	wt	0.622202998	3175.424651	0.97828948
obs_cycA__nuc_median	wt	0.340993794	3345.41664	0.977159968
obs_cycA__nuc_median	wt	0.407421159	3515.702065	0.976031761
obs_cycA__nuc_median	wt	0.4900863	3686.281747	0.974904856
obs_cycA__nuc_median	wt	0.581608508	3857.156849	0.973779252
obs_cycA__nuc_median	wt	0.494514785	4028.328328	0.972654947
obs_cycA__nuc_median	wt	0.500419528	4199.797278	0.971531941
obs_cycA__nuc_median	wt	0.289328044	4371.564658	0.970410231
obs_cycA__nuc_median	wt	0.283423398	4543.631561	0.969289817
obs_cycA__nuc_median	wt	0.524776144	4715.999014	0.968170696
obs_cycA__nuc_median	wt	0.305565917	4888.668042	0.967052867
obs_cycA__nuc_median	wt	0.296708852	5061.63974	0.965936329
obs_cycA__nuc_median	wt	0.330660663	5234.915203	0.96482108
obs_cycA__nuc_median	wt	0.296708852	5408.495456	0.963707118
obs_cycA__nuc_median	wt	0.29523269	5582.381594	0.962594443
obs_cycA__nuc_median	wt	0.525514273	5756.574643	0.961483052
obs_cycA__nuc_median	wt	0.305565917	5931.075697	0.960372945
obs_cycA__nuc_median	wt	0.42808742	6105.885919	0.959264119
obs_cycA__nuc_median	wt	0.296708852	6281.006335	0.958156574
obs_cycA__nuc_median	wt	0.34689844	6456.438108	0.957050307
obs_cycA__nuc_median	wt	0.407421159	6632.182332	0.955945318
obs_cycA__nuc_median	wt	0.557989827	6808.240102	0.954841604
obs_cycA__nuc_median	wt	0.386754897	6984.612511	0.953739165
obs_cycA__nuc_median	wt	0.320327532	7161.300724	0.952637998
obs_cycA__nuc_median	wt	0.321803694	7338.305833	0.951538103
obs_cycA__nuc_median	wt	0.386754897	7515.629071	0.950439478
obs_cycA__nuc_median	wt	0.34689844	7693.271464	0.949342121
obs_cycA__nuc_median	wt	0.488610139	7871.234242	0.948246031
obs_cycA__nuc_median	wt	0.333612986	8049.518568	0.947151207
obs_cycA__nuc_median	wt	0.354279247	8228.125606	0.946057647
obs_cycA__nuc_median	wt	0.414801966	8407.056449	0.944965349
obs_cycA__nuc_median	wt	0.548394825	8586.312329	0.943874313
obs_cycA__nuc_median	wt	0.304089756	8765.894408	0.942784536
obs_cycA__nuc_median	wt	0.302613498	8945.803987	0.941696017
obs_cycA__nuc_median	wt	0.40889732	9126.042091	0.940608756
obs_cycA__nuc_median	wt	0.253900168	9306.61002	0.939522749
obs_cycA__nuc_median	wt	0.417754289	9487.508936	0.938437997
obs_cycA__nuc_median	wt	0.373469444	9668.740072	0.937354497
obs_cycA__nuc_median	wt	0.550609019	9850.304725	0.936272247
obs_cycA__nuc_median	wt	0.299661175	10032.20399	0.935191248
obs_cycA__nuc_median	wt	0.311470563	10214.43924	0.934111496
obs_cycA__nuc_median	wt	0.375683638	10397.01156	0.933032992
obs_cycA__nuc_median	wt	0.355017376	10579.9224	0.931955732
obs_cycA__nuc_median	wt	0.311470563	10763.17284	0.930879716
obs_cycA__nuc_median	wt	0.333612986	10946.76425	0.929804943
obs_cycA__nuc_median	wt	0.491562558	11130.6978	0.92873141
obs_cycA__nuc_median	wt	0.377897928	11314.97486	0.927659117
obs_cycA__nuc_median	wt	0.293756528	11499.59672	0.926588062
obs_cycA__nuc_median	wt	0.366088539	11684.56461	0.925518243
obs_cycA__nuc_median	wt	0.323279856	11869.87984	0.92444966
obs_cycA__nuc_median	wt	0.60375093	12055.54378	0.923382311
obs_cycA__nuc_median	wt	0.278994913	12241.55764	0.922316194
obs_cycA__nuc_median	wt	0.317375209	12427.92282	0.921251307
obs_cycA__nuc_median	wt	0.494514882	12614.64066	0.920187651
obs_cycA__nuc_median	wt	0.459824941	12801.71247	0.919125222
obs_cycA__nuc_median	wt	0.413325805	12989.13955	0.91806402
obs_cycA__nuc_median	wt	0.312946725	13176.92334	0.917004043
obs_cycA__nuc_median	wt	0.404468836	13365.06513	0.91594529
obs_cycA__nuc_median	wt	0.516657304	13553.56629	0.91488776
obs_cycA__nuc_median	wt	0.464991554	13742.42827	0.91383145
obs_cycA__nuc_median	wt	0.481229331	13931.65236	0.91277636
obs_cycA__nuc_median	wt	0.470896201	14121.23999	0.911722489
obs_cycA__nuc_median	wt	0.40889732	14311.1926	0.910669834
obs_cycA__nuc_median	wt	0.560204117	14501.51157	0.909618394
obs_cycA__nuc_median	wt	0.355755409	14692.19825	0.908568168
obs_cycA__nuc_median	wt	0.466467716	14883.25415	0.907519155
obs_cycA__nuc_median	wt	0.454658424	15074.68065	0.906471353
obs_cycA__nuc_median	wt	0.414801966	15266.47924	0.905424761
obs_cycA__nuc_median	wt	0.491562558	15458.65137	0.904379378
obs_cycA__nuc_median	wt	0.371993282	15651.1984	0.903335201
obs_cycA__nuc_median	wt	0.311470563	15844.12196	0.90229223
obs_cycA__nuc_median	wt	0.493038623	16037.42337	0.901250463
obs_cycA__nuc_median	wt	0.525514273	16231.10413	0.900209898
obs_cycA__nuc_median	wt	0.574965732	16425.16587	0.899170536
obs_cycA__nuc_median	wt	0.510752658	16619.60991	0.898132373
obs_cycA__nuc_median	wt	0.340993794	16814.43793	0.897095409
obs_cycA__nuc_median	wt	0.466467716	17009.65133	0.896059642
obs_cycA__nuc_median	wt	0.401516513	17205.25166	0.895025071
obs_cycA__nuc_median	wt	0.487133977	17401.24051	0.893991694
obs_cycA__nuc_median	wt	0.450229939	17597.61937	0.892959511
obs_cycA__nuc_median	wt	0.549132858	17794.38975	0.891928519
obs_cycA__nuc_median	wt	0.414063934	17991.55337	0.890898718
obs_cycA__nuc_median	wt	0.436944389	18189.11165	0.889870106
obs_cycA__nuc_median	wt	0.361660055	18387.06625	0.888842681
obs_cycA__nuc_median	wt	0.361660055	18585.41879	0.887816443
obs_cycA__nuc_median	wt	0.413325805	18784.17079	0.886791389
obs_cycA__nuc_median	wt	0.494514882	18983.32396	0.885767519
obs_cycA__nuc_median	wt	0.423659032	19182.8798	0.884744831
obs_cycA__nuc_median	wt	0.528466596	19382.84001	0.883723324
obs_cycA__nuc_median	wt	0.510752658	19583.20625	0.882702996
obs_cycA__nuc_median	wt	0.367564701	19783.98016	0.881683847
obs_cycA__nuc_median	wt	0.307042079	19985.16337	0.880665874
obs_cycA__nuc_median	wt	0.468682007	20186.75766	0.879649076
obs_cycA__nuc_median	wt	0.411849643	20388.76455	0.878633452
obs_cycA__nuc_median	wt	0.46056307	20591.1858	0.877619001
obs_cycA__nuc_median	wt	0.552085181	20794.02319	0.876605721
obs_cycA__nuc_median	wt	0.26570946	20997.27831	0.875593611
obs_cycA__nuc_median	wt	0.467943877	21200.95299	0.87458267
obs_cycA__nuc_median	wt	0.311470563	21405.04894	0.873572896
obs_cycA__nuc_median	wt	0.438420647	21609.56781	0.872564288
obs_cycA__nuc_median	wt	0.51222882	21814.51152	0.871556844
obs_cycA__nuc_median	wt	0.555037504	22019.8817	0.870550563
obs_cycA__nuc_median	wt	0.312946725	22225.6802	0.869545445
obs_cycA__nuc_median	wt	0.547656696	22431.9088	0.868541486
obs_cycA__nuc_median	wt	0.415540095	22638.56921	0.867538687
obs_cycA__nuc_median	wt	0.447277616	22845.66341	0.866537046
obs_cycA__nuc_median	wt	0.411849643	23053.19311	0.865536561
obs_cycA__nuc_median	wt	0.468682007	23261.16023	0.864537231
obs_cycA__nuc_median	wt	0.453182262	23469.56648	0.863539055
obs_cycA__nuc_median	wt	0.395611867	23678.41384	0.862542032
obs_cycA__nuc_median	wt	0.521085789	23887.70416	0.86154616
obs_cycA__nuc_median	wt	0.594155832	24097.43929	0.860551437
obs_cycA__nuc_median	wt	0.473110491	24307.62114	0.859557863
obs_cycA__nuc_median	wt	0.377897928	24518.25162	0.858565436
obs_cycA__nuc_median	wt	0.529204629	24729.33265	0.857574155
obs_cycA__nuc_median	wt	0.450967972	24940.86615	0.856584019
obs_cycA__nuc_median	wt	0.459824941	25152.85409	0.855595026
obs_cycA__nuc_median	wt	0.453182262	25365.29834	0.854607174
obs_cycA__nuc_median	wt	0.506324174	25578.201	0.853620463
obs_cycA__nuc_median	wt	0.524776144	25791.56399	0.852634892
obs_cycA__nuc_median	wt	0.470896201	26005.3893	0.851650458
obs_cycA__nuc_median	wt	0.370517024	26219.67898	0.850667161
obs_cycA__nuc_median	wt	0.332136825	26434.43493	0.849684999
obs_cycA__nuc_median	wt	0.497467205	26649.6593	0.848703971
obs_cycA__nuc_median	wt	0.478277008	26865.35411	0.847724076
obs_cycA__nuc_median	wt	0.580132346	27081.52144	0.846745312
obs_cycA__nuc_median	wt	0.596370123	27298.16332	0.845767679
obs_cycA__nuc_median	wt	0.363136216	27515.28189	0.844791174
obs_cycA__nuc_median	wt	0.445801455	27732.87918	0.843815796
obs_cycA__nuc_median	wt	0.637702645	27950.9574	0.842841545
obs_cycA__nuc_median	wt	0.608179415	28169.51858	0.841868418
obs_cycA__nuc_median	wt	0.627369611	28388.56493	0.840896415
obs_cycA__nuc_median	wt	0.439896809	28608.09863	0.839925535
obs_cycA__nuc_median	wt	0.489348268	28828.12173	0.838955775
obs_cycA__nuc_median	wt	0.44137297	29048.63656	0.837987135
obs_cycA__nuc_median	wt	0.442849132	29269.6453	0.837019613
obs_cycA__nuc_median	wt	0.560204117	29491.15009	0.836053208
obs_cycA__nuc_median	wt	0.668702134	29713.15316	0.835087919
obs_cycA__nuc_median	wt	0.529204629	29935.65686	0.834123745
obs_cycA__nuc_median	wt	0.689368395	30158.66336	0.833160684
obs_cycA__nuc_median	wt	0.715939399	30382.175	0.832198735
obs_cycA__nuc_median	wt	0.711510914	30606.19403	0.831237896
obs_cycA__nuc_median	wt	0.591941638	30830.72277	0.830278167
obs_cycA__nuc_median	wt	0.681987587	31055.76356	0.829319546
obs_cycA__nuc_median	wt	0.552085181	31281.31872	0.828362031
obs_cycA__nuc_median	wt	0.817794737	31507.39063	0.827405623
obs_cycA__nuc_median	wt	0.739557983	31733.98164	0.826450318
obs_cycA__nuc_median	wt	1.05398087	31961.09413	0.825496117
obs_cycA__nuc_median	wt	0.664273649	32188.73056	0.824543017
obs_cycA__nuc_median	wt	0.801556864	32416.89326	0.823591017
obs_cycA__nuc_median	wt	0.766128987	32645.58476	0.822640117
obs_cycA__nuc_median	wt	0.709296624	32874.80752	0.821690315
obs_cycA__nuc_median	wt	0.817794737	33104.56395	0.820741609
obs_cycA__nuc_median	wt	0.946220886	33334.85655	0.819793998
obs_cycA__nuc_median	wt	0.859127259	33565.68788	0.818847482
obs_cycA__nuc_median	wt	1.062837839	33797.06039	0.817902059
obs_cycA__nuc_median	wt	0.586775025	34028.97668	0.816957727
obs_cycA__nuc_median	wt	0.785319087	34261.43934	0.816014485
obs_cycA__nuc_median	wt	0.805985348	34494.45085	0.815072332
obs_cycA__nuc_median	wt	1.123360461	34728.01394	0.814131268
obs_cycA__nuc_median	wt	0.918173817	34962.13106	0.813191289
obs_cycA__nuc_median	wt	0.69601117	35196.80503	0.812252396
obs_cycA__nuc_median	wt	0.935887755	35432.03838	0.811314587
obs_cycA__nuc_median	wt	0.742510306	35667.83377	0.810377861
obs_cycA__nuc_median	wt	0.943268563	35904.194	0.809442217
obs_cycA__nuc_median	wt	0.924078463	36141.12168	0.808507652
obs_cycA__nuc_median	wt	0.715939399	36378.61962	0.807574167
obs_cycA__nuc_median	wt	1.528567426	36616.69054	0.806641759
obs_cycA__nuc_median	wt	1.125574848	36855.33718	0.805710428
obs_cycA__nuc_median	wt	0.68493991	37094.56235	0.804780172
obs_cycA__nuc_median	wt	1.041433448	37334.36892	0.803850991
obs_cycA__nuc_median	wt	0.805985348	37574.75962	0.802922882
obs_cycA__nuc_median	wt	1.125574848	37815.73741	0.801995845
obs_cycA__nuc_median	wt	1.740396845	38057.30507	0.801069878
obs_cycA__nuc_median	wt	0.910792912	38299.46549	0.80014498
obs_cycA__nuc_median	wt	1.692421547	38542.22167	0.79922115
obs_cycA__nuc_median	wt	1.783205626	38785.57656	0.798298386
obs_cycA__nuc_median	wt	1.207501861	39029.53303	0.797376688
obs_cycA__nuc_median	wt	1.995773271	39274.09408	0.796456055
obs_cycA__nuc_median	wt	0.93145927	39519.26273	0.795536484
obs_cycA__nuc_median	wt	1.097527683	39765.04206	0.794617975
obs_cycA__nuc_median	wt	1.346261237	40011.43507	0.793700526
obs_cycA__nuc_median	wt	1.710873711	40258.44477	0.792784137
obs_cycA__nuc_median	wt	1.70939755	40506.07439	0.791868805
obs_cycA__nuc_median	wt	1.24883448	40754.32692	0.790954531
obs_cycA__nuc_median	wt	1.516758134	41003.20559	0.790041312
obs_cycA__nuc_median	wt	1.908679645	41252.71353	0.789129147
obs_cycA__nuc_median	wt	1.428926378	41502.85398	0.788218036
obs_cycA__nuc_median	wt	1.279095743	41753.63006	0.787307977
obs_cycA__nuc_median	wt	1.451068898	42005.04507	0.786398968
obs_cycA__nuc_median	wt	1.206025699	42257.10228	0.785491009
obs_cycA__nuc_median	wt	1.558828785	42509.80499	0.784584098
obs_cycA__nuc_median	wt	1.139598334	42763.15647	0.783678234
obs_cycA__nuc_median	wt	1.62525615	43017.16	0.782773416
obs_cycA__nuc_median	wt	1.707921388	43271.81909	0.781869643
obs_cycA__nuc_median	wt	1.415640925	43527.13707	0.780966913
obs_cycA__nuc_median	wt	1.628208473	43783.11736	0.780065226
obs_cycA__nuc_median	wt	1.272453064	44039.7634	0.77916458
obs_cycA__nuc_median	wt	1.296809778	44297.07866	0.778264973
obs_cycA__nuc_median	wt	1.706445227	44555.06656	0.777366405
obs_cycA__nuc_median	wt	1.446640316	44813.73081	0.776468875
obs_cycA__nuc_median	wt	1.498306066	45073.07481	0.775572381
obs_cycA__nuc_median	wt	1.570638077	45333.1022	0.774676922
obs_cycA__nuc_median	wt	2.445265081	45593.81659	0.773782497
obs_cycA__nuc_median	wt	1.346261237	45855.22163	0.772889104
obs_cycA__nuc_median	wt	1.448116478	46117.32099	0.771996743
obs_cycA__nuc_median	wt	1.930822164	46380.1183	0.771105413
obs_cycA__nuc_median	wt	2.164055877	46643.6174	0.770215111
obs_cycA__nuc_median	wt	2.072533863	46907.82191	0.769325838
obs_cycA__nuc_median	wt	1.882108544	47172.73572	0.768437591
obs_cycA__nuc_median	wt	1.222263476	47438.36268	0.767550369
obs_cycA__nuc_median	wt	1.439259606	47704.70653	0.766664172
obs_cycA__nuc_median	wt	1.17797863	47971.77119	0.765778999
obs_cycA__nuc_median	wt	1.344047043	48239.56061	0.764894847
obs_cycA__nuc_median	wt	1.27835771	48508.07876	0.764011716
obs_cycA__nuc_median	wt	1.303452553	48777.32948	0.763129604
obs_cycA__nuc_median	wt	1.47321132	49047.31693	0.762248512
obs_cycA__nuc_median	wt	1.769920172	49318.04502	0.761368436
obs_cycA__nuc_median	wt	2.251887632	49589.51799	0.760489377
obs_cycA__nuc_median	wt	1.985440043	49861.73973	0.759611332
obs_cycA__nuc_median	wt	1.391284211	50134.71462	0.758734301
obs_cycA__nuc_median	wt	1.829704858	50408.44663	0.757858283
obs_cycA__nuc_median	wt	1.549971816	50682.94014	0.756983277
obs_cycA__nuc_median	wt	1.947059844	50958.19925	0.75610928
obs_cycA__nuc_median	wt	1.166169338	51234.22834	0.755236293
obs_cycA__nuc_median	wt	1.988392366	51511.03178	0.754364313
obs_cycA__nuc_median	wt	1.815681276	51788.61376	0.753493341
obs_cycA__nuc_median	wt	1.992820948	52066.97878	0.752623374
obs_cycA__nuc_median	wt	1.471735159	52346.13128	0.751754411
obs_cycA__nuc_median	wt	2.249673438	52626.07572	0.750886452
obs_cycA__nuc_median	wt	2.255577988	52906.81655	0.750019495
obs_cycA__nuc_median	wt	1.827490665	53188.3584	0.749153538
obs_cycA__nuc_median	wt	1.330761492	53470.70574	0.748288582
obs_cycA__nuc_median	wt	1.439259606	53753.86334	0.747424624
obs_cycA__nuc_median	wt	0.963934824	54037.83572	0.746561664
obs_cycA__nuc_median	wt	1.620089536	54322.62767	0.7456997
obs_cycA__nuc_median	wt	1.17576434	54608.24391	0.744838732
obs_cycA__nuc_median	wt	1.107122781	54894.68922	0.743978757
obs_cycA__nuc_median	wt	1.950012167	55181.9684	0.743119775
obs_cycA__nuc_median	wt	1.468782836	55470.08644	0.742261785
obs_cycA__nuc_median	wt	1.626732408	55759.04805	0.741404786
obs_cycA__nuc_median	wt	1.22669196	56048.85837	0.740548776
obs_cycA__nuc_median	wt	2.375147264	56339.52233	0.739693755
obs_cycA__nuc_median	wt	1.017076735	56631.04497	0.73883972
obs_cycA__nuc_median	wt	1.386855727	56923.43138	0.737986672
obs_cycA__nuc_median	wt	1.431140669	57216.68673	0.737134609
obs_cycA__nuc_median	wt	1.976583074	57510.8161	0.736283529
obs_cycA__nuc_median	wt	2.655618435	57805.82482	0.735433432
obs_cycA__nuc_median	wt	1.978059333	58101.71809	0.734584317
obs_cycA__nuc_median	wt	1.751468105	58398.50132	0.733736182
obs_cycA__nuc_median	wt	3.013588038	58696.17983	0.732889026
obs_cycA__nuc_median	wt	2.626095012	58994.75896	0.732042848
obs_cycA__nuc_median	wt	1.896870352	59294.24432	0.731197647
obs_cycA__nuc_median	wt	2.236387791	59594.64132	0.730353422
obs_cycA__nuc_median	wt	1.622303827	59895.95557	0.729510172
obs_cycA__nuc_median	wt	2.634213948	60198.19266	0.728667896
obs_cycA__nuc_median	wt	2.831281849	60501.35836	0.727826591
obs_cycA__nuc_median	wt	1.759587041	60805.45826	0.726986259
obs_cycA__nuc_median	wt	2.915423152	61110.49818	0.726146896
obs_cycA__nuc_median	wt	2.262958892	61416.48394	0.725308503
obs_cycA__nuc_median	wt	2.15888936	61723.42149	0.724471077
obs_cycA__nuc_median	wt	3.502198274	62031.31677	0.723634619
obs_cycA__nuc_median	wt	2.524239867	62340.17567	0.722799126
obs_cycA__nuc_median	wt	3.271178755	62650.00427	0.721964598
obs_cycA__nuc_median	wt	2.440098564	62960.80874	0.721131033
obs_cycA__nuc_median	wt	2.610595364	63272.59523	0.720298431
obs_cycA__nuc_median	wt	2.506525832	63585.36996	0.71946679
obs_cycA__nuc_median	wt	2.570000971	63899.13923	0.718636109
obs_cycA__nuc_median	wt	4.049116647	64213.90933	0.717806388
obs_cycA__nuc_median	wt	3.389271869	64529.68668	0.716977624
obs_cycA__nuc_median	wt	2.741973932	64846.47773	0.716149817
obs_cycA__nuc_median	wt	2.481431086	65164.28909	0.715322966
obs_cycA__nuc_median	wt	2.850471949	65483.12735	0.71449707
obs_cycA__nuc_median	wt	2.133056485	65802.99906	0.713672127
obs_cycA__nuc_median	wt	2.843091238	66123.911	0.712848137
obs_cycA__nuc_median	wt	3.529507117	66445.87	0.712025098
obs_cycA__nuc_median	wt	2.868185984	66768.88285	0.711203009
obs_cycA__nuc_median	wt	3.246821945	67092.95651	0.71038187
obs_cycA__nuc_median	wt	0.658369003	67418.09796	0.709561678
obs_cycA__nuc_median	wt	0.866508067	67744.31425	0.708742434
obs_cycA__nuc_median	wt	0.631797999	68071.61256	0.707924135
obs_cycA__nuc_median	wt	0.760224341	68400	1
obs_cycA__nuc_median	wt	0.619988707	68564.60446	0.998845422
obs_cycA__nuc_median	wt	0.634750419	68729.48389	0.997692177
obs_cycA__nuc_median	wt	0.673130618	68894.63932	0.996540263
obs_cycA__nuc_median	wt	0.556513665	69060.07163	0.995389679
obs_cycA__nuc_median	wt	0.413325805	69225.78171	0.994240424
obs_cycA__nuc_median	wt	0.463515393	69391.77059	0.993092495
obs_cycA__nuc_median	wt	0.321803694	69558.03909	0.991945892
obs_cycA__nuc_median	wt	1.018552993	69724.58823	0.990800613
obs_cycA__nuc_median	wt	0.618512546	69891.41891	0.989656656
obs_cycA__nuc_median	wt	0.823699383	70058.53215	0.98851402
obs_cycA__nuc_median	wt	0.535847404	70225.9289	0.987372704
obs_cycA__nuc_median	wt	0.420706612	70393.61007	0.986232704
obs_cycA__nuc_median	wt	0.487133977	70561.5766	0.985094022
obs_cycA__nuc_median	wt	0.453920295	70729.82958	0.983956654
obs_cycA__nuc_median	wt	0.46056307	70898.36992	0.982820599
obs_cycA__nuc_median	wt	0.729962885	71067.19863	0.981685855
obs_cycA__nuc_median	wt	0.439896809	71236.3166	0.980552422
obs_cycA__nuc_median	wt	0.569799119	71405.725	0.979420298
obs_cycA__nuc_median	wt	0.622202998	71575.42465	0.97828948
obs_cycA__nuc_median	wt	0.340993794	71745.41664	0.977159968
obs_cycA__nuc_median	wt	0.407421159	71915.70207	0.976031761
obs_cycA__nuc_median	wt	0.4900863	72086.28175	0.974904856
obs_cycA__nuc_median	wt	0.581608508	72257.15685	0.973779252
obs_cycA__nuc_median	wt	0.494514785	72428.32833	0.972654947
obs_cycA__nuc_median	wt	0.500419528	72599.79728	0.971531941
obs_cycA__nuc_median	wt	0.289328044	72771.56466	0.970410231
obs_cycA__nuc_median	wt	0.283423398	72943.63156	0.969289817
obs_cycA__nuc_median	wt	0.524776144	73115.99901	0.968170696
obs_cycA__nuc_median	wt	0.305565917	73288.66804	0.967052867
obs_cycA__nuc_median	wt	0.296708852	73461.63974	0.965936329
obs_cycA__nuc_median	wt	0.330660663	73634.9152	0.96482108
obs_cycA__nuc_median	wt	0.296708852	73808.49546	0.963707118
obs_cycA__nuc_median	wt	0.29523269	73982.38159	0.962594443
obs_cycA__nuc_median	wt	0.525514273	74156.57464	0.961483052
obs_cycA__nuc_median	wt	0.305565917	74331.0757	0.960372945
obs_cycA__nuc_median	wt	0.42808742	74505.88592	0.959264119
obs_cycA__nuc_median	wt	0.296708852	74681.00634	0.958156574
obs_cycA__nuc_median	wt	0.34689844	74856.43811	0.957050307
obs_cycA__nuc_median	wt	0.407421159	75032.18233	0.955945318
obs_cycA__nuc_median	wt	0.557989827	75208.2401	0.954841604
obs_cycA__nuc_median	wt	0.386754897	75384.61251	0.953739165
obs_cycA__nuc_median	wt	0.320327532	75561.30072	0.952637998
obs_cycA__nuc_median	wt	0.321803694	75738.30583	0.951538103
obs_cycA__nuc_median	wt	0.386754897	75915.62907	0.950439478
obs_cycA__nuc_median	wt	0.34689844	76093.27146	0.949342121
obs_cycA__nuc_median	wt	0.488610139	76271.23424	0.948246031
obs_cycA__nuc_median	wt	0.333612986	76449.51857	0.947151207
obs_cycA__nuc_median	wt	0.354279247	76628.12561	0.946057647
obs_cycA__nuc_median	wt	0.414801966	76807.05645	0.944965349
obs_cycA__nuc_median	wt	0.548394825	76986.31233	0.943874313
obs_cycA__nuc_median	wt	0.304089756	77165.89441	0.942784536
obs_cycA__nuc_median	wt	0.302613498	77345.80399	0.941696017
obs_cycA__nuc_median	wt	0.40889732	77526.04209	0.940608756
obs_cycA__nuc_median	wt	0.253900168	77706.61002	0.939522749
obs_cycA__nuc_median	wt	0.417754289	77887.50894	0.938437997
obs_cycA__nuc_median	wt	0.373469444	78068.74007	0.937354497
obs_cycA__nuc_median	wt	0.550609019	78250.30473	0.936272247
obs_cycA__nuc_median	wt	0.299661175	78432.20399	0.935191248
obs_cycA__nuc_median	wt	0.311470563	78614.43924	0.934111496
obs_cycA__nuc_median	wt	0.375683638	78797.01156	0.933032992
obs_cycA__nuc_median	wt	0.355017376	78979.9224	0.931955732
obs_cycA__nuc_median	wt	0.311470563	79163.17284	0.930879716
obs_cycA__nuc_median	wt	0.333612986	79346.76425	0.929804943
obs_cycA__nuc_median	wt	0.491562558	79530.6978	0.92873141
obs_cycA__nuc_median	wt	0.377897928	79714.97486	0.927659117
obs_cycA__nuc_median	wt	0.293756528	79899.59672	0.926588062
obs_cycA__nuc_median	wt	0.366088539	80084.56461	0.925518243
obs_cycA__nuc_median	wt	0.323279856	80269.87984	0.92444966
obs_cycA__nuc_median	wt	0.60375093	80455.54378	0.923382311
obs_cycA__nuc_median	wt	0.278994913	80641.55764	0.922316194
obs_cycA__nuc_median	wt	0.317375209	80827.92282	0.921251307
obs_cycA__nuc_median	wt	0.494514882	81014.64066	0.920187651
obs_cycA__nuc_median	wt	0.459824941	81201.71247	0.919125222
obs_cycA__nuc_median	wt	0.413325805	81389.13955	0.91806402
obs_cycA__nuc_median	wt	0.312946725	81576.92334	0.917004043
obs_cycA__nuc_median	wt	0.404468836	81765.06513	0.91594529
obs_cycA__nuc_median	wt	0.516657304	81953.56629	0.91488776
obs_cycA__nuc_median	wt	0.464991554	82142.42827	0.91383145
obs_cycA__nuc_median	wt	0.481229331	82331.65236	0.91277636
obs_cycA__nuc_median	wt	0.470896201	82521.23999	0.911722489
obs_cycA__nuc_median	wt	0.40889732	82711.1926	0.910669834
obs_cycA__nuc_median	wt	0.560204117	82901.51157	0.909618394
obs_cycA__nuc_median	wt	0.355755409	83092.19825	0.908568168
obs_cycA__nuc_median	wt	0.466467716	83283.25415	0.907519155
obs_cycA__nuc_median	wt	0.454658424	83474.68065	0.906471353
obs_cycA__nuc_median	wt	0.414801966	83666.47924	0.905424761
obs_cycA__nuc_median	wt	0.491562558	83858.65137	0.904379378
obs_cycA__nuc_median	wt	0.371993282	84051.1984	0.903335201
obs_cycA__nuc_median	wt	0.311470563	84244.12196	0.90229223
obs_cycA__nuc_median	wt	0.493038623	84437.42337	0.901250463
obs_cycA__nuc_median	wt	0.525514273	84631.10413	0.900209898
obs_cycA__nuc_median	wt	0.574965732	84825.16587	0.899170536
obs_cycA__nuc_median	wt	0.510752658	85019.60991	0.898132373
obs_cycA__nuc_median	wt	0.340993794	85214.43793	0.897095409
obs_cycA__nuc_median	wt	0.466467716	85409.65133	0.896059642
obs_cycA__nuc_median	wt	0.401516513	85605.25166	0.895025071
obs_cycA__nuc_median	wt	0.487133977	85801.24051	0.893991694
obs_cycA__nuc_median	wt	0.450229939	85997.61937	0.892959511
obs_cycA__nuc_median	wt	0.549132858	86194.38975	0.891928519
obs_cycA__nuc_median	wt	0.414063934	86391.55337	0.890898718
obs_cycA__nuc_median	wt	0.436944389	86589.11165	0.889870106
obs_cycA__nuc_median	wt	0.361660055	86787.06625	0.888842681
obs_cycA__nuc_median	wt	0.361660055	86985.41879	0.887816443
obs_cycA__nuc_median	wt	0.413325805	87184.17079	0.886791389
obs_cycA__nuc_median	wt	0.494514882	87383.32396	0.885767519
obs_cycA__nuc_median	wt	0.423659032	87582.8798	0.884744831
obs_cycA__nuc_median	wt	0.528466596	87782.84001	0.883723324
obs_cycA__nuc_median	wt	0.510752658	87983.20625	0.882702996
obs_cycA__nuc_median	wt	0.367564701	88183.98016	0.881683847
obs_cycA__nuc_median	wt	0.307042079	88385.16337	0.880665874
