observableId	simulationConditionId	measurement	time	noiseParameters_off	Unnamed: 5	Unnamed: 6	Unnamed: 7
obs_cycA__nuc_median	wt	0.592156107398089	0.0	1.0			
obs_cycA__nuc_median	wt	0.7723460063002991	164.6044632	0.998845422			
obs_cycA__nuc_median	wt	0.7017482174887248	329.4838944	0.997692177			
obs_cycA__nuc_median	wt	0.6436236698695086	494.6393196	0.996540263			
obs_cycA__nuc_median	wt	0.5952653845322403	660.071628	0.995389679			
obs_cycA__nuc_median	wt	0.5548310304848921	825.7817088	0.994240424			
obs_cycA__nuc_median	wt	0.5209048809831283	991.770588	0.993092495			
obs_cycA__nuc_median	wt	0.4923606350084778	1158.039086	0.991945892			
obs_cycA__nuc_median	wt	0.46829103368389424	1324.58823	0.990800613			
obs_cycA__nuc_median	wt	0.4479600302812899	1491.418908	0.989656656			
obs_cycA__nuc_median	wt	0.43076691782001847	1658.532146	0.98851402			
obs_cycA__nuc_median	wt	0.4162187809811959	1825.928903	0.987372704			
obs_cycA__nuc_median	wt	0.4039090405798371	1993.610066	0.986232704			
obs_cycA__nuc_median	wt	0.39350066447137444	2161.576595	0.985094022			
obs_cycA__nuc_median	wt	0.3847129504197239	2329.829582	0.983956654			
obs_cycA__nuc_median	wt	0.3773111236342145	2498.369918	0.982820599			
obs_cycA__nuc_median	wt	0.37109802097875483	2667.198629	0.981685855			
obs_cycA__nuc_median	wt	0.3659074568118552	2836.316603	0.980552422			
obs_cycA__nuc_median	wt	0.3615988391445307	3005.725003	0.979420298			
obs_cycA__nuc_median	wt	0.3580528914952718	3175.424651	0.97828948			
obs_cycA__nuc_median	wt	0.35516810453619413	3345.41664	0.977159968			
obs_cycA__nuc_median	wt	0.3528578694720089	3515.702065	0.976031761			
obs_cycA__nuc_median	wt	0.35104809116588753	3686.281747	0.974904856			
obs_cycA__nuc_median	wt	0.3496752548865744	3857.156849	0.973779252			
obs_cycA__nuc_median	wt	0.34868479409113073	4028.328328	0.972654947			
obs_cycA__nuc_median	wt	0.3480297316565517	4199.797278	0.971531941			
obs_cycA__nuc_median	wt	0.3476695616671925	4371.564658	0.970410231			
obs_cycA__nuc_median	wt	0.3475692961350441	4543.631561	0.969289817			
obs_cycA__nuc_median	wt	0.3476986691958944	4715.999014	0.968170696			
obs_cycA__nuc_median	wt	0.3480314631020685	4888.668042	0.967052867			
obs_cycA__nuc_median	wt	0.3485449381047325	5061.63974	0.965936329			
obs_cycA__nuc_median	wt	0.3492193561555123	5234.915203	0.96482108			
obs_cycA__nuc_median	wt	0.35003753902000667	5408.495456	0.963707118			
obs_cycA__nuc_median	wt	0.35098455763804076	5582.381594	0.962594443			
obs_cycA__nuc_median	wt	0.35204739224052434	5756.574643	0.961483052			
obs_cycA__nuc_median	wt	0.3532147214979331	5931.075697	0.960372945			
obs_cycA__nuc_median	wt	0.3544766465552936	6105.885919	0.959264119			
obs_cycA__nuc_median	wt	0.35582453661196556	6281.006335	0.958156574			
obs_cycA__nuc_median	wt	0.3572508529194472	6456.438108	0.957050307			
obs_cycA__nuc_median	wt	0.3587490096394058	6632.182332	0.955945318			
obs_cycA__nuc_median	wt	0.3603132475371948	6808.240102	0.954841604			
obs_cycA__nuc_median	wt	0.36193853055071873	6984.612511	0.953739165			
obs_cycA__nuc_median	wt	0.36362045257102066	7161.300724	0.952637998			
obs_cycA__nuc_median	wt	0.3653551574232383	7338.305833	0.951538103			
obs_cycA__nuc_median	wt	0.36713927521634654	7515.629071	0.950439478			
obs_cycA__nuc_median	wt	0.36896984657165766	7693.271464	0.949342121			
obs_cycA__nuc_median	wt	0.3708442877985592	7871.234242	0.948246031			
obs_cycA__nuc_median	wt	0.37276033576469336	8049.518568	0.947151207			
obs_cycA__nuc_median	wt	0.3747160042995012	8228.125606	0.946057647			
obs_cycA__nuc_median	wt	0.376709560851486	8407.056449	0.944965349			
obs_cycA__nuc_median	wt	0.37873948491308235	8586.312329	0.943874313			
obs_cycA__nuc_median	wt	0.3808044524731504	8765.894408	0.942784536			
obs_cycA__nuc_median	wt	0.382903302362822	8945.803987	0.941696017			
obs_cycA__nuc_median	wt	0.3850350161439509	9126.042091	0.940608756			
obs_cycA__nuc_median	wt	0.3871987074935616	9306.61002	0.939522749			
obs_cycA__nuc_median	wt	0.38939360337706796	9487.508936	0.938437997			
obs_cycA__nuc_median	wt	0.3916190253920642	9668.740072	0.937354497			
obs_cycA__nuc_median	wt	0.39387438153293536	9850.304725	0.936272247			
obs_cycA__nuc_median	wt	0.39615915894223314	10032.20399	0.935191248			
obs_cycA__nuc_median	wt	0.3984729130567148	10214.43924	0.934111496			
obs_cycA__nuc_median	wt	0.40081525326205314	10397.01156	0.933032992			
obs_cycA__nuc_median	wt	0.40318584443542355	10579.9224	0.931955732			
obs_cycA__nuc_median	wt	0.4055843930320974	10763.17284	0.930879716			
obs_cycA__nuc_median	wt	0.4080106481420132	10946.76425	0.929804943			
obs_cycA__nuc_median	wt	0.4104643917353864	11130.6978	0.92873141			
obs_cycA__nuc_median	wt	0.41294543783167087	11314.97486	0.927659117			
obs_cycA__nuc_median	wt	0.4154536261462208	11499.59672	0.926588062			
obs_cycA__nuc_median	wt	0.41798881913873426	11684.56461	0.925518243			
obs_cycA__nuc_median	wt	0.4205509015307737	11869.87984	0.92444966			
obs_cycA__nuc_median	wt	0.4231397769136663	12055.54378	0.923382311			
obs_cycA__nuc_median	wt	0.4257553621295831	12241.55764	0.922316194			
obs_cycA__nuc_median	wt	0.42839759002429934	12427.92282	0.921251307			
obs_cycA__nuc_median	wt	0.4310664063559289	12614.64066	0.920187651			
obs_cycA__nuc_median	wt	0.4337617668436735	12801.71247	0.919125222			
obs_cycA__nuc_median	wt	0.4364836361359074	12989.13955	0.91806402			
obs_cycA__nuc_median	wt	0.4392319898342285	13176.92334	0.917004043			
obs_cycA__nuc_median	wt	0.4420068090231386	13365.06513	0.91594529			
obs_cycA__nuc_median	wt	0.4448080829618256	13553.56629	0.91488776			
obs_cycA__nuc_median	wt	0.44763580808349057	13742.42827	0.91383145			
obs_cycA__nuc_median	wt	0.45048998370027776	13931.65236	0.91277636			
obs_cycA__nuc_median	wt	0.4533706164217755	14121.23999	0.911722489			
obs_cycA__nuc_median	wt	0.45627771750400403	14311.1926	0.910669834			
obs_cycA__nuc_median	wt	0.45921130160363594	14501.51157	0.909618394			
obs_cycA__nuc_median	wt	0.4621713868822879	14692.19825	0.908568168			
obs_cycA__nuc_median	wt	0.465157997671091	14883.25415	0.907519155			
obs_cycA__nuc_median	wt	0.46817115976973456	15074.68065	0.906471353			
obs_cycA__nuc_median	wt	0.4712109042467666	15266.47924	0.905424761			
obs_cycA__nuc_median	wt	0.47427726477444015	15458.65137	0.904379378			
obs_cycA__nuc_median	wt	0.47737027689240336	15651.1984	0.903335201			
obs_cycA__nuc_median	wt	0.4804899836755696	15844.12196	0.90229223			
obs_cycA__nuc_median	wt	0.48363642637622595	16037.42337	0.901250463			
obs_cycA__nuc_median	wt	0.4868096524805982	16231.10413	0.900209898			
obs_cycA__nuc_median	wt	0.4900097149255669	16425.16587	0.899170536			
obs_cycA__nuc_median	wt	0.49323666472870603	16619.60991	0.898132373			
obs_cycA__nuc_median	wt	0.4964905622620216	16814.43793	0.897095409			
obs_cycA__nuc_median	wt	0.4997714668992855	17009.65133	0.896059642			
obs_cycA__nuc_median	wt	0.503079444195545	17205.25166	0.895025071			
obs_cycA__nuc_median	wt	0.5064145641035005	17401.24051	0.893991694			
obs_cycA__nuc_median	wt	0.5097768985518327	17597.61937	0.892959511			
obs_cycA__nuc_median	wt	0.513166523883154	17794.38975	0.891928519			
obs_cycA__nuc_median	wt	0.5165835244102119	17991.55337	0.890898718			
obs_cycA__nuc_median	wt	0.520027983585077	18189.11165	0.889870106			
obs_cycA__nuc_median	wt	0.5234999932068203	18387.06625	0.888842681			
obs_cycA__nuc_median	wt	0.5269996492783208	18585.41879	0.887816443			
obs_cycA__nuc_median	wt	0.5305270510320242	18784.17079	0.886791389			
obs_cycA__nuc_median	wt	0.5340823058465011	18983.32396	0.885767519			
obs_cycA__nuc_median	wt	0.5376655227983806	19182.8798	0.884744831			
obs_cycA__nuc_median	wt	0.5412768199134976	19382.84001	0.883723324			
obs_cycA__nuc_median	wt	0.544916320214047	19583.20625	0.882702996			
obs_cycA__nuc_median	wt	0.5485841520805489	19783.98016	0.881683847			
obs_cycA__nuc_median	wt	0.5522804498960661	19985.16337	0.880665874			
obs_cycA__nuc_median	wt	0.5560053570939716	20186.75766	0.879649076			
obs_cycA__nuc_median	wt	0.5597590188997568	20388.76455	0.878633452			
obs_cycA__nuc_median	wt	0.563541591644125	20591.1858	0.877619001			
obs_cycA__nuc_median	wt	0.567353239122301	20794.02319	0.876605721			
obs_cycA__nuc_median	wt	0.5711941287819755	20997.27831	0.875593611			
obs_cycA__nuc_median	wt	0.5750644401127464	21200.95299	0.87458267			
obs_cycA__nuc_median	wt	0.5789643581122145	21405.04894	0.873572896			
obs_cycA__nuc_median	wt	0.5828940745403836	21609.56781	0.872564288			
obs_cycA__nuc_median	wt	0.5868537946116053	21814.51152	0.871556844			
obs_cycA__nuc_median	wt	0.5908437266881559	22019.8817	0.870550563			
obs_cycA__nuc_median	wt	0.5948640919976015	22225.6802	0.869545445			
obs_cycA__nuc_median	wt	0.5989151197821628	22431.9088	0.868541486			
obs_cycA__nuc_median	wt	0.6029970471708037	22638.56921	0.867538687			
obs_cycA__nuc_median	wt	0.6071101260234826	22845.66341	0.866537046			
obs_cycA__nuc_median	wt	0.6112546132234998	23053.19311	0.865536561			
obs_cycA__nuc_median	wt	0.6154307799161564	23261.16023	0.864537231			
obs_cycA__nuc_median	wt	0.6196389039112032	23469.56648	0.863539055			
obs_cycA__nuc_median	wt	0.6238792791572805	23678.41384	0.862542032			
obs_cycA__nuc_median	wt	0.6281522085449167	23887.70416	0.86154616			
obs_cycA__nuc_median	wt	0.6324580063386674	24097.43929	0.860551437			
obs_cycA__nuc_median	wt	0.6367970002847418	24307.62114	0.859557863			
obs_cycA__nuc_median	wt	0.64116953024422	24518.25162	0.858565436			
obs_cycA__nuc_median	wt	0.6455759492901783	24729.33265	0.857574155			
obs_cycA__nuc_median	wt	0.6500166233265599	24940.86615	0.856584019			
obs_cycA__nuc_median	wt	0.6544919331417883	25152.85409	0.855595026			
obs_cycA__nuc_median	wt	0.6590022710450893	25365.29834	0.854607174			
obs_cycA__nuc_median	wt	0.6635480488951644	25578.201	0.853620463			
obs_cycA__nuc_median	wt	0.668129689234991	25791.56399	0.852634892			
obs_cycA__nuc_median	wt	0.6727476316578157	26005.3893	0.851650458			
obs_cycA__nuc_median	wt	0.6774023323924808	26219.67898	0.850667161			
obs_cycA__nuc_median	wt	0.6820942607779819	26434.43493	0.849684999			
obs_cycA__nuc_median	wt	0.6868239087156149	26649.6593	0.848703971			
obs_cycA__nuc_median	wt	0.6915917821837707	26865.35411	0.847724076			
obs_cycA__nuc_median	wt	0.6963984059904453	27081.52144	0.846745312			
obs_cycA__nuc_median	wt	0.7012443229098634	27298.16332	0.845767679			
obs_cycA__nuc_median	wt	0.7061300964699729	27515.28189	0.844791174			
obs_cycA__nuc_median	wt	0.7110563069822369	27732.87918	0.843815796			
obs_cycA__nuc_median	wt	0.7160235595731566	27950.9574	0.842841545			
obs_cycA__nuc_median	wt	0.721032476157122	28169.51858	0.841868418			
obs_cycA__nuc_median	wt	0.7260837041909224	28388.56493	0.840896415			
obs_cycA__nuc_median	wt	0.7311779118156091	28608.09863	0.839925535			
obs_cycA__nuc_median	wt	0.7363157879482143	28828.12173	0.838955775			
obs_cycA__nuc_median	wt	0.7414980516488537	29048.63656	0.837987135			
obs_cycA__nuc_median	wt	0.7467254421196725	29269.6453	0.837019613			
obs_cycA__nuc_median	wt	0.7519987233967227	29491.15009	0.836053208			
obs_cycA__nuc_median	wt	0.7573186878179655	29713.15316	0.835087919			
obs_cycA__nuc_median	wt	0.7626861580868007	29935.65686	0.834123745			
obs_cycA__nuc_median	wt	0.7681019797904791	30158.66336	0.833160684			
obs_cycA__nuc_median	wt	0.7735670322186162	30382.175	0.832198735			
obs_cycA__nuc_median	wt	0.7790822221898828	30606.19403	0.831237896			
obs_cycA__nuc_median	wt	0.7846484892740574	30830.72277	0.830278167			
obs_cycA__nuc_median	wt	0.7902668058675999	31055.76356	0.829319546			
obs_cycA__nuc_median	wt	0.7959381797971329	31281.31872	0.828362031			
obs_cycA__nuc_median	wt	0.8016636465912719	31507.39063	0.827405623			
obs_cycA__nuc_median	wt	0.8074442858936771	31733.98164	0.826450318			
obs_cycA__nuc_median	wt	0.8132812113764347	31961.09413	0.825496117			
obs_cycA__nuc_median	wt	0.8191755782579787	32188.73056	0.824543017			
obs_cycA__nuc_median	wt	0.8251285780475792	32416.89326	0.823591017			
obs_cycA__nuc_median	wt	0.8311414492598905	32645.58476	0.822640117			
obs_cycA__nuc_median	wt	0.8372154721485969	32874.80752	0.821690315			
obs_cycA__nuc_median	wt	0.8433519694203383	33104.56395	0.820741609			
obs_cycA__nuc_median	wt	0.8495523145194372	33334.85655	0.819793998			
obs_cycA__nuc_median	wt	0.855817929413184	33565.68788	0.818847482			
obs_cycA__nuc_median	wt	0.8621502857754094	33797.06039	0.817902059			
obs_cycA__nuc_median	wt	0.8685509090672612	34028.97668	0.816957727			
obs_cycA__nuc_median	wt	0.8750213822300998	34261.43934	0.816014485			
obs_cycA__nuc_median	wt	0.8815633409500713	34494.45085	0.815072332			
obs_cycA__nuc_median	wt	0.8881784878361652	34728.01394	0.814131268			
obs_cycA__nuc_median	wt	0.8948685794511034	34962.13106	0.813191289			
obs_cycA__nuc_median	wt	0.9016354481863973	35196.80503	0.812252396			
obs_cycA__nuc_median	wt	0.9084809849960278	35432.03838	0.811314587			
obs_cycA__nuc_median	wt	0.9154071562282549	35667.83377	0.810377861			
obs_cycA__nuc_median	wt	0.9224160049408477	35904.194	0.809442217			
obs_cycA__nuc_median	wt	0.9295096467301124	36141.12168	0.808507652			
obs_cycA__nuc_median	wt	0.9366902834197809	36378.61962	0.807574167			
obs_cycA__nuc_median	wt	0.9439601985929813	36616.69054	0.806641759			
obs_cycA__nuc_median	wt	0.9513217645114985	36855.33718	0.805710428			
obs_cycA__nuc_median	wt	0.9587774485920173	37094.56235	0.804780172			
obs_cycA__nuc_median	wt	0.9663298178454076	37334.36892	0.803850991			
obs_cycA__nuc_median	wt	0.9739815349101609	37574.75962	0.802922882			
obs_cycA__nuc_median	wt	0.981735379764867	37815.73741	0.801995845			
obs_cycA__nuc_median	wt	0.9895942302247545	38057.30507	0.801069878			
obs_cycA__nuc_median	wt	0.9975610942960046	38299.46549	0.80014498			
obs_cycA__nuc_median	wt	1.0056391024814135	38542.22167	0.79922115			
obs_cycA__nuc_median	wt	1.013831515123962	38785.57656	0.798298386			
obs_cycA__nuc_median	wt	1.0221417255880445	39029.53303	0.797376688			
obs_cycA__nuc_median	wt	1.0305732752658863	39274.09408	0.796456055			
obs_cycA__nuc_median	wt	1.0391298572189307	39519.26273	0.795536484			
obs_cycA__nuc_median	wt	1.0478153257009137	39765.04206	0.794617975			
obs_cycA__nuc_median	wt	1.0566337005672948	40011.43507	0.793700526			
obs_cycA__nuc_median	wt	1.0655891780480142	40258.44477	0.792784137			
obs_cycA__nuc_median	wt	1.0746861498768068	40506.07439	0.791868805			
obs_cycA__nuc_median	wt	1.0839291959349207	40754.32692	0.790954531			
obs_cycA__nuc_median	wt	1.093323116441074	41003.20559	0.790041312			
obs_cycA__nuc_median	wt	1.1028729140388864	41252.71353	0.789129147			
obs_cycA__nuc_median	wt	1.1125838445944969	41502.85398	0.788218036			
obs_cycA__nuc_median	wt	1.1224613973364248	41753.63006	0.787307977			
obs_cycA__nuc_median	wt	1.1325113312652733	42005.04507	0.786398968			
obs_cycA__nuc_median	wt	1.1427396788926463	42257.10228	0.785491009			
obs_cycA__nuc_median	wt	1.153152766252674	42509.80499	0.784584098			
obs_cycA__nuc_median	wt	1.163757227069989	42763.15647	0.783678234			
obs_cycA__nuc_median	wt	1.17456002521582	43017.16	0.782773416			
obs_cycA__nuc_median	wt	1.18556848217484	43271.81909	0.781869643			
obs_cycA__nuc_median	wt	1.1967902815712297	43527.13707	0.780966913			
obs_cycA__nuc_median	wt	1.2082335035339276	43783.11736	0.780065226			
obs_cycA__nuc_median	wt	1.2199066461449268	44039.7634	0.77916458			
obs_cycA__nuc_median	wt	1.231818652567679	44297.07866	0.778264973			
obs_cycA__nuc_median	wt	1.243978932554443	44555.06656	0.777366405			
obs_cycA__nuc_median	wt	1.2563974081678564	44813.73081	0.776468875			
obs_cycA__nuc_median	wt	1.2690845213564363	45073.07481	0.775572381			
obs_cycA__nuc_median	wt	1.2820512877094883	45333.1022	0.774676922			
obs_cycA__nuc_median	wt	1.295309318597621	45593.81659	0.773782497			
obs_cycA__nuc_median	wt	1.3088708640787312	45855.22163	0.772889104			
obs_cycA__nuc_median	wt	1.322748845082149	46117.32099	0.771996743			
obs_cycA__nuc_median	wt	1.3369568910781968	46380.1183	0.771105413			
obs_cycA__nuc_median	wt	1.3515093921580026	46643.6174	0.770215111			
obs_cycA__nuc_median	wt	1.3664215140909002	46907.82191	0.769325838			
obs_cycA__nuc_median	wt	1.3817092615905868	47172.73572	0.768437591			
obs_cycA__nuc_median	wt	1.3973894951560768	47438.36268	0.767550369			
obs_cycA__nuc_median	wt	1.4134799538387184	47704.70653	0.766664172			
obs_cycA__nuc_median	wt	1.4299992905979264	47971.77119	0.765778999			
obs_cycA__nuc_median	wt	1.446967067085604	48239.56061	0.764894847			
obs_cycA__nuc_median	wt	1.4644037341810165	48508.07876	0.764011716			
obs_cycA__nuc_median	wt	1.482330573225862	48777.32948	0.763129604			
obs_cycA__nuc_median	wt	1.5007696295765989	49047.31693	0.762248512			
obs_cycA__nuc_median	wt	1.5197435142423539	49318.04502	0.761368436			
obs_cycA__nuc_median	wt	1.5392751908005882	49589.51799	0.760489377			
obs_cycA__nuc_median	wt	1.559387547101861	49861.73973	0.759611332			
obs_cycA__nuc_median	wt	1.5801029005524516	50134.71462	0.758734301			
obs_cycA__nuc_median	wt	1.6014421445304978	50408.44663	0.757858283			
obs_cycA__nuc_median	wt	1.623423725760045	50682.94014	0.756983277			
obs_cycA__nuc_median	wt	1.646062145565548	50958.19925	0.75610928			
obs_cycA__nuc_median	wt	1.6693661827752153	51234.22834	0.755236293			
obs_cycA__nuc_median	wt	1.6933367686852872	51511.03178	0.754364313			
obs_cycA__nuc_median	wt	1.7179646937416009	51788.61376	0.753493341			
obs_cycA__nuc_median	wt	1.7432287376241913	52066.97878	0.752623374			
obs_cycA__nuc_median	wt	1.7690945131010178	52346.13128	0.751754411			
obs_cycA__nuc_median	wt	1.795514638899992	52626.07572	0.750886452			
obs_cycA__nuc_median	wt	1.8224304052870126	52906.81655	0.750019495			
obs_cycA__nuc_median	wt	1.8497746078951185	53188.3584	0.749153538			
obs_cycA__nuc_median	wt	1.877474904670412	53470.70574	0.748288582			
obs_cycA__nuc_median	wt	1.9054571074414077	53753.86334	0.747424624			
obs_cycA__nuc_median	wt	1.9336477697605758	54037.83572	0.746561664			
obs_cycA__nuc_median	wt	1.9619760869258345	54322.62767	0.7456997			
obs_cycA__nuc_median	wt	1.9903749823009047	54608.24391	0.744838732			
obs_cycA__nuc_median	wt	2.018781630412055	54894.68922	0.743978757			
obs_cycA__nuc_median	wt	2.047137562354771	55181.9684	0.743119775			
obs_cycA__nuc_median	wt	2.0753885271438217	55470.08644	0.742261785			
obs_cycA__nuc_median	wt	2.103484149312286	55759.04805	0.741404786			
obs_cycA__nuc_median	wt	2.131377599571729	56048.85837	0.740548776			
obs_cycA__nuc_median	wt	2.159025147880515	56339.52233	0.739693755			
obs_cycA__nuc_median	wt	2.186385775723717	56631.04497	0.73883972			
obs_cycA__nuc_median	wt	2.21342079323308	56923.43138	0.737986672			
obs_cycA__nuc_median	wt	2.2400934614000403	57216.68673	0.737134609			
obs_cycA__nuc_median	wt	2.266368635388919	57510.8161	0.736283529			
obs_cycA__nuc_median	wt	2.2922124576806797	57805.82482	0.735433432			
obs_cycA__nuc_median	wt	2.317591994380676	58101.71809	0.734584317			
obs_cycA__nuc_median	wt	2.3424749198684762	58398.50132	0.733736182			
obs_cycA__nuc_median	wt	2.366829112325893	58696.17983	0.732889026			
obs_cycA__nuc_median	wt	2.390622205170226	58994.75896	0.732042848			
obs_cycA__nuc_median	wt	2.413821015415136	59294.24432	0.731197647			
obs_cycA__nuc_median	wt	2.4363906868818277	59594.64132	0.730353422			
obs_cycA__nuc_median	wt	2.4582935470145704	59895.95557	0.729510172			
obs_cycA__nuc_median	wt	2.479487368020796	60198.19266	0.728667896			
obs_cycA__nuc_median	wt	2.499922884986732	60501.35836	0.727826591			
obs_cycA__nuc_median	wt	2.5195402467924106	60805.45826	0.726986259			
obs_cycA__nuc_median	wt	2.538264288616244	61110.49818	0.726146896			
obs_cycA__nuc_median	wt	2.5559984563097427	61416.48394	0.725308503			
obs_cycA__nuc_median	wt	2.5726175002264218	61723.42149	0.724471077			
obs_cycA__nuc_median	wt	2.5879590935126857	62031.31677	0.723634619			
obs_cycA__nuc_median	wt	2.6018141492723523	62340.17567	0.722799126			
obs_cycA__nuc_median	wt	2.6139150675951957	62650.00427	0.721964598			
obs_cycA__nuc_median	wt	2.623919728761483	62960.80874	0.721131033			
obs_cycA__nuc_median	wt	2.6313874553045142	63272.59523	0.720298431			
obs_cycA__nuc_median	wt	2.6357408483656766	63585.36996	0.71946679			
obs_cycA__nuc_median	wt	2.636203177173067	63899.13923	0.718636109			
obs_cycA__nuc_median	wt	2.631693656442415	64213.90933	0.717806388			
obs_cycA__nuc_median	wt	2.6206494250259733	64529.68668	0.716977624			
obs_cycA__nuc_median	wt	2.6007231747120856	64846.47773	0.716149817			
obs_cycA__nuc_median	wt	2.568305554778254	65164.28909	0.715322966			
obs_cycA__nuc_median	wt	2.5179851884585256	65483.12735	0.71449707			
obs_cycA__nuc_median	wt	2.4426903237609467	65802.99906	0.713672127			
obs_cycA__nuc_median	wt	2.335586048910848	66123.911	0.712848137			
obs_cycA__nuc_median	wt	2.1926101419539346	66445.87	0.712025098			
obs_cycA__nuc_median	wt	2.013798220607516	66768.88285	0.711203009			
obs_cycA__nuc_median	wt	1.8043074455890673	67092.95651	0.71038187			
obs_cycA__nuc_median	wt	1.575175831726652	67418.09796	0.709561678			
obs_cycA__nuc_median	wt	1.3422484530231187	67744.31425	0.708742434			
obs_cycA__nuc_median	wt	1.1226377994228172	68071.61256	0.707924135			
obs_cycA__nuc_median	wt	0.9301306359791836	68400.0	1.0			
obs_cycA__nuc_median	wt	0.8466156536701788	68564.60446	0.998845422			
obs_cycA__nuc_median	wt	0.7720868463308554	68729.48389	0.997692177			
obs_cycA__nuc_median	wt	0.7064376707988622	68894.63932	0.996540263			
obs_cycA__nuc_median	wt	0.6492747535720331	69060.07163	0.995389679			
obs_cycA__nuc_median	wt	0.6000052825589995	69225.78171	0.994240424			
obs_cycA__nuc_median	wt	0.5579177678135894	69391.77059	0.993092495			
obs_cycA__nuc_median	wt	0.5222492316271691	69558.03909	0.991945892			
obs_cycA__nuc_median	wt	0.4922358731801418	69724.58823	0.990800613			
obs_cycA__nuc_median	wt	0.46714813869384775	69891.41891	0.989656656			
obs_cycA__nuc_median	wt	0.4463122117433672	70058.53215	0.98851402			
obs_cycA__nuc_median	wt	0.4291211303028762	70225.9289	0.987372704			
obs_cycA__nuc_median	wt	0.4150383712196649	70393.61007	0.986232704			
obs_cycA__nuc_median	wt	0.4035964632191696	70561.5766	0.985094022			
obs_cycA__nuc_median	wt	0.39439255747707225	70729.82958	0.983956654			
obs_cycA__nuc_median	wt	0.38708238588095123	70898.36992	0.982820599			
obs_cycA__nuc_median	wt	0.3813734557496829	71067.19863	0.981685855			
obs_cycA__nuc_median	wt	0.3770181906619827	71236.3166	0.980552422			
obs_cycA__nuc_median	wt	0.3738073803346309	71405.725	0.979420298			
obs_cycA__nuc_median	wt	0.3715642315323013	71575.42465	0.97828948			
obs_cycA__nuc_median	wt	0.3701391170275424	71745.41664	0.977159968			
obs_cycA__nuc_median	wt	0.3694051161425879	71915.70207	0.976031761			
obs_cycA__nuc_median	wt	0.3692543006455958	72086.28175	0.974904856			
obs_cycA__nuc_median	wt	0.36959468602363077	72257.15685	0.973779252			
obs_cycA__nuc_median	wt	0.3703477481872367	72428.32833	0.972654947			
obs_cycA__nuc_median	wt	0.3714464097022998	72599.79728	0.971531941			
obs_cycA__nuc_median	wt	0.372833368788715	72771.56466	0.970410231			
obs_cycA__nuc_median	wt	0.374459715350455	72943.63156	0.969289817			
obs_cycA__nuc_median	wt	0.3762837642281399	73115.99901	0.968170696			
obs_cycA__nuc_median	wt	0.3782700587870361	73288.66804	0.967052867			
obs_cycA__nuc_median	wt	0.38038851626364445	73461.63974	0.965936329			
obs_cycA__nuc_median	wt	0.38261368824534037	73634.9152	0.96482108			
obs_cycA__nuc_median	wt	0.3849241177931931	73808.49546	0.963707118			
obs_cycA__nuc_median	wt	0.38730178478134547	73982.38159	0.962594443			
obs_cycA__nuc_median	wt	0.38973162293007574	74156.57464	0.961483052			
obs_cycA__nuc_median	wt	0.39220110346953413	74331.0757	0.960372945			
obs_cycA__nuc_median	wt	0.3946998699616123	74505.88592	0.959264119			
obs_cycA__nuc_median	wt	0.3972194277516034	74681.00634	0.958156574			
obs_cycA__nuc_median	wt	0.39975287258572983	74856.43811	0.957050307			
obs_cycA__nuc_median	wt	0.4022946544238269	75032.18233	0.955945318			
obs_cycA__nuc_median	wt	0.4048403791489365	75208.2401	0.954841604			
obs_cycA__nuc_median	wt	0.4073866308628678	75384.61251	0.953739165			
obs_cycA__nuc_median	wt	0.4099308259702169	75561.30072	0.952637998			
obs_cycA__nuc_median	wt	0.4124710790284245	75738.30583	0.951538103			
obs_cycA__nuc_median	wt	0.41500609475943223	75915.62907	0.950439478			
obs_cycA__nuc_median	wt	0.4175350678855883	76093.27146	0.949342121			
obs_cycA__nuc_median	wt	0.4200576063241116	76271.23424	0.948246031			
obs_cycA__nuc_median	wt	0.42257365407911557	76449.51857	0.947151207			
obs_cycA__nuc_median	wt	0.4250834328489338	76628.12561	0.946057647			
obs_cycA__nuc_median	wt	0.4275873884825147	76807.05645	0.944965349			
obs_cycA__nuc_median	wt	0.43008614877961426	76986.31233	0.943874313			
obs_cycA__nuc_median	wt	0.43258048047681436	77165.89441	0.942784536			
obs_cycA__nuc_median	wt	0.435071263137995	77345.80399	0.941696017			
obs_cycA__nuc_median	wt	0.43755945222432135	77526.04209	0.940608756			
obs_cycA__nuc_median	wt	0.44004606576892313	77706.61002	0.939522749			
obs_cycA__nuc_median	wt	0.4425321574150492	77887.50894	0.938437997			
obs_cycA__nuc_median	wt	0.4450188030123875	78068.74007	0.937354497			
obs_cycA__nuc_median	wt	0.44750708766050096	78250.30473	0.936272247			
obs_cycA__nuc_median	wt	0.4499980895522475	78432.20399	0.935191248			
obs_cycA__nuc_median	wt	0.4524928784942127	78614.43924	0.934111496			
obs_cycA__nuc_median	wt	0.45499250024354404	78797.01156	0.933032992			
obs_cycA__nuc_median	wt	0.45749797967547523	78979.9224	0.931955732			
obs_cycA__nuc_median	wt	0.4600103062850196	79163.17284	0.930879716			
obs_cycA__nuc_median	wt	0.4625304396569726	79346.76425	0.929804943			
obs_cycA__nuc_median	wt	0.4650593037755572	79530.6978	0.92873141			
obs_cycA__nuc_median	wt	0.4675977783305637	79714.97486	0.927659117			
obs_cycA__nuc_median	wt	0.47014671259586716	79899.59672	0.926588062			
obs_cycA__nuc_median	wt	0.4727069131694006	80084.56461	0.925518243			
