observableId	simulationConditionId	measurement	time
obs_cycA__nuc_median	wt	0.49122744969300003	0.0
obs_cycA__nuc_median	wt	0.46669347877858447	164.6044632
obs_cycA__nuc_median	wt	0.4515930625075177	329.4838944
obs_cycA__nuc_median	wt	0.4363985411033298	494.6393196
obs_cycA__nuc_median	wt	0.4219723945260175	660.071628
obs_cycA__nuc_median	wt	0.4083551004374527	825.7817088
obs_cycA__nuc_median	wt	0.39551286291661136	991.770588
obs_cycA__nuc_median	wt	0.3834997504289076	1158.039086
obs_cycA__nuc_median	wt	0.37240232272227075	1324.58823
obs_cycA__nuc_median	wt	0.36229024804912935	1491.418908
obs_cycA__nuc_median	wt	0.3531986424020247	1658.532146
obs_cycA__nuc_median	wt	0.3451285779875006	1825.928903
obs_cycA__nuc_median	wt	0.3380542364634222	1993.610066
obs_cycA__nuc_median	wt	0.33193111127936614	2161.576595
obs_cycA__nuc_median	wt	0.32670315098570346	2329.829582
obs_cycA__nuc_median	wt	0.32230831144649286	2498.369918
obs_cycA__nuc_median	wt	0.31868255741752893	2667.198629
obs_cycA__nuc_median	wt	0.31576262744505923	2836.316603
obs_cycA__nuc_median	wt	0.3134878204770049	3005.725003
obs_cycA__nuc_median	wt	0.3118010932881795	3175.424651
obs_cycA__nuc_median	wt	0.3106496386050687	3345.41664
obs_cycA__nuc_median	wt	0.3099851314071866	3515.702065
obs_cycA__nuc_median	wt	0.30976373966424187	3686.281747
obs_cycA__nuc_median	wt	0.3099459848216546	3857.156849
obs_cycA__nuc_median	wt	0.3104965151771428	4028.328328
obs_cycA__nuc_median	wt	0.3113838270905652	4199.797278
obs_cycA__nuc_median	wt	0.3125799627574674	4371.564658
obs_cycA__nuc_median	wt	0.3140602055240412	4543.631561
obs_cycA__nuc_median	wt	0.3158027801468988	4715.999014
obs_cycA__nuc_median	wt	0.31778856961354945	4888.668042
obs_cycA__nuc_median	wt	0.3200008515296264	5061.63974
obs_cycA__nuc_median	wt	0.32242505462414905	5234.915203
obs_cycA__nuc_median	wt	0.3250485368998437	5408.495456
obs_cycA__nuc_median	wt	0.32786038856586414	5582.381594
obs_cycA__nuc_median	wt	0.33085125123479864	5756.574643
obs_cycA__nuc_median	wt	0.3340131619910063	5931.075697
obs_cycA__nuc_median	wt	0.3373394125670446	6105.885919
obs_cycA__nuc_median	wt	0.34082442140382335	6281.006335
obs_cycA__nuc_median	wt	0.3444636301378192	6456.438108
obs_cycA__nuc_median	wt	0.3482534033633697	6632.182332
obs_cycA__nuc_median	wt	0.3521909460063628	6808.240102
obs_cycA__nuc_median	wt	0.3562742304674947	6984.612511
obs_cycA__nuc_median	wt	0.36050193505304773	7161.300724
obs_cycA__nuc_median	wt	0.36487338543276165	7338.305833
obs_cycA__nuc_median	wt	0.3693885103038381	7515.629071
obs_cycA__nuc_median	wt	0.37404779379531056	7693.271464
obs_cycA__nuc_median	wt	0.3788522496582825	7871.234242
