observableId	simulationConditionId	measurement	time	noiseParameters_off
obs_cycA__nuc_median	wt	0.8134586436187698	0.0	1.0
obs_cycA__nuc_median	wt	0.693254228681967	164.6044632	0.998845422
obs_cycA__nuc_median	wt	0.5976479215917808	329.4838944	0.997692177
obs_cycA__nuc_median	wt	0.5240870566013863	494.6393196	0.996540263
obs_cycA__nuc_median	wt	0.4665176807112221	660.071628	0.995389679
obs_cycA__nuc_median	wt	0.4212300750730288	825.7817088	0.994240424
obs_cycA__nuc_median	wt	0.3854698432247453	991.770588	0.993092495
obs_cycA__nuc_median	wt	0.35713791684770824	1158.039086	0.991945892
obs_cycA__nuc_median	wt	0.3346223811729595	1324.58823	0.990800613
obs_cycA__nuc_median	wt	0.31667905236411564	1491.418908	0.989656656
obs_cycA__nuc_median	wt	0.3023429901819819	1658.532146	0.98851402
obs_cycA__nuc_median	wt	0.2908622983024196	1825.928903	0.987372704
obs_cycA__nuc_median	wt	0.28164809060082885	1993.610066	0.986232704
obs_cycA__nuc_median	wt	0.27423658258998224	2161.576595	0.985094022
obs_cycA__nuc_median	wt	0.26826044645190894	2329.829582	0.983956654
obs_cycA__nuc_median	wt	0.26342776352491504	2498.369918	0.982820599
obs_cycA__nuc_median	wt	0.25950751785079273	2667.198629	0.981685855
obs_cycA__nuc_median	wt	0.2563200438358474	2836.316603	0.980552422
obs_cycA__nuc_median	wt	0.2537291908437325	3005.725003	0.979420298
obs_cycA__nuc_median	wt	0.25163324824895267	3175.424651	0.97828948
obs_cycA__nuc_median	wt	0.2499548462129436	3345.41664	0.977159968
obs_cycA__nuc_median	wt	0.24863248766156132	3515.702065	0.976031761
obs_cycA__nuc_median	wt	0.2476151734161377	3686.281747	0.974904856
obs_cycA__nuc_median	wt	0.24685957241615006	3857.156849	0.973779252
obs_cycA__nuc_median	wt	0.24632857706585715	4028.328328	0.972654947
obs_cycA__nuc_median	wt	0.24599041757759157	4199.797278	0.971531941
obs_cycA__nuc_median	wt	0.24581797896259786	4371.564658	0.970410231
obs_cycA__nuc_median	wt	0.2457881972569357	4543.631561	0.969289817
obs_cycA__nuc_median	wt	0.2458815115131708	4715.999014	0.968170696
obs_cycA__nuc_median	wt	0.24608136926647853	4888.668042	0.967052867
obs_cycA__nuc_median	wt	0.24637378816190328	5061.63974	0.965936329
