observableId	simulationConditionId	measurement	time	noiseParameters_off
obs_cycA__nuc_median	wt	1.1474588022342735	0.0	1.0
obs_cycA__nuc_median	wt	0.44289504401423485	164.6044632	0.998845422
obs_cycA__nuc_median	wt	0.42881341465785106	329.4838944	0.997692177
obs_cycA__nuc_median	wt	0.4220283029630334	494.6393196	0.996540263
obs_cycA__nuc_median	wt	0.41692343473810006	660.071628	0.995389679
obs_cycA__nuc_median	wt	0.41294829733099775	825.7817088	0.994240424
obs_cycA__nuc_median	wt	0.4098596390235143	991.770588	0.993092495
obs_cycA__nuc_median	wt	0.40749823133406926	1158.039086	0.991945892
obs_cycA__nuc_median	wt	0.40573866326049834	1324.58823	0.990800613
obs_cycA__nuc_median	wt	0.40447598582033795	1491.418908	0.989656656
obs_cycA__nuc_median	wt	0.403620817236087	1658.532146	0.98851402
obs_cycA__nuc_median	wt	0.4030966986923997	1825.928903	0.987372704
obs_cycA__nuc_median	wt	0.4028382299025032	1993.610066	0.986232704
obs_cycA__nuc_median	wt	0.4027895833484654	2161.576595	0.985094022
obs_cycA__nuc_median	wt	0.4029032553575388	2329.829582	0.983956654
obs_cycA__nuc_median	wt	0.4031389836887079	2498.369918	0.982820599
obs_cycA__nuc_median	wt	0.40346280809884316	2667.198629	0.981685855
obs_cycA__nuc_median	wt	0.40384623198209335	2836.316603	0.980552422
obs_cycA__nuc_median	wt	0.4042654935588197	3005.725003	0.979420298
obs_cycA__nuc_median	wt	0.40470091195082775	3175.424651	0.97828948
obs_cycA__nuc_median	wt	0.4051363175062198	3345.41664	0.977159968
obs_cycA__nuc_median	wt	0.4055585476071484	3515.702065	0.976031761
obs_cycA__nuc_median	wt	0.4059570064775542	3686.281747	0.974904856
obs_cycA__nuc_median	wt	0.40632328309695126	3857.156849	0.973779252
obs_cycA__nuc_median	wt	0.4066508179260181	4028.328328	0.972654947
obs_cycA__nuc_median	wt	0.40693461771780776	4199.797278	0.971531941
obs_cycA__nuc_median	wt	0.40717100817770774	4371.564658	0.970410231
obs_cycA__nuc_median	wt	0.407357424189967	4543.631561	0.969289817
obs_cycA__nuc_median	wt	0.40749222886527936	4715.999014	0.968170696
obs_cycA__nuc_median	wt	0.40757455993153924	4888.668042	0.967052867
obs_cycA__nuc_median	wt	0.40760419796260317	5061.63974	0.965936329
obs_cycA__nuc_median	wt	0.40758145397248835	5234.915203	0.96482108
obs_cycA__nuc_median	wt	0.40750707336889064	5408.495456	0.963707118
obs_cycA__nuc_median	wt	0.4073821542121304	5582.381594	0.962594443
obs_cycA__nuc_median	wt	0.4072080769022106	5756.574643	0.961483052
obs_cycA__nuc_median	wt	0.4069864444063354	5931.075697	0.960372945
obs_cycA__nuc_median	wt	0.40671903060488207	6105.885919	0.959264119
obs_cycA__nuc_median	wt	0.4064077374048891	6281.006335	0.958156574
obs_cycA__nuc_median	wt	0.40605455715207583	6456.438108	0.957050307
obs_cycA__nuc_median	wt	0.40566154164913626	6632.182332	0.955945318
obs_cycA__nuc_median	wt	0.4052307755706351	6808.240102	0.954841604
obs_cycA__nuc_median	wt	0.4047643546311013	6984.612511	0.953739165
obs_cycA__nuc_median	wt	0.4042643666894664	7161.300724	0.952637998
obs_cycA__nuc_median	wt	0.4037328770060654	7338.305833	0.951538103
obs_cycA__nuc_median	wt	0.40317191518930373	7515.629071	0.950439478
obs_cycA__nuc_median	wt	0.40258346613768003	7693.271464	0.949342121
obs_cycA__nuc_median	wt	0.40196946095510044	7871.234242	0.948246031
obs_cycA__nuc_median	wt	0.4013317713638402	8049.518568	0.947151207
obs_cycA__nuc_median	wt	0.40067220480424215	8228.125606	0.946057647
obs_cycA__nuc_median	wt	0.3999925009396092	8407.056449	0.944965349
obs_cycA__nuc_median	wt	0.3992943281422533	8586.312329	0.943874313
obs_cycA__nuc_median	wt	0.39857928258344455	8765.894408	0.942784536
obs_cycA__nuc_median	wt	0.39784888607870533	8945.803987	0.941696017
obs_cycA__nuc_median	wt	0.39710458697380097	9126.042091	0.940608756
obs_cycA__nuc_median	wt	0.39634775749214446	9306.61002	0.939522749
obs_cycA__nuc_median	wt	0.39557969526086156	9487.508936	0.938437997
obs_cycA__nuc_median	wt	0.39480162249476813	9668.740072	0.937354497
obs_cycA__nuc_median	wt	0.3940146862226245	9850.304725	0.936272247
obs_cycA__nuc_median	wt	0.3932199597830936	10032.20399	0.935191248
obs_cycA__nuc_median	wt	0.3924184412048963	10214.43924	0.934111496
obs_cycA__nuc_median	wt	0.3916110562263183	10397.01156	0.933032992
obs_cycA__nuc_median	wt	0.39079865618918175	10579.9224	0.931955732
obs_cycA__nuc_median	wt	0.38998202191206555	10763.17284	0.930879716
obs_cycA__nuc_median	wt	0.38916186223212235	10946.76425	0.929804943
obs_cycA__nuc_median	wt	0.3883388170880887	11130.6978	0.92873141
obs_cycA__nuc_median	wt	0.3875134565915906	11314.97486	0.927659117
obs_cycA__nuc_median	wt	0.386686284145158	11499.59672	0.926588062
obs_cycA__nuc_median	wt	0.385857737750788	11684.56461	0.925518243
obs_cycA__nuc_median	wt	0.38502819154471934	11869.87984	0.92444966
obs_cycA__nuc_median	wt	0.3841979567811509	12055.54378	0.923382311
obs_cycA__nuc_median	wt	0.38336728527780883	12241.55764	0.922316194
obs_cycA__nuc_median	wt	0.3825363695908691	12427.92282	0.921251307
obs_cycA__nuc_median	wt	0.3817053460770689	12614.64066	0.920187651
obs_cycA__nuc_median	wt	0.3808742966629983	12801.71247	0.919125222
obs_cycA__nuc_median	wt	0.3800432506845537	12989.13955	0.91806402
obs_cycA__nuc_median	wt	0.3792121861159491	13176.92334	0.917004043
obs_cycA__nuc_median	wt	0.3783810326313085	13365.06513	0.91594529
obs_cycA__nuc_median	wt	0.3775496723352656	13553.56629	0.91488776
obs_cycA__nuc_median	wt	0.3767179414117192	13742.42827	0.91383145
obs_cycA__nuc_median	wt	0.3758856328338941	13931.65236	0.91277636
obs_cycA__nuc_median	wt	0.3750524963910037	14121.23999	0.911722489
obs_cycA__nuc_median	wt	0.3742182403232559	14311.1926	0.910669834
obs_cycA__nuc_median	wt	0.37338253307556935	14501.51157	0.909618394
obs_cycA__nuc_median	wt	0.372545004062811	14692.19825	0.908568168
obs_cycA__nuc_median	wt	0.37170524370314856	14883.25415	0.907519155
obs_cycA__nuc_median	wt	0.3708628052470909	15074.68065	0.906471353
obs_cycA__nuc_median	wt	0.37001720431962004	15266.47924	0.905424761
obs_cycA__nuc_median	wt	0.3691679196838472	15458.65137	0.904379378
obs_cycA__nuc_median	wt	0.36831439358885987	15651.1984	0.903335201
obs_cycA__nuc_median	wt	0.36745602990065845	15844.12196	0.90229223
obs_cycA__nuc_median	wt	0.36659219616772654	16037.42337	0.901250463
obs_cycA__nuc_median	wt	0.3657222206291414	16231.10413	0.900209898
obs_cycA__nuc_median	wt	0.3648453912618146	16425.16587	0.899170536
obs_cycA__nuc_median	wt	0.36396095625989544	16619.60991	0.898132373
obs_cycA__nuc_median	wt	0.3630681191412551	16814.43793	0.897095409
obs_cycA__nuc_median	wt	0.3621660394099626	17009.65133	0.896059642
obs_cycA__nuc_median	wt	0.3612538280630872	17205.25166	0.895025071
obs_cycA__nuc_median	wt	0.3603305453318806	17401.24051	0.893991694
obs_cycA__nuc_median	wt	0.3593951985161628	17597.61937	0.892959511
obs_cycA__nuc_median	wt	0.35844673875832767	17794.38975	0.891928519
obs_cycA__nuc_median	wt	0.3574840582296103	17991.55337	0.890898718
obs_cycA__nuc_median	wt	0.35650599127945237	18189.11165	0.889870106
obs_cycA__nuc_median	wt	0.3555113125538143	18387.06625	0.888842681
obs_cycA__nuc_median	wt	0.35449874136688697	18585.41879	0.887816443
obs_cycA__nuc_median	wt	0.3534669486365734	18784.17079	0.886791389
obs_cycA__nuc_median	wt	0.35241456657465603	18983.32396	0.885767519
obs_cycA__nuc_median	wt	0.3513402082769428	19182.8798	0.884744831
obs_cycA__nuc_median	wt	0.3502424912023837	19382.84001	0.883723324
obs_cycA__nuc_median	wt	0.34912007468244866	19583.20625	0.882702996
obs_cycA__nuc_median	wt	0.3479717099970988	19783.98016	0.881683847
obs_cycA__nuc_median	wt	0.34679630828971036	19985.16337	0.880665874
obs_cycA__nuc_median	wt	0.3455930323813008	20186.75766	0.879649076
obs_cycA__nuc_median	wt	0.34436142321573593	20388.76455	0.878633452
obs_cycA__nuc_median	wt	0.3431015648069242	20591.1858	0.877619001
obs_cycA__nuc_median	wt	0.34181431266646295	20794.02319	0.876605721
obs_cycA__nuc_median	wt	0.3405016043865011	20997.27831	0.875593611
obs_cycA__nuc_median	wt	0.33916688075256723	21200.95299	0.87458267
obs_cycA__nuc_median	wt	0.3378156727711875	21405.04894	0.873572896
obs_cycA__nuc_median	wt	0.33645641518502273	21609.56781	0.872564288
obs_cycA__nuc_median	wt	0.3351015794915343	21814.51152	0.871556844
obs_cycA__nuc_median	wt	0.3337692782471477	22019.8817	0.870550563
obs_cycA__nuc_median	wt	0.3324854976886183	22225.6802	0.869545445
obs_cycA__nuc_median	wt	0.3312872031485467	22431.9088	0.868541486
obs_cycA__nuc_median	wt	0.33022651421577087	22638.56921	0.867538687
obs_cycA__nuc_median	wt	0.32937598146070335	22845.66341	0.866537046
obs_cycA__nuc_median	wt	0.32883439335863646	23053.19311	0.865536561
obs_cycA__nuc_median	wt	0.32873116266239066	23261.16023	0.864537231
obs_cycA__nuc_median	wt	0.3292250956261328	23469.56648	0.863539055
obs_cycA__nuc_median	wt	0.33049125819675734	23678.41384	0.862542032
obs_cycA__nuc_median	wt	0.33269209587217347	23887.70416	0.86154616
obs_cycA__nuc_median	wt	0.33594369707247246	24097.43929	0.860551437
obs_cycA__nuc_median	wt	0.34030496031956947	24307.62114	0.859557863
obs_cycA__nuc_median	wt	0.34579215498708415	24518.25162	0.858565436
obs_cycA__nuc_median	wt	0.35238879786325716	24729.33265	0.857574155
obs_cycA__nuc_median	wt	0.3600445187868492	24940.86615	0.856584019
obs_cycA__nuc_median	wt	0.3686764209334331	25152.85409	0.855595026
obs_cycA__nuc_median	wt	0.3781784603262357	25365.29834	0.854607174
obs_cycA__nuc_median	wt	0.388435264011745	25578.201	0.853620463
obs_cycA__nuc_median	wt	0.39933480240215824	25791.56399	0.852634892
obs_cycA__nuc_median	wt	0.4107767116530587	26005.3893	0.851650458
obs_cycA__nuc_median	wt	0.4226758912805294	26219.67898	0.850667161
obs_cycA__nuc_median	wt	0.43496268202289834	26434.43493	0.849684999
obs_cycA__nuc_median	wt	0.44758122100341813	26649.6593	0.848703971
