observableId	simulationConditionId	measurement	time	noiseParameters_off
obs_cycA__nuc_median	wt	1.1466405451513222	0.0	1.0
obs_cycA__nuc_median	wt	0.44069959949919385	164.6044632	0.998845422
obs_cycA__nuc_median	wt	0.42963825997939353	329.4838944	0.997692177
obs_cycA__nuc_median	wt	0.42092667335801015	494.6393196	0.996540263
obs_cycA__nuc_median	wt	0.41737929201414453	660.071628	0.995389679
obs_cycA__nuc_median	wt	0.4118422749049188	825.7817088	0.994240424
obs_cycA__nuc_median	wt	0.410215086941748	991.770588	0.993092495
obs_cycA__nuc_median	wt	0.4089086780535786	1158.039086	0.991945892
obs_cycA__nuc_median	wt	0.40717392472171043	1324.58823	0.990800613
obs_cycA__nuc_median	wt	0.40341826124292823	1491.418908	0.989656656
obs_cycA__nuc_median	wt	0.4029154856448185	1658.532146	0.98851402
obs_cycA__nuc_median	wt	0.4037058646309372	1825.928903	0.987372704
obs_cycA__nuc_median	wt	0.4046792297056993	1993.610066	0.986232704
obs_cycA__nuc_median	wt	0.401514213701359	2161.576595	0.985094022
obs_cycA__nuc_median	wt	0.4028002212106451	2329.829582	0.983956654
obs_cycA__nuc_median	wt	0.4037919246208411	2498.369918	0.982820599
obs_cycA__nuc_median	wt	0.40360140714623194	2667.198629	0.981685855
obs_cycA__nuc_median	wt	0.4089365569402131	2836.316603	0.980552422
obs_cycA__nuc_median	wt	0.4046717728001738	3005.725003	0.979420298
obs_cycA__nuc_median	wt	0.4059919621483445	3175.424651	0.97828948
obs_cycA__nuc_median	wt	0.40451335101606206	3345.41664	0.977159968
obs_cycA__nuc_median	wt	0.4065919700485557	3515.702065	0.976031761
obs_cycA__nuc_median	wt	0.4049847770090959	3686.281747	0.974904856
obs_cycA__nuc_median	wt	0.4056090255051355	3857.156849	0.973779252
obs_cycA__nuc_median	wt	0.405319890734965	4028.328328	0.972654947
obs_cycA__nuc_median	wt	0.4055436639377158	4199.797278	0.971531941
obs_cycA__nuc_median	wt	0.40778649736522965	4371.564658	0.970410231
obs_cycA__nuc_median	wt	0.408614557667854	4543.631561	0.969289817
obs_cycA__nuc_median	wt	0.4092842443193427	4715.999014	0.968170696
obs_cycA__nuc_median	wt	0.4065935163095867	4888.668042	0.967052867
obs_cycA__nuc_median	wt	0.40606573391904965	5061.63974	0.965936329
obs_cycA__nuc_median	wt	0.4074611190614313	5234.915203	0.96482108
obs_cycA__nuc_median	wt	0.4091141814895807	5408.495456	0.963707118
obs_cycA__nuc_median	wt	0.4092133342804497	5582.381594	0.962594443
