observableId	simulationConditionId	measurement	time
obs_cycA__nuc_median	wt	0.43746708139222423	0.0
obs_cycA__nuc_median	wt	0.4101448293459263	164.6044632
obs_cycA__nuc_median	wt	0.40105630868566655	329.4838944
obs_cycA__nuc_median	wt	0.39980419026726377	494.6393196
obs_cycA__nuc_median	wt	0.40186120142972725	660.071628
obs_cycA__nuc_median	wt	0.4052733970208197	825.7817088
obs_cycA__nuc_median	wt	0.4090908275375359	991.770588
obs_cycA__nuc_median	wt	0.4128115258813699	1158.039086
obs_cycA__nuc_median	wt	0.41618033490673634	1324.58823
obs_cycA__nuc_median	wt	0.41909174093871354	1491.418908
obs_cycA__nuc_median	wt	0.42152911833106055	1658.532146
obs_cycA__nuc_median	wt	0.4235239763964806	1825.928903
obs_cycA__nuc_median	wt	0.4251297257644129	1993.610066
obs_cycA__nuc_median	wt	0.4264060639218433	2161.576595
obs_cycA__nuc_median	wt	0.42741055878217055	2329.829582
obs_cycA__nuc_median	wt	0.42819472213633936	2498.369918
obs_cycA__nuc_median	wt	0.42880267465486044	2667.198629
obs_cycA__nuc_median	wt	0.4292711746383823	2836.316603
obs_cycA__nuc_median	wt	0.4296302914007907	3005.725003
obs_cycA__nuc_median	wt	0.4299043136732749	3175.424651
obs_cycA__nuc_median	wt	0.4301126888338873	3345.41664
obs_cycA__nuc_median	wt	0.4302708887744687	3515.702065
obs_cycA__nuc_median	wt	0.4303911665217214	3686.281747
obs_cycA__nuc_median	wt	0.4304831959806977	3857.156849
obs_cycA__nuc_median	wt	0.43055460023892494	4028.328328
obs_cycA__nuc_median	wt	0.43061138296075796	4199.797278
obs_cycA__nuc_median	wt	0.4306582773728833	4371.564658
obs_cycA__nuc_median	wt	0.43069902500660184	4543.631561
obs_cycA__nuc_median	wt	0.43073660073613224	4715.999014
obs_cycA__nuc_median	wt	0.4307733881664772	4888.668042
obs_cycA__nuc_median	wt	0.43081132889329615	5061.63974
obs_cycA__nuc_median	wt	0.43085202449287113	5234.915203
obs_cycA__nuc_median	wt	0.4308968348596883	5408.495456
obs_cycA__nuc_median	wt	0.43094694779168186	5582.381594
obs_cycA__nuc_median	wt	0.4310034384325331	5756.574643
obs_cycA__nuc_median	wt	0.43106731765978284	5931.075697
obs_cycA__nuc_median	wt	0.4311395734858332	6105.885919
obs_cycA__nuc_median	wt	0.4312212065763879	6281.006335
obs_cycA__nuc_median	wt	0.43131326313475826	6456.438108
obs_cycA__nuc_median	wt	0.43141686581000865	6632.182332
obs_cycA__nuc_median	wt	0.431533244774596	6808.240102
obs_cycA__nuc_median	wt	0.4316637709311204	6984.612511
