observableId	simulationConditionId	measurement	time	noiseParameter
obs_cycA__nuc_median	wt	0.42191918576850973	13176.92334	0.917004043
obs_cycA__nuc_median	wt	0.4237692897823976	13365.06513	0.91594529
obs_cycA__nuc_median	wt	0.4255821423334264	13553.56629	0.91488776
obs_cycA__nuc_median	wt	0.4273788829211423	13742.42827	0.91383145
obs_cycA__nuc_median	wt	0.42918203808638045	13931.65236	0.91277636
obs_cycA__nuc_median	wt	0.4310096000868824	14121.23999	0.911722489
obs_cycA__nuc_median	wt	0.4328736649779632	14311.1926	0.910669834
obs_cycA__nuc_median	wt	0.43478128442496966	14501.51157	0.909618394
obs_cycA__nuc_median	wt	0.43673583087028534	14692.19825	0.908568168
obs_cycA__nuc_median	wt	0.43873822405212515	14883.25415	0.907519155
obs_cycA__nuc_median	wt	0.4407878667382355	15074.68065	0.906471353
obs_cycA__nuc_median	wt	0.4428833122401712	15266.47924	0.905424761
obs_cycA__nuc_median	wt	0.445022702131308	15458.65137	0.904379378
obs_cycA__nuc_median	wt	0.4472040287788674	15651.1984	0.903335201
obs_cycA__nuc_median	wt	0.449425273344671	15844.12196	0.90229223
obs_cycA__nuc_median	wt	0.4516844419959313	16037.42337	0.901250463
obs_cycA__nuc_median	wt	0.4539795548448733	16231.10413	0.900209898
obs_cycA__nuc_median	wt	0.4563085935874596	16425.16587	0.899170536
obs_cycA__nuc_median	wt	0.4586694263494079	16619.60991	0.898132373
obs_cycA__nuc_median	wt	0.46105974094473123	16814.43793	0.897095409
obs_cycA__nuc_median	wt	0.4634769650299567	17009.65133	0.896059642
obs_cycA__nuc_median	wt	0.46591820657934957	17205.25166	0.895025071
obs_cycA__nuc_median	wt	0.46838019716388857	17401.24051	0.893991694
obs_cycA__nuc_median	wt	0.47085924649230393	17597.61937	0.892959511
obs_cycA__nuc_median	wt	0.47335120699421074	17794.38975	0.891928519
obs_cycA__nuc_median	wt	0.4758514514846793	17991.55337	0.890898718
obs_cycA__nuc_median	wt	0.47835484769418	18189.11165	0.889870106
obs_cycA__nuc_median	wt	0.4808557553730375	18387.06625	0.888842681
obs_cycA__nuc_median	wt	0.48334801573403485	18585.41879	0.887816443
obs_cycA__nuc_median	wt	0.4858249542190752	18784.17079	0.886791389
obs_cycA__nuc_median	wt	0.48827939196209086	18983.32396	0.885767519
obs_cycA__nuc_median	wt	0.490703653903645	19182.8798	0.884744831
